model,date,rank,feature,value,z_score_vs_train,driver_score_proxy,pred_adjustment,target_position_proxy
hgb_l2_leaf20_live,2026-04-21,4,ma50_over_ma200,0.13291241223732286,1.9832396954142522,0.03198773702281056,-1,0.12098354
hgb_l2_leaf20_live,2026-04-21,5,dist_ma200,0.20999749918468003,2.2860197728118488,0.029497029326604574,-1,0.12098354
hgb_l2_leaf20_live,2026-04-21,6,weighted_b60_vol,0.10250936669556754,1.075503141704644,0.024285554812685548,-1,0.12098354
hgb_l2_leaf20_live,2026-04-22,1,dist_sup20,0.16689228347671015,3.033270185597556,0.14677113801278505,0,0.37191279
hgb_l2_leaf20_live,2026-04-22,2,dist_sup60,0.16689228347671015,0.9922744116504755,0.10242832636392009,0,0.37191279
hgb_l2_leaf20_live,2026-04-22,3,dist_res20,0.0011344323686994784,0.8980392846887654,0.060834919285367994,0,0.37191279
hgb_l2_leaf20_live,2026-04-22,4,ma50_over_ma200,0.1327770096082015,1.9806774498089141,0.03194641048078898,0,0.37191279
hgb_l2_leaf20_live,2026-04-22,5,dist_ma200,0.21235115794947101,2.3175072983238887,0.029903319978372835,0,0.37191279
hgb_l2_leaf20_live,2026-04-22,6,weighted_b60_vol,0.11761658679804561,1.2977935294274592,0.029305015180620095,0,0.37191279
hgb_l2_leaf20_live,2026-04-23,1,dist_sup20,0.15816536508614543,2.8091301262774815,0.13592565127149112,0,0.37016093
hgb_l2_leaf20_live,2026-04-23,2,dist_sup60,0.15816536508614543,0.8679084731032192,0.08959055206226782,0,0.37016093
hgb_l2_leaf20_live,2026-04-23,3,dist_res20,-0.007478769475245173,0.6450226393467382,0.043695082020262926,0,0.37016093
hgb_l2_leaf20_live,2026-04-23,4,ma50_over_ma200,0.1317204691758862,1.9606843662393536,0.03162394139095736,0,0.37016093
hgb_l2_leaf20_live,2026-04-23,5,dist_ma200,0.2009642123694937,2.165171392704373,0.027937695389733917,0,0.37016093
hgb_l2_leaf20_live,2026-04-23,6,weighted_b60_vol,0.08740527665008781,0.8532588102105084,0.019267134424108285,0,0.37016093
hgb_l2_leaf20_live,2026-04-24,1,dist_sup20,0.1694443951460154,3.0988180038936446,0.14994280664001514,-1,0.12242326999999997
hgb_l2_leaf20_live,2026-04-24,2,dist_sup60,0.1694443951460154,1.0286441528152044,0.10618262222608565,-1,0.12242326999999997
hgb_l2_leaf20_live,2026-04-24,3,weighted_b60_vol,0.26912543077409445,3.527122250556437,0.07964469598030677,-1,0.12242326999999997
hgb_l2_leaf20_live,2026-04-24,4,dist_res20,0.0021871013335537093,0.9289619049836015,0.06292967743437303,-1,0.12242326999999997
hgb_l2_leaf20_live,2026-04-24,5,ma50_over_ma200,0.13035250971477086,1.934798250583641,0.031206423396510377,-1,0.12242326999999997
hgb_l2_leaf20_live,2026-04-24,6,dist_ma200,0.21029706270787507,2.2900273690786417,0.029548740246176097,-1,0.12242326999999997
rf_depth4_leaf20_live,2026-03-30,1,ma50_over_ma200,0.1504117100802027,2.314381707097268,0.08212322186474168,0,0.34020254
rf_depth4_leaf20_live,2026-03-30,2,dist_sup20,0.007189357872878777,-1.0685010945296374,0.027574221794313198,0,0.34020254
rf_depth4_leaf20_live,2026-03-30,3,dist_res20,-0.118341309635835,-2.6116139185493568,0.016849122055157068,0,0.34020254
rf_depth4_leaf20_live,2026-03-30,4,component_above200_breadth,0.7812277961581681,0.4641700174351125,0.007486613184437291,0,0.34020254
rf_depth4_leaf20_live,2026-03-30,5,dist_ma200,0.08921049558241201,0.6701169434197481,0.006485002678255622,0,0.34020254
rf_depth4_leaf20_live,2026-03-30,6,dist_sup60,0.03071885286360798,-0.9483116859241408,0.006118139909188,0,0.34020254
rf_depth4_leaf20_live,2026-03-31,1,ma50_over_ma200,0.14752861655034977,2.2598244671486807,0.08018731980204988,1,0.5866266099999999
rf_depth4_leaf20_live,2026-03-31,2,dist_sup20,-0.008769586513158067,-1.4783867587796267,0.038151916355603235,1,0.5866266099999999
rf_depth4_leaf20_live,2026-03-31,3,dist_res20,-0.12045904590519607,-2.6738233658955344,0.01725047332835821,1,0.5866266099999999
rf_depth4_leaf20_live,2026-03-31,4,dist_sup60,0.014387082951712094,-1.1810531649125033,0.007619697838145176,1,0.5866266099999999
rf_depth4_leaf20_live,2026-03-31,5,component_above200_breadth,0.7620859325848324,0.37733078852341434,0.006085980460055065,1,0.5866266099999999
rf_depth4_leaf20_live,2026-03-31,6,dist_ma200,0.07045574279974831,0.41921364105910747,0.004056906203797811,1,0.5866266099999999
rf_depth4_leaf20_live,2026-04-01,1,ma50_over_ma200,0.14550293256772817,2.2214921251848967,0.07882713992591561,0,0.34812612
rf_depth4_leaf20_live,2026-04-01,2,dist_ma200,0.12464436275213431,1.144155412031805,0.011072471729340038,0,0.34812612
