breakout_date,event_type,resistance_level,support_level,breakout_close,breakout_margin,breakout_volume_ratio_60d,breakout_volume_bucket,fallback_below_resistance_3d,fallback_below_resistance_5d,fallback_below_resistance_10d,reclaim_after_fallback_10d,first_fallback_day,confirm3_date,confirm3_close,confirm3_distance_to_resistance,confirm3_avg_volume_ratio_60d,confirm3_pullback_depth_to_resistance,trial_entry_allowed_3d,trial_entry_price,trial_entry_future_10d_return,trial_entry_future_10d_max_drawdown,trial_entry_future_20d_return,trial_entry_future_20d_max_drawdown,trial_entry_quality_label,confirm5_date,confirm5_close,confirm5_distance_to_resistance,confirm5_avg_volume_ratio_60d,confirm5_pullback_depth_to_resistance,formal_entry_allowed_5d,formal_entry_price,formal_entry_future_10d_return,formal_entry_future_10d_max_drawdown,formal_entry_future_20d_return,formal_entry_future_20d_max_drawdown,formal_entry_quality_label,entry_timing_label,suggested_action,calendar_year
2023-05-22,breakout_60d,30924.570312,26632.919922,31086.820312,0.00524664,0.996169,normal_or_low,True,True,True,True,2,2023-05-25,30801.130859,-0.00399163,1.135773,-0.00782196,False,30801.130859,0.02727623,-0.00049188,0.07998888,-0.00049188,False,2023-05-29,31233.539062,0.00999104,1.095257,-0.00782196,False,31233.539062,0.03843500,-0.01432942,0.04691340,-0.01432942,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2023
2023-06-05,breakout_20d,31560.429688,28931.810547,32217.429688,0.02081721,1.242767,high,False,False,False,False,,2023-06-08,31641.269531,0.00256143,1.175681,0.00256143,True,31641.269531,0.05131303,0.00813749,0.03576816,0.00813749,True,2023-06-12,32434.000000,0.02767929,1.133585,0.00256143,True,32434.000000,0.00816460,-0.00127272,-0.00753128,-0.01135750,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2023-06-05,breakout_60d,31560.429688,26632.919922,32217.429688,0.02081721,1.242767,high,False,False,False,False,,2023-06-08,31641.269531,0.00256143,1.175681,0.00256143,True,31641.269531,0.05131303,0.00813749,0.03576816,0.00813749,True,2023-06-12,32434.000000,0.02767929,1.133585,0.00256143,True,32434.000000,0.00816460,-0.00127272,-0.00753128,-0.01135750,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2023-06-13,breakout_20d,32708.529297,29779.070312,33018.648438,0.00948129,1.124136,mild_high,False,False,True,False,9,2023-06-16,33706.078125,0.03049813,1.462843,0.02375402,True,33706.078125,-0.01533964,-0.04150847,-0.03900835,-0.05679590,False,2023-06-20,33388.910156,0.02080133,1.292945,0.02023608,True,33388.910156,0.00100660,-0.03240357,-0.01476175,-0.04783622,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2023
2023-06-13,breakout_60d,32708.529297,26632.919922,33018.648438,0.00948129,1.124136,mild_high,False,False,True,False,9,2023-06-16,33706.078125,0.03049813,1.462843,0.02375402,True,33706.078125,-0.01533964,-0.04150847,-0.03900835,-0.05679590,False,2023-06-20,33388.910156,0.02080133,1.292945,0.02023608,True,33388.910156,0.00100660,-0.03240357,-0.01476175,-0.04783622,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2023
2023-09-01,breakout_20d,32692.759766,31275.250000,32710.619141,0.00054628,0.943135,normal_or_low,False,True,True,True,5,2023-09-06,33241.019531,0.01677007,0.978342,0.00753745,True,33241.019531,-0.02015553,-0.02555066,-0.06515023,-0.08282988,False,2023-09-08,32606.839844,-0.00262810,1.044276,-0.00262810,False,32606.839844,0.00220136,-0.01387165,-0.02638436,-0.06499158,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2023
2023-09-15,breakout_20d,33322.449219,31275.250000,33533.089844,0.00632128,1.779376,extreme_high,True,True,True,False,1,2023-09-21,32571.029297,-0.02254996,1.205476,-0.02254996,False,32571.029297,-0.04592025,-0.06396357,-0.04027106,-0.06396357,False,2023-09-25,32678.619141,-0.01932121,1.133204,-0.02761019,False,32678.619141,-0.02852293,-0.06704534,-0.04945954,-0.06704534,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2023
2023-11-06,breakout_20d,32533.080078,30538.289062,32708.480469,0.00539145,1.425431,high,True,True,True,True,1,2023-11-09,32646.460938,0.00348509,1.289773,-0.01126852,False,32646.460938,0.02999009,-0.01219797,-0.01037177,-0.01351081,False,2023-11-13,32585.109375,0.00159927,1.186768,-0.01126852,False,32585.109375,0.02526557,0.00252542,0.00793583,-0.01165344,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2023
2023-11-15,breakout_20d,32913.308594,30538.289062,33519.699219,0.01842387,1.232250,high,False,False,False,False,,2023-11-20,33388.031250,0.01442343,0.936629,0.01442343,True,33388.031250,-0.01833624,-0.01980804,-0.00505093,-0.03542139,False,2023-11-22,33451.828125,0.01636176,0.895421,0.01339373,True,33451.828125,-0.01774251,-0.02167739,-0.00930769,-0.03726096,False,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2023
2024-01-10,breakout_20d,33990.281250,32205.380859,34441.718750,0.01328137,1.045588,normal_or_low,False,False,False,False,,2024-01-15,35901.789062,0.05623689,1.200125,0.03117297,True,35901.789062,0.00348596,-0.01477751,0.05743947,-0.01477751,True,2024-01-17,35477.750000,0.04376159,1.199270,0.03117297,True,35477.750000,0.02280192,-0.00300188,0.07554570,-0.00300188,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-01-10,breakout_60d,33990.281250,30538.289062,34441.718750,0.01328137,1.045588,normal_or_low,False,False,False,False,,2024-01-15,35901.789062,0.05623689,1.200125,0.03117297,True,35901.789062,0.00348596,-0.01477751,0.05743947,-0.01477751,True,2024-01-17,35477.750000,0.04376159,1.199270,0.03117297,True,35477.750000,0.02280192,-0.00300188,0.07554570,-0.00300188,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-01-22,breakout_20d,36239.218750,32654.429688,36546.949219,0.00849164,0.953228,normal_or_low,True,True,True,True,2,2024-01-25,36236.468750,-0.00007588,0.999936,-0.00035151,False,36236.468750,0.01729784,-0.01514746,0.08271342,-0.01514746,False,2024-01-29,36026.941406,-0.00585767,0.990976,-0.01347017,False,36026.941406,0.05376608,-0.00894784,0.08829753,-0.00894784,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-01-22,breakout_60d,36239.218750,30538.289062,36546.949219,0.00849164,0.953228,normal_or_low,True,True,True,True,2,2024-01-25,36236.468750,-0.00007588,0.999936,-0.00035151,False,36236.468750,0.01729784,-0.01514746,0.08271342,-0.01514746,False,2024-01-29,36026.941406,-0.00585767,0.990976,-0.01347017,False,36026.941406,0.05376608,-0.00894784,0.08829753,-0.00894784,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-02-13,breakout_20d,37287.261719,35371.250000,37963.968750,0.01814848,1.332870,high,False,False,False,False,,2024-02-16,38487.238281,0.03218194,1.271207,0.01115820,True,38487.238281,0.04214364,-0.01018753,0.03256152,-0.01018753,True,2024-02-20,38363.609375,0.02886636,1.162110,0.01115820,True,38363.609375,0.04502110,-0.00699780,0.06391606,-0.00699780,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2024
2024-02-13,breakout_60d,37287.261719,32205.380859,37963.968750,0.01814848,1.332870,high,False,False,False,False,,2024-02-16,38487.238281,0.03218194,1.271207,0.01115820,True,38487.238281,0.04214364,-0.01018753,0.03256152,-0.01018753,True,2024-02-20,38363.609375,0.02886636,1.162110,0.01115820,True,38363.609375,0.04502110,-0.00699780,0.06391606,-0.00699780,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2024
2024-02-22,breakout_20d,38865.058594,35687.578125,39098.679688,0.00601108,1.133468,mild_high,False,False,False,False,,2024-02-28,39208.031250,0.00882470,1.121171,0.00882470,True,39208.031250,-0.01306014,-0.02388930,0.02448578,-0.02388930,False,2024-03-01,39910.820312,0.02690750,1.205404,0.00774816,True,39910.820312,-0.03014670,-0.04107762,-0.00269928,-0.04107762,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-02-22,breakout_60d,38865.058594,32205.380859,39098.679688,0.00601108,1.133468,mild_high,False,False,False,False,,2024-02-28,39208.031250,0.00882470,1.121171,0.00882470,True,39208.031250,-0.01306014,-0.02388930,0.02448578,-0.02388930,False,2024-03-01,39910.820312,0.02690750,1.205404,0.00774816,True,39910.820312,-0.03014670,-0.04107762,-0.00269928,-0.04107762,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-03-04,breakout_20d,39990.230469,35854.628906,40109.230469,0.00297573,1.066452,mild_high,True,True,True,False,3,2024-03-07,39598.710938,-0.00979038,1.087591,-0.00979038,False,39598.710938,0.03256972,-0.03351958,-0.01531951,-0.03351958,False,2024-03-11,38820.488281,-0.02925070,1.145945,-0.02925070,False,38820.488281,0.04063687,-0.01414483,0.02453964,-0.01414483,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-03-04,breakout_60d,39990.230469,32205.380859,40109.230469,0.00297573,1.066452,mild_high,True,True,True,False,3,2024-03-07,39598.710938,-0.00979038,1.087591,-0.00979038,False,39598.710938,0.03256972,-0.03351958,-0.01531951,-0.03351958,False,2024-03-11,38820.488281,-0.02925070,1.145945,-0.02925070,False,38820.488281,0.04063687,-0.01414483,0.02453964,-0.01414483,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-03-21,breakout_20d,40472.109375,38095.148438,40815.660156,0.00848858,1.356810,high,True,True,True,True,2,2024-03-26,40398.031250,-0.00183035,0.975315,-0.00183035,False,40398.031250,-0.01546863,-0.04019485,-0.07044579,-0.09072157,False,2024-03-28,40168.070312,-0.00751231,1.028655,-0.00751231,False,40168.070312,-0.01806015,-0.03470000,-0.06322409,-0.08551598,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-03-21,breakout_60d,40472.109375,32654.429688,40815.660156,0.00848858,1.356810,high,True,True,True,True,2,2024-03-26,40398.031250,-0.00183035,0.975315,-0.00183035,False,40398.031250,-0.01546863,-0.04019485,-0.07044579,-0.09072157,False,2024-03-28,40168.070312,-0.00751231,1.028655,-0.00751231,False,40168.070312,-0.01806015,-0.03470000,-0.06322409,-0.08551598,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-05-20,breakout_20d,38949.378906,36733.058594,39069.679688,0.00308864,1.025916,normal_or_low,True,True,True,True,1,2024-05-23,39103.218750,0.00394974,0.858957,-0.00853100,False,39103.218750,-0.01022184,-0.03800758,-0.01202457,-0.03800758,False,2024-05-27,38900.019531,-0.00126727,0.822183,-0.00853100,False,38900.019531,0.00355117,-0.03298249,-0.00245170,-0.03298249,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-06-26,breakout_20d,39336.660156,37617.000000,39667.070312,0.00839955,0.915447,normal_or_low,False,False,False,False,,2024-07-01,39631.058594,0.00748407,1.003433,0.00012403,True,39631.058594,0.04148311,-0.00437630,-0.02788493,-0.05096677,True,2024-07-03,40580.761719,0.03162703,1.040364,0.00012403,True,40580.761719,-0.01119767,-0.01174308,-0.06048269,-0.07317680,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-07-03,breakout_60d,40113.480469,36733.058594,40580.761719,0.01164898,1.061558,mild_high,False,False,False,False,,2024-07-08,40780.699219,0.01663328,0.972531,0.01663328,True,40780.699219,-0.02908995,-0.03092906,-0.14970901,-0.23600822,False,2024-07-10,41831.988281,0.04284115,1.010509,0.01663328,True,41831.988281,-0.09472360,-0.09577384,-0.16735613,-0.25520826,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-07-04,breakout_20d,40694.210938,37950.199219,40913.648438,0.00539235,0.997886,normal_or_low,False,False,True,False,9,2024-07-09,41580.171875,0.02177118,0.973643,0.00212532,True,41580.171875,-0.05832877,-0.05973212,-0.15609726,-0.25069768,False,2024-07-11,42224.019531,0.03759278,1.019535,0.00212532,True,42224.019531,-0.10791510,-0.10924654,-0.17049584,-0.26212332,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2024
2024-07-11,breakout_60d,41889.160156,36733.058594,42224.019531,0.00799394,1.029705,normal_or_low,True,True,True,False,1,2024-07-17,41097.691406,-0.01889436,0.951849,-0.01889436,False,41097.691406,-0.04856407,-0.08483445,-0.10635757,-0.24190099,False,2024-07-19,40063.789062,-0.04357622,0.935106,-0.04357622,False,40063.789062,-0.10368689,-0.10442449,-0.06677271,-0.22233718,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-09-02,breakout_20d,38669.789062,31156.119141,38700.871094,0.00080378,0.700508,normal_or_low,True,True,True,False,2,2024-09-05,36657.089844,-0.05204836,0.929989,-0.05204836,False,36657.089844,0.02910270,-0.03844328,0.07299129,-0.03844328,False,2024-09-09,36215.750000,-0.06346140,0.927791,-0.06346140,False,36215.750000,0.04568487,-0.02657187,0.08455467,-0.02657187,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-09-27,breakout_20d,39080.640625,35247.871094,39829.558594,0.01916340,1.275288,high,True,True,True,True,1,2024-10-02,37808.761719,-0.03254499,1.213585,-0.03254499,False,37808.761719,0.02915805,0.01716161,0.03365591,-0.00255418,False,2024-10-04,38635.621094,-0.01138721,1.118851,-0.03254499,False,38635.621094,0.00825612,0.00362279,-0.00415996,-0.02390099,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-10-15,breakout_20d,39829.558594,35828.539062,39910.550781,0.00203347,1.001644,normal_or_low,True,True,True,False,1,2024-10-18,38981.750000,-0.02128591,0.804938,-0.02305743,False,38981.750000,-0.02380802,-0.03256802,-0.01951935,-0.03256802,False,2024-10-22,38411.960938,-0.03559160,0.808148,-0.03559160,False,38411.960938,0.02782235,-0.01821749,-0.00155215,-0.01821749,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-12-12,breakout_20d,39632.300781,37801.621094,39849.140625,0.00547129,0.966648,normal_or_low,True,True,True,False,1,2024-12-17,39364.679688,-0.00675260,0.870329,-0.00675260,False,39364.679688,-0.00146397,-0.02563618,-0.00855333,-0.03325316,False,2024-12-19,38813.578125,-0.02065796,0.969042,-0.02065796,False,38813.578125,0.03007918,-0.00287734,0.02950753,-0.01952663,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-12-27,breakout_20d,40091.550781,37958.550781,40281.160156,0.00472941,1.288160,high,True,True,True,False,1,2025-01-07,40083.300781,-0.00020578,1.010876,-0.01956771,False,40083.300781,-0.01090356,-0.05058518,-0.03123047,-0.05058518,False,2025-01-09,39605.089844,-0.01213375,0.987401,-0.01956771,False,39605.089844,0.00825375,-0.03912149,-0.02065569,-0.03912149,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2024-12-27,breakout_60d,40257.339844,37651.070312,40281.160156,0.00059170,1.288160,high,True,True,True,False,1,2025-01-07,40083.300781,-0.00432316,1.010876,-0.02360536,False,40083.300781,-0.01090356,-0.05058518,-0.03123047,-0.05058518,False,2025-01-09,39605.089844,-0.01620201,0.987401,-0.02360536,False,39605.089844,0.00825375,-0.03912149,-0.02065569,-0.03912149,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2024
2025-05-01,breakout_20d,36075.261719,30792.740234,36452.300781,0.01045146,0.935113,normal_or_low,False,False,False,False,,2025-05-08,36928.628906,0.02365519,1.029382,0.01952580,True,36928.628906,0.00155008,-0.00197139,0.01694781,-0.00197139,True,2025-05-12,37644.261719,0.04349241,1.106929,0.01952580,True,37644.261719,-0.00299463,-0.02094432,0.01180282,-0.02094432,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-05-13,breakout_20d,37726.441406,32320.660156,38183.261719,0.01210876,1.257710,high,False,True,True,False,4,2025-05-16,37753.718750,0.00072303,0.980740,0.00072303,True,37753.718750,0.00559899,-0.02378284,0.00213307,-0.02378284,True,2025-05-20,37529.488281,-0.00522056,0.919390,-0.00603854,False,37529.488281,-0.00220306,-0.01795016,0.02683890,-0.01795016,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2025
2025-06-17,breakout_20d,38529.640625,36855.828125,38536.738281,0.00018421,0.762971,normal_or_low,True,True,True,True,2,2025-06-20,38403.230469,-0.00328085,0.940703,-0.00328085,False,38403.230469,0.03665443,-0.00981454,0.03686874,-0.00981454,False,2025-06-24,38790.558594,0.00677188,0.853997,-0.00455625,False,38790.558594,0.02315641,-0.00204816,0.06137477,-0.00204816,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2025
2025-06-17,breakout_60d,38529.640625,30792.740234,38536.738281,0.00018421,0.762971,normal_or_low,True,True,True,True,2,2025-06-20,38403.230469,-0.00328085,0.940703,-0.00328085,False,38403.230469,0.03665443,-0.00981454,0.03686874,-0.00981454,False,2025-06-24,38790.558594,0.00677188,0.853997,-0.00455625,False,38790.558594,0.02315641,-0.00204816,0.06137477,-0.00204816,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2025
2025-06-26,breakout_20d,38990.109375,37320.718750,39584.578125,0.01524666,0.922893,normal_or_low,False,False,False,False,,2025-07-01,39986.328125,0.02555055,1.055304,0.02555055,True,39986.328125,-0.00771035,-0.01744170,0.01671499,-0.01744170,False,2025-07-03,39785.898438,0.02041002,1.025935,0.01980941,True,39785.898438,0.00289783,-0.01249186,0.02547896,-0.01249186,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-06-26,breakout_60d,38990.109375,30792.740234,39584.578125,0.01524666,0.922893,normal_or_low,False,False,False,False,,2025-07-01,39986.328125,0.02555055,1.055304,0.02555055,True,39986.328125,-0.00771035,-0.01744170,0.01671499,-0.01744170,False,2025-07-03,39785.898438,0.02041002,1.025935,0.01980941,True,39785.898438,0.00289783,-0.01249186,0.02547896,-0.01249186,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-07-23,breakout_20d,40852.539062,38665.609375,41171.320312,0.00780322,1.801834,extreme_high,False,True,True,True,4,2025-07-28,40998.269531,0.00356723,1.014329,0.00356723,True,40998.269531,0.04195061,-0.02799508,0.03405336,-0.02799508,True,2025-07-30,40654.699219,-0.00484278,0.974832,-0.00484278,False,40654.699219,0.04906106,-0.01978073,0.05347696,-0.01978073,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2025
2025-07-23,breakout_60d,40852.539062,34960.648438,41171.320312,0.00780322,1.801834,extreme_high,False,True,True,True,4,2025-07-28,40998.269531,0.00356723,1.014329,0.00356723,True,40998.269531,0.04195061,-0.02799508,0.03405336,-0.02799508,True,2025-07-30,40654.699219,-0.00484278,0.974832,-0.00484278,False,40654.699219,0.04906106,-0.01978073,0.05347696,-0.01978073,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2025
2025-08-12,breakout_20d,42065.828125,39288.898438,42718.171875,0.01550769,1.451832,high,False,False,False,False,,2025-08-15,43378.308594,0.03120063,1.144318,0.01386954,True,43378.308594,-0.01521129,-0.02860156,0.03203934,-0.03557393,False,2025-08-19,43546.289062,0.03519391,1.084463,0.01386954,True,43546.289062,-0.02837901,-0.03929421,0.02856937,-0.03929421,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2025
2025-08-12,breakout_60d,42065.828125,36855.828125,42718.171875,0.01550769,1.451832,high,False,False,False,False,,2025-08-15,43378.308594,0.03120063,1.144318,0.01386954,True,43378.308594,-0.01521129,-0.02860156,0.03203934,-0.03557393,False,2025-08-19,43546.289062,0.03519391,1.084463,0.01386954,True,43546.289062,-0.02837901,-0.03929421,0.02856937,-0.03929421,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2025
2025-09-11,breakout_20d,44185.730469,41835.171875,44372.500000,0.00422692,0.869131,normal_or_low,False,False,False,False,,2025-09-17,44790.378906,0.01368425,0.921241,0.01318051,True,44790.378906,0.00326748,-0.00966124,0.06232967,-0.00966124,True,2025-09-19,45045.808594,0.01946507,1.074871,0.01318051,True,45045.808594,0.06435567,-0.01527690,0.09479794,-0.01527690,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-09-11,breakout_60d,44185.730469,38026.320312,44372.500000,0.00422692,0.869131,normal_or_low,False,False,False,False,,2025-09-17,44790.378906,0.01368425,0.921241,0.01318051,True,44790.378906,0.00326748,-0.00966124,0.06232967,-0.00966124,True,2025-09-19,45045.808594,0.01946507,1.074871,0.01318051,True,45045.808594,0.06435567,-0.01527690,0.09479794,-0.01527690,True,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-10-06,breakout_20d,45852.750000,42066.589844,47944.761719,0.04562456,1.409338,high,False,False,False,False,,2025-10-09,48580.441406,0.05948807,1.145861,0.04104963,True,48580.441406,0.01480446,-0.04191791,0.04798887,-0.04191791,False,2025-10-14,46847.320312,0.02169053,1.194973,0.02169053,True,46847.320312,0.07197550,0.00135563,0.08999422,0.00135563,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2025
2025-10-06,breakout_60d,45852.750000,39288.898438,47944.761719,0.04562456,1.409338,high,False,False,False,False,,2025-10-09,48580.441406,0.05948807,1.145861,0.04104963,True,48580.441406,0.01480446,-0.04191791,0.04798887,-0.04191791,False,2025-10-14,46847.320312,0.02169053,1.194973,0.02169053,True,46847.320312,0.07197550,0.00135563,0.08999422,0.00135563,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2025
2025-10-20,breakout_20d,48597.078125,44357.648438,49185.500000,0.01210817,0.919185,normal_or_low,False,False,False,False,,2025-10-23,48641.609375,0.00091634,0.945013,0.00091634,True,48641.609375,0.03360830,0.00666450,-0.00032340,-0.00835311,True,2025-10-27,50512.320312,0.03941064,0.918274,0.00091634,True,50512.320312,0.00654512,-0.02848300,-0.01887163,-0.04507850,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-10-20,breakout_60d,48597.078125,39586.531250,49185.500000,0.01210817,0.919185,normal_or_low,False,False,False,False,,2025-10-23,48641.609375,0.00091634,0.945013,0.00091634,True,48641.609375,0.03360830,0.00666450,-0.00032340,-0.00835311,True,2025-10-27,50512.320312,0.03941064,0.918274,0.00091634,True,50512.320312,0.00654512,-0.02848300,-0.01887163,-0.04507850,False,B_formal_add_price_confirmed_5d_no_fallback,small_add_or_hold,2025
2025-10-29,breakout_20d,50549.601562,44357.648438,51307.648438,0.01499610,0.996173,normal_or_low,False,True,True,True,4,2025-11-04,51497.199219,0.01874590,1.539446,0.01535141,True,51497.199219,-0.05425963,-0.05506474,-0.03170113,-0.06334128,False,2025-11-06,50883.679688,0.00660892,1.524290,-0.00667329,False,50883.679688,-0.02082668,-0.05204771,-0.00770008,-0.05204771,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2025
2025-10-29,breakout_60d,50549.601562,39850.519531,51307.648438,0.01499610,0.996173,normal_or_low,False,True,True,True,4,2025-11-04,51497.199219,0.01874590,1.539446,0.01535141,True,51497.199219,-0.05425963,-0.05506474,-0.03170113,-0.06334128,False,2025-11-06,50883.679688,0.00660892,1.524290,-0.00667329,False,50883.679688,-0.02082668,-0.05204771,-0.00770008,-0.05204771,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2025
2026-01-05,breakout_20d,51127.691406,48643.781250,51832.800781,0.01379114,1.056394,mild_high,True,True,True,True,3,2026-01-08,51117.261719,-0.00020399,1.075845,-0.00020399,False,51117.261719,0.05339897,0.00140616,0.06135732,0.00140616,False,2026-01-13,53549.160156,0.04736120,1.102621,-0.00020399,False,53549.160156,-0.00402660,-0.02529174,0.07659091,-0.02529174,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2026
2026-01-13,breakout_60d,52636.871094,46544.050781,53549.160156,0.01733175,1.282165,high,False,False,False,False,,2026-01-16,53936.171875,0.02468423,1.115268,0.02468423,True,53936.171875,-0.01137122,-0.03228563,0.05321546,-0.03228563,False,2026-01-20,52991.101562,0.00672970,1.049169,0.00672970,True,52991.101562,0.03263866,-0.01502692,0.07836671,-0.01502692,True,A_formal_add_volume_confirmed_5d_no_fallback,formal_add,2026
2026-01-14,breakout_20d,53814.789062,48643.781250,54341.230469,0.00978247,1.097066,mild_high,True,True,True,True,3,2026-01-19,53583.570312,-0.00429657,1.058093,-0.00429657,False,53583.570312,-0.01732603,-0.02591768,0.05566852,-0.02591768,False,2026-01-21,52774.640625,-0.01932830,1.038454,-0.01932830,False,52774.640625,0.02877743,-0.00259557,0.08892884,-0.00259557,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2026
2026-02-03,breakout_20d,54487.320312,50995.671875,54720.660156,0.00428246,1.179522,mild_high,True,True,True,True,1,2026-02-06,54253.679688,-0.00428798,1.474465,-0.01228325,False,54253.679688,0.05653829,0.01409841,-0.00009749,-0.05245763,False,2026-02-10,57650.539062,0.05805422,1.480830,-0.01228325,False,57650.539062,0.01912994,-0.02628628,-0.05546484,-0.10828830,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2026
2026-02-03,breakout_60d,54487.320312,48235.300781,54720.660156,0.00428246,1.179522,mild_high,True,True,True,True,1,2026-02-06,54253.679688,-0.00428798,1.474465,-0.01228325,False,54253.679688,0.05653829,0.01409841,-0.00009749,-0.05245763,False,2026-02-10,57650.539062,0.05805422,1.480830,-0.01228325,False,57650.539062,0.01912994,-0.02628628,-0.05546484,-0.10828830,False,D_no_entry_fallback_within_3d,avoid_or_wait_reclaim,2026
2026-02-25,breakout_20d,58015.078125,52637.660156,58583.121094,0.00979130,1.222907,high,False,True,True,False,4,2026-03-02,58057.238281,0.00072671,1.244374,0.00072671,True,58057.238281,-0.07416973,-0.11453487,-0.12045905,-0.12915406,False,2026-03-04,54245.539062,-0.06497516,1.321852,-0.06497516,False,54245.539062,0.01832150,-0.05231543,-0.03285560,-0.06796188,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2026
2026-02-25,breakout_60d,58015.078125,48511.949219,58583.121094,0.00979130,1.222907,high,False,True,True,False,4,2026-03-02,58057.238281,0.00072671,1.244374,0.00072671,True,58057.238281,-0.07416973,-0.11453487,-0.12045905,-0.12915406,False,2026-03-04,54245.539062,-0.06497516,1.321852,-0.06497516,False,54245.539062,0.01832150,-0.05231543,-0.03285560,-0.06796188,False,C_trial_only_3d_ok_but_5d_failed,trial_only_or_stop_add,2026
