nikkei_event_date,nikkei_event_type,code,ticker,company,sector,normalized_top30_weight,component_breakdown20,component_breakdown60,component_volume_down,component_breakdown20_volume_confirmed,component_breakdown60_volume_confirmed,component_near_support20,component_low_volume_pullback,component_volume_ratio_60d,component_1d_return
2022-04-27,volume_down_day,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,False,False,1.142316,-0.00665138
2022-04-27,volume_down_day,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,True,False,False,False,False,2.992367,-0.04347826
2022-04-27,volume_down_day,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,False,False,1.461911,0.00378788
2022-04-27,volume_down_day,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,True,False,False,False,False,False,False,0.850373,-0.03604103
2022-04-27,volume_down_day,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,True,False,False,False,False,1.441760,-0.00856364
2022-04-27,volume_down_day,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,True,False,False,False,False,1.447380,-0.02840353
2022-04-27,volume_down_day,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,True,False,False,False,False,1.208205,-0.00311523
2022-04-27,volume_down_day,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,False,False,1.725409,0.00100806
2022-04-27,volume_down_day,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,True,False,False,False,False,False,False,0.859078,-0.01741374
2022-04-27,volume_down_day,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,False,False,False,False,False,0.897973,-0.00394458
2022-04-27,volume_down_day,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,True,False,False,False,False,1.579111,-0.01985981
2022-04-27,volume_down_day,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,False,False,False,False,False,2.900793,0.01576547
2022-05-09,near_support_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,False,False,0.697472,-0.00696864
2022-05-09,near_support_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,True,False,False,False,False,1.790418,-0.06262231
2022-05-09,near_support_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,0.642480,-0.02024222
2022-05-09,near_support_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,True,True,0.729137,-0.03500967
2022-05-09,near_support_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,False,False,0.978161,0.00278681
2022-05-09,near_support_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,False,False,0.797564,-0.01422709
2022-05-09,near_support_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,False,False,0.718620,-0.01941748
2022-05-09,near_support_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,True,False,False,True,False,1.307370,-0.02900763
2022-05-09,near_support_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,True,False,False,False,False,False,False,1.131826,-0.03850156
2022-05-09,near_support_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,False,False,False,False,False,0.807255,-0.01433121
2022-05-09,near_support_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,True,False,True,True,False,False,False,1.308440,-0.04302226
2022-05-09,near_support_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,True,False,True,True,False,False,False,1.858568,-0.07308161
2022-05-09,near_support_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,0.948551,-0.01317313
2022-05-09,near_support_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,True,True,False,False,False,False,False,0.974261,-0.03041825
2022-05-09,near_support_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,True,False,1.045861,-0.03208556
2022-05-09,near_support_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,True,True,0.664701,-0.02715986
2022-05-09,near_support_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,True,True,0.940379,-0.02430243
2022-05-09,near_support_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.937471,-0.02994411
2022-05-09,near_support_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,False,False,0.738255,-0.01362039
2022-05-09,near_support_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,False,False,False,False,False,0.811204,0.00223214
2022-05-09,near_support_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,True,False,1.012542,-0.00321543
2022-05-09,near_support_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,0.800661,0.00777426
2022-05-09,near_support_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,False,False,False,True,False,1.131257,-0.01865527
2022-05-09,near_support_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,0.521143,-0.01739575
2022-05-09,near_support_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.489623,-0.01898734
2022-05-09,near_support_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,False,False,0.936318,-0.00760539
2022-05-09,near_support_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,1.078810,-0.02303603
2022-05-09,near_support_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,True,False,False,False,False,False,False,0.887272,-0.02702086
2022-05-09,near_support_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,False,False,False,False,False,0.982821,-0.01857174
2022-05-09,near_support_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,False,False,False,False,False,0.603148,0.00228797
2022-05-12,breakdown_20d,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,True,False,1.115456,-0.03634232
2022-05-12,breakdown_20d,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,False,False,False,True,False,1.032525,-0.04593214
2022-05-12,breakdown_20d,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,1.060955,-0.01675160
2022-05-12,breakdown_20d,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,True,False,True,True,False,False,False,1.306987,-0.08027852
2022-05-12,breakdown_20d,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,False,False,False,False,False,1.197926,-0.03011350
2022-05-12,breakdown_20d,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,False,False,0.874953,-0.01008969
2022-05-12,breakdown_20d,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,False,False,1.107599,-0.00496278
2022-05-12,breakdown_20d,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,False,False,False,False,False,0.832414,-0.02015820
2022-05-12,breakdown_20d,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,True,True,False,False,False,False,False,1.143592,-0.04465967
2022-05-12,breakdown_20d,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,False,False,False,False,False,0.918829,0.00505902
2022-05-12,breakdown_20d,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,True,False,1.034268,-0.02582267
2022-05-12,breakdown_20d,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,True,True,0.922625,-0.02983139
2022-05-12,breakdown_20d,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,False,False,False,False,False,0.650217,-0.00305366
2022-05-12,breakdown_20d,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,False,False,False,False,False,False,False,1.475143,0.00857633
2022-05-12,breakdown_20d,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,False,False,False,False,False,1.006517,-0.00113634
2022-05-12,breakdown_20d,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,False,False,False,False,False,0.958039,-0.00922509
2022-05-12,breakdown_20d,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,False,False,1.111426,0.00652985
2022-05-12,breakdown_20d,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,0.904754,0.01458435
2022-05-12,breakdown_20d,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,True,False,True,True,False,False,False,1.413532,-0.01536984
2022-05-12,breakdown_20d,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,False,False,False,False,False,0.840268,0.00333704
2022-05-12,breakdown_20d,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,False,False,False,True,True,0.796409,-0.03563715
2022-05-12,breakdown_20d,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,True,False,1.186367,-0.09103448
2022-05-12,breakdown_20d,7741,7741.T,HOYA CORP.,Technology,0.01360010,True,True,False,False,False,False,False,0.934188,-0.02905569
2022-05-12,breakdown_20d,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,0.624546,-0.00741309
2022-05-12,breakdown_20d,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,False,False,False,False,False,0.753501,-0.01104104
2022-05-12,breakdown_20d,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,False,False,0.942055,-0.00564731
2022-05-12,breakdown_20d,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,0.843662,0.01093599
2022-05-12,breakdown_20d,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,True,False,False,False,False,1.552158,-0.01222985
2022-05-12,breakdown_20d,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,False,False,False,False,False,0.888461,-0.00565483
2022-05-12,breakdown_20d,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,False,False,False,False,False,0.714700,0.00948145
2022-05-31,volume_down_day,6857,6857.T,ADVANTEST CORP.,Technology,0.16661606,False,False,False,False,False,False,False,1.443578,0.01251422
2022-05-31,volume_down_day,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.15152762,False,False,False,False,False,False,False,1.109778,0.00568179
2022-05-31,volume_down_day,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.11442080,False,False,False,False,False,False,False,1.102497,-0.01288700
2022-05-31,volume_down_day,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.08740528,False,False,False,False,False,False,False,0.814092,0.00391937
2022-05-31,volume_down_day,9433,9433.T,KDDI CORP.,Technology,0.03348065,False,False,True,False,False,False,False,1.937867,-0.01406593
2022-05-31,volume_down_day,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.03205961,False,False,False,False,False,False,False,3.518082,0.00465753
2022-05-31,volume_down_day,6762,6762.T,TDK CORP.,Technology,0.03021131,False,False,False,False,False,False,False,1.239047,0.01132503
2022-05-31,volume_down_day,6954,6954.T,FANUC CORP.,Technology,0.02715794,False,False,True,False,False,False,False,3.475919,-0.00985222
2022-05-31,volume_down_day,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.02646463,False,False,False,False,False,False,False,3.214789,0.00398406
2022-05-31,volume_down_day,5803,5803.T,FUJIKURA LTD.,Materials,0.02514062,False,False,False,False,False,False,False,2.243623,0.03931854
2022-05-31,volume_down_day,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.02005584,False,False,False,False,False,False,False,4.641018,0.00852152
2022-05-31,volume_down_day,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01980700,False,False,False,False,False,False,False,1.045445,-0.01012373
2022-05-31,volume_down_day,6971,6971.T,KYOCERA CORP.,Technology,0.01948930,False,False,True,False,False,False,False,2.620986,-0.01115798
2022-05-31,volume_down_day,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01914186,False,False,False,False,False,False,False,1.053230,0.00218023
2022-05-31,volume_down_day,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01828579,False,False,True,False,False,False,False,2.654989,-0.01696609
2022-05-31,volume_down_day,4543,4543.T,TERUMO CORP.,Technology,0.01727635,False,False,True,False,False,False,False,2.526886,-0.01208244
2022-05-31,volume_down_day,6758,6758.T,SONY GROUP CORP.,Technology,0.01643749,False,False,False,False,False,False,False,1.340944,0.01000417
2022-05-31,volume_down_day,8058,8058.T,MITSUBISHI CORP.,Materials,0.01634046,False,False,False,False,False,False,False,1.147428,-0.01466993
2022-05-31,volume_down_day,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01619648,False,False,False,False,False,False,False,0.892268,-0.00188103
2022-05-31,volume_down_day,6988,6988.T,NITTO DENKO CORP.,Materials,0.01569411,False,False,False,False,False,False,False,1.544333,0.00645856
2022-05-31,volume_down_day,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.01510409,False,False,True,False,False,False,False,1.811882,-0.00837696
2022-05-31,volume_down_day,6920,6920.T,LASERTEC CORP.,Technology,0.01366583,False,False,False,False,False,False,False,1.508081,0.00832215
2022-05-31,volume_down_day,7741,7741.T,HOYA CORP.,Technology,0.01360010,False,False,True,False,False,False,False,2.273005,-0.01532977
2022-05-31,volume_down_day,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.01290366,False,False,False,False,False,False,False,1.689940,0.01028655
2022-05-31,volume_down_day,6146,6146.T,DISCO CORP.,Technology,0.01254683,False,False,True,False,False,False,False,1.391497,-0.00284088
2022-05-31,volume_down_day,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.01236686,False,False,False,False,False,False,False,3.619722,0.00603836
2022-05-31,volume_down_day,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.01220879,False,False,False,False,False,False,False,3.906142,0.01380176
2022-05-31,volume_down_day,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.01188483,False,False,True,False,False,False,False,1.261676,-0.01048628
2022-05-31,volume_down_day,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.01127916,False,False,True,False,False,False,False,5.460712,-0.02010509
2022-05-31,volume_down_day,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.01123064,False,False,False,False,False,False,False,2.431780,0.01357596
