date,close,ma50,ma200,ma200_slope20,component_above_200d_weighted_breadth,component_above_200d_count,component_valid_count,market_regime,confirmed_regime
2021-09-24,30248.810547,28464.314180,28597.503271,0.01498170,0.63662542,22,30,range,range
2021-09-27,30240.060547,28497.735000,28614.765879,0.01473630,0.63662542,22,30,range,range
2021-09-28,30183.960938,28527.049414,28631.680781,0.01455439,0.63662542,22,30,range,range
2021-09-29,29544.289062,28545.765391,28645.355381,0.01430321,0.61833963,21,30,range,range
2021-09-30,29452.660156,28569.236797,28658.862480,0.01406617,0.61833963,21,30,range,range
2021-10-01,28771.070312,28584.596602,28669.980635,0.01371963,0.55458819,18,30,range,range
2021-10-04,28444.890625,28600.439609,28679.869687,0.01340573,0.36848283,16,30,range,range
2021-10-05,27822.119141,28609.118789,28684.890586,0.01282756,0.34934097,15,30,range,range
2021-10-06,27528.869141,28608.736172,28688.753730,0.01219373,0.25406203,15,30,range,range
2021-10-07,27678.210938,28605.634609,28693.882187,0.01159032,0.36848283,16,30,range,range
2021-10-08,28048.939453,28607.208984,28700.464687,0.01096782,0.40054244,17,30,range,range
2021-10-11,28498.199219,28625.539766,28709.516484,0.01055671,0.41882823,18,30,range,range
2021-10-12,28230.609375,28634.503555,28716.882529,0.01003966,0.41882823,18,30,range,range
2021-10-13,28140.279297,28651.637344,28723.550576,0.00943643,0.31629226,18,30,range,range
2021-10-14,28550.929688,28667.035547,28732.488271,0.00885783,0.43071306,19,30,range,range
2021-10-15,29068.630859,28695.571563,28744.259326,0.00838874,0.43071306,19,30,range,range
2021-10-18,29025.460938,28724.399180,28757.204678,0.00810767,0.43071306,19,30,range,range
2021-10-19,29215.519531,28754.147187,28770.658330,0.00783679,0.43071306,19,30,range,range
2021-10-20,29255.550781,28782.857422,28783.594336,0.00770707,0.43071306,19,30,range,range
2021-10-21,28708.580078,28799.266016,28793.854189,0.00753809,0.43071306,19,30,range,range
2021-10-22,28804.849609,28813.952812,28803.608291,0.00720710,0.43071306,19,30,range,range
2021-10-25,28600.410156,28825.660625,28808.769590,0.00677985,0.43071306,19,30,range,range
2021-10-26,29106.009766,28848.237812,28817.078789,0.00647528,0.43071306,19,30,range,range
2021-10-27,29098.240234,28879.738828,28826.278086,0.00631595,0.43071306,19,30,range,range
2021-10-28,28820.089844,28907.651211,28834.585381,0.00613154,0.58604996,19,30,range,range
2021-10-29,28892.689453,28933.786797,28843.769131,0.00606169,0.43512800,19,30,range,range
2021-11-01,29647.080078,28981.105000,28854.553877,0.00609083,0.61302323,21,30,bull,range
2021-11-02,29520.900391,29031.258008,28861.463232,0.00615560,0.58775271,20,30,bull,range
2021-11-04,29794.369141,29077.260586,28869.613379,0.00630420,0.59903187,21,30,bull,range
2021-11-05,29611.570312,29114.850000,28875.388281,0.00632560,0.58775271,20,30,bull,range
2021-11-08,29507.050781,29150.495000,28879.432236,0.00623570,0.58775271,20,30,bull,bull
2021-11-09,29285.460938,29181.358437,28883.263643,0.00605190,0.57205861,19,30,bull,bull
2021-11-10,29106.779297,29210.671211,28887.586484,0.00594438,0.55256931,18,30,bull,bull
2021-11-11,29277.859375,29240.442617,28890.808477,0.00582302,0.55256931,18,30,bull,bull
2021-11-12,29609.970703,29270.851250,28896.242031,0.00569925,0.56511614,19,30,bull,bull
2021-11-15,29776.800781,29297.366875,28901.341738,0.00546483,0.58460544,20,30,bull,bull
2021-11-16,29808.119141,29322.659062,28907.225088,0.00521679,0.58460544,20,30,bull,bull
2021-11-17,29688.330078,29333.863477,28911.555293,0.00489725,0.60029955,21,30,bull,bull
2021-11-18,29598.660156,29332.638867,28916.817695,0.00462845,0.61796402,21,30,bull,bull
2021-11-19,29745.869141,29329.233437,28922.370986,0.00446334,0.63051086,22,30,bull,bull
2021-11-22,29774.109375,29321.091406,28930.254434,0.00439688,0.60226992,20,30,bull,bull
2021-11-24,29302.660156,29306.980820,28938.450781,0.00450145,0.60226992,20,30,bull,bull
2021-11-25,29499.279297,29289.329609,28945.491924,0.00445615,0.63575057,21,30,bull,bull
2021-11-26,28751.619141,29255.414609,28947.439170,0.00420315,0.60226992,20,30,range,bull
2021-11-29,28283.919922,29207.691016,28945.626270,0.00385096,0.55256931,18,30,range,bull
2021-11-30,27821.759766,29153.891992,28943.025322,0.00344117,0.50223799,15,30,range,bull
2021-12-01,27935.619141,29106.137578,28938.807471,0.00291994,0.53966565,17,30,range,bull
2021-12-02,27753.369141,29051.203945,28930.631816,0.00239657,0.52137985,16,30,range,range
2021-12-03,28029.570312,29015.001133,28923.250020,0.00185789,0.52137985,16,30,range,range
2021-12-06,27927.369141,28980.760508,28915.072217,0.00137432,0.52137985,16,30,range,range
2021-12-07,28455.599609,28944.896289,28909.749863,0.00104980,0.55915495,18,30,range,range
2021-12-08,28860.619141,28917.307461,28903.632207,0.00070520,0.58936626,19,30,range,range
2021-12-09,28725.470703,28888.137656,28894.920811,0.00025389,0.57108046,18,30,range,range
2021-12-10,28437.769531,28866.007266,28885.648711,-0.00017860,0.57108046,18,30,range,range
2021-12-13,28640.490234,28849.763867,28877.670713,-0.00064269,0.57108046,18,30,range,range
2021-12-14,28432.640625,28842.995273,28869.744316,-0.00109329,0.58677457,19,30,range,range
2021-12-15,28459.720703,28843.291875,28861.262773,-0.00158999,0.58936626,19,30,range,range
2021-12-16,29066.320312,28868.175898,28858.235879,-0.00184423,0.63051086,22,30,range,range
2021-12-17,28545.679688,28888.512109,28850.122930,-0.00230644,0.59282341,20,30,range,range
2021-12-20,27937.810547,28893.704102,28844.981934,-0.00267575,0.54691799,18,30,range,range
2021-12-21,28517.589844,28903.077109,28839.252383,-0.00314557,0.60537024,21,30,range,range
2021-12-22,28562.210938,28904.357344,28835.022588,-0.00357407,0.60537024,21,30,range,range
2021-12-23,28798.369141,28915.712539,28831.218936,-0.00394787,0.60537024,21,30,range,range
2021-12-24,28782.589844,28928.558750,28830.481338,-0.00404035,0.59246658,20,30,range,range
2021-12-27,28676.460938,28931.069375,28829.542041,-0.00401042,0.59246658,20,30,range,range
2021-12-28,29069.160156,28931.079961,28831.171592,-0.00386462,0.60537024,21,30,range,range
2021-12-29,28906.880859,28928.708359,28830.566299,-0.00374035,0.60537024,21,30,range,range
2021-12-30,28791.710938,28920.232188,28829.342051,-0.00350113,0.60537024,21,30,range,range
2022-01-04,29301.789062,28921.156953,28829.792793,-0.00323121,0.63051086,22,30,range,range
2022-01-05,29332.160156,28933.628555,28827.864443,-0.00301600,0.69114945,24,30,range,range
2022-01-06,28487.869141,28927.288945,28821.468936,-0.00305367,0.62157454,21,30,range,range
2022-01-07,28478.560547,28924.851953,28814.256289,-0.00309220,0.64671516,22,30,range,range
2022-01-11,28222.480469,28907.181367,28805.797041,-0.00308441,0.60290375,20,30,range,range
2022-01-12,28765.660156,28900.529766,28798.541592,-0.00301558,0.65039141,22,30,range,range
2022-01-13,28489.130859,28893.910586,28792.026992,-0.00296574,0.63311506,21,30,range,range
2022-01-14,28124.279297,28878.542383,28786.777637,-0.00287383,0.60117440,19,30,range,range
2022-01-17,28333.519531,28852.271172,28783.465635,-0.00269556,0.60117440,19,30,range,range
2022-01-18,28257.250000,28826.998164,28782.724287,-0.00261664,0.60117440,19,30,range,range
2022-01-19,27467.230469,28780.455391,28776.411035,-0.00255499,0.50112839,15,30,range,range
2022-01-20,27772.929688,28743.682578,28769.392188,-0.00262055,0.52064116,15,30,range,range
2022-01-21,27522.259766,28703.986758,28760.080889,-0.00274527,0.32196549,13,30,bear,range
2022-01-24,27588.369141,28670.044922,28750.859238,-0.00291879,0.32196549,13,30,bear,range
2022-01-25,27131.339844,28630.536133,28740.621934,-0.00314232,0.30686140,12,30,bear,range
2022-01-26,27011.330078,28585.205547,28728.734238,-0.00352915,0.30686140,12,30,bear,range
2022-01-27,26170.300781,28516.412148,28710.315742,-0.00413556,0.21678149,7,30,bear,bear
2022-01-28,26717.339844,28455.222930,28693.456191,-0.00477661,0.27405371,10,30,bear,bear
2022-01-31,27001.980469,28399.100156,28679.982939,-0.00522305,0.34146887,13,30,bear,bear
2022-02-01,27078.480469,28346.903164,28666.721396,-0.00564080,0.35142871,13,30,bear,bear
2022-02-02,27533.599609,28305.601953,28655.844492,-0.00603363,0.39534967,16,30,bear,bear
2022-02-03,27241.310547,28255.510781,28643.210742,-0.00640539,0.38280284,15,30,bear,bear
2022-02-04,27439.990234,28208.828398,28632.717041,-0.00654900,0.38312054,15,30,bear,bear
2022-02-07,27248.869141,28167.752578,28620.203340,-0.00673462,0.33595684,13,30,bear,bear
2022-02-08,27284.519531,28123.457383,28608.520986,-0.00684848,0.36290350,14,30,bear,bear
2022-02-09,27579.869141,28100.022383,28598.206885,-0.00695642,0.39493964,16,30,bear,bear
2022-02-10,27696.080078,28088.265586,28588.270439,-0.00707684,0.42699925,17,30,bear,bear
2022-02-14,27079.589844,28073.422188,28575.241543,-0.00734838,0.34898571,14,30,bear,bear
2022-02-15,26865.189453,28052.013594,28564.065586,-0.00762243,0.32000138,12,30,bear,bear
2022-02-16,27460.400391,28046.154219,28558.824834,-0.00777895,0.34898571,14,30,bear,bear
2022-02-17,27232.869141,28030.220195,28549.048330,-0.00790101,0.35083400,14,30,bear,bear
2022-02-18,27122.070312,28014.114219,28539.555527,-0.00798893,0.33513990,13,30,bear,bear
2022-02-21,26910.869141,27983.219609,28528.478721,-0.00805290,0.31685410,12,30,bear,bear
2022-02-22,26449.609375,27934.999414,28515.767314,-0.00817687,0.30430727,11,30,bear,bear
2022-02-24,25970.820312,27879.906406,28500.351562,-0.00835996,0.30430727,11,30,bear,bear
2022-02-25,26476.500000,27840.681016,28488.670908,-0.00835621,0.31619210,12,30,bear,bear
2022-02-28,26526.820312,27798.407617,28474.648164,-0.00820846,0.31619210,12,30,bear,bear
2022-03-01,26844.720703,27766.649219,28462.082666,-0.00806363,0.31619210,12,30,bear,bear
2022-03-02,26393.029297,27725.315391,28446.456113,-0.00814250,0.27814782,10,30,bear,bear
2022-03-03,26577.269531,27675.534375,28436.299512,-0.00803796,0.30328844,11,30,bear,bear
2022-03-04,25985.470703,27624.330195,28425.489316,-0.00803868,0.26195134,9,30,bear,bear
2022-03-07,25221.410156,27570.002187,28414.356318,-0.00798983,0.11731923,7,30,bear,bear
2022-03-08,24790.949219,27495.469375,28397.888711,-0.00820140,0.11731923,7,30,bear,bear
2022-03-09,24717.529297,27418.575742,28382.352207,-0.00831060,0.11731923,7,30,bear,bear
2022-03-10,25690.400391,27356.416367,28368.770010,-0.00838040,0.23174003,8,30,bear,bear
2022-03-11,25162.779297,27284.020156,28354.361660,-0.00852659,0.11731923,7,30,bear,bear
2022-03-14,25307.849609,27216.647930,28340.409658,-0.00867002,0.24464369,9,30,bear,bear
2022-03-15,25346.480469,27142.194336,28325.552910,-0.00873794,0.23174003,8,30,bear,bear
2022-03-16,25762.009766,27079.296914,28312.539912,-0.00880567,0.23174003,8,30,bear,bear
2022-03-17,26652.890625,27036.520508,28303.034463,-0.00895661,0.24464369,9,30,bear,bear
2022-03-18,26827.429688,26987.033320,28293.960664,-0.00893507,0.27677529,11,30,bear,bear
2022-03-22,27224.109375,26944.872305,28287.336162,-0.00883754,0.29297177,12,30,bear,bear
2022-03-23,28040.160156,26935.918125,28281.789912,-0.00864711,0.43888407,18,30,bear,bear
2022-03-24,28110.390625,26928.554727,28278.041465,-0.00833665,0.47227396,20,30,range,bear
2022-03-25,28149.839844,26927.101914,28274.718965,-0.00791684,0.47227396,20,30,range,bear
2022-03-28,27943.890625,26910.666523,28269.707715,-0.00768597,0.42511026,18,30,bear,bear
2022-03-29,28252.419922,26905.932305,28265.679268,-0.00733877,0.47227396,20,30,range,bear
2022-03-30,28027.250000,26903.991719,28261.107920,-0.00706114,0.42511026,18,30,bear,bear
2022-03-31,27821.429688,26893.749922,28255.118867,-0.00672622,0.40562096,17,30,bear,bear
2022-04-01,27665.980469,26881.924531,28248.630967,-0.00659961,0.39271730,16,30,bear,bear
2022-04-04,27736.470703,26887.309336,28243.009316,-0.00641959,0.38733516,16,30,bear,bear
2022-04-05,27787.980469,26887.610352,28237.156416,-0.00623628,0.37443150,15,30,bear,bear
2022-04-06,27350.300781,26884.171172,28229.164268,-0.00594144,0.29009525,11,30,bear,bear
2022-04-07,26888.570312,26870.175195,28217.798115,-0.00579776,0.30299891,12,30,bear,bear
2022-04-08,26985.800781,26867.264414,28205.520615,-0.00575455,0.30299891,12,30,bear,bear
2022-04-11,26821.519531,26863.468203,28193.173164,-0.00568479,0.30299891,12,30,bear,bear
2022-04-12,26334.980469,26866.761797,28179.756416,-0.00566870,0.17288400,10,30,bear,bear
2022-04-13,26843.490234,26869.284805,28169.153467,-0.00552150,0.28730480,11,30,bear,bear
2022-04-14,27172.000000,26872.685195,28164.958818,-0.00521257,0.30299891,12,30,bear,bear
2022-04-15,27093.189453,26872.979375,28156.004111,-0.00519486,0.18857811,11,30,bear,bear
2022-04-18,26799.710938,26858.301602,28145.628213,-0.00524255,0.18857811,11,30,bear,bear
2022-04-19,26985.089844,26853.177188,28136.177510,-0.00534369,0.30299891,12,30,bear,bear
2022-04-20,27217.849609,26848.734375,28126.935859,-0.00547540,0.30299891,12,30,bear,bear
2022-04-21,27553.060547,26854.818203,28119.461064,-0.00560790,0.34762883,14,30,bear,bear
2022-04-22,27105.259766,26851.233008,28110.924316,-0.00579297,0.31554574,13,30,bear,bear
2022-04-25,26590.779297,26831.451211,28099.920566,-0.00600597,0.30299891,12,30,bear,bear
2022-04-26,26700.109375,26811.531797,28089.885918,-0.00621932,0.27653428,11,30,bear,bear
2022-04-27,26386.630859,26797.672617,28077.902676,-0.00648259,0.26084017,10,30,bear,bear
2022-04-28,26847.900391,26797.326836,28069.151230,-0.00658173,0.31295405,13,30,bear,bear
2022-05-02,26818.529297,26784.489414,28060.027822,-0.00667654,0.31295405,13,30,bear,bear
2022-05-06,27003.560547,26779.903242,28053.210879,-0.00672019,0.33244335,14,30,bear,bear
2022-05-09,26319.339844,26763.848633,28044.217432,-0.00683281,0.19853326,12,30,bear,bear
2022-05-10,26167.099609,26748.973242,28035.350830,-0.00686572,0.20613773,12,30,bear,bear
2022-05-11,26213.640625,26744.253867,28023.573936,-0.00688304,0.29541791,12,30,bear,bear
2022-05-12,25748.720703,26739.811875,28008.726338,-0.00697715,0.14531133,9,30,bear,bear
2022-05-13,26427.650391,26738.834883,27997.822139,-0.00692902,0.29260086,11,30,bear,bear
2022-05-16,26547.050781,26739.239492,27989.161943,-0.00676352,0.32879371,14,30,bear,bear
2022-05-17,26659.750000,26735.540078,27982.445293,-0.00662811,0.35900502,15,30,bear,bear
2022-05-18,26911.199219,26745.903477,27978.737588,-0.00661181,0.35900502,15,30,bear,bear
2022-05-19,26402.839844,26742.414883,27973.810986,-0.00647084,0.35900502,15,30,bear,bear
2022-05-20,26739.029297,26757.486055,27969.766133,-0.00624829,0.35900502,15,30,bear,bear
2022-05-23,27001.519531,26793.088242,27965.607285,-0.00606231,0.35900502,15,30,bear,bear
2022-05-24,26748.140625,26832.232070,27959.496885,-0.00595298,0.35900502,15,30,bear,bear
2022-05-25,26677.800781,26871.437500,27954.977588,-0.00584945,0.35900502,15,30,bear,bear
2022-05-26,26604.839844,26889.726289,27949.089687,-0.00575700,0.36392234,15,30,bear,bear
2022-05-27,26781.679688,26922.104297,27946.580137,-0.00545697,0.36392234,15,30,bear,bear
2022-05-30,27369.429688,26963.335898,27944.522187,-0.00517495,0.39348729,17,30,bear,bear
2022-05-31,27279.800781,27002.002305,27942.712041,-0.00481484,0.36392234,15,30,bear,bear
2022-06-01,27457.890625,27035.919922,27942.081094,-0.00452704,0.39348729,17,30,bear,bear
2022-06-02,27413.880859,27051.139727,27940.509902,-0.00425937,0.38220813,16,30,bear,bear
2022-06-03,27761.570312,27069.822539,27940.217559,-0.00402782,0.38220813,16,30,bear,bear
2022-06-06,27915.890625,27083.658164,27940.356260,-0.00370348,0.54501491,18,30,range,bear
2022-06-07,27943.949219,27081.733945,27939.723457,-0.00341096,0.53373575,17,30,range,bear
2022-06-08,28234.289062,27084.211914,27940.819805,-0.00295302,0.54501491,18,30,range,bear
2022-06-09,28246.529297,27086.145703,27942.166699,-0.00237639,0.54501491,18,30,range,bear
2022-06-10,27824.289062,27083.753672,27943.672197,-0.00193408,0.43059412,17,30,bear,bear
2022-06-13,26987.439453,27058.454063,27941.487041,-0.00170333,0.24823387,14,30,bear,bear
2022-06-14,26629.859375,27030.506250,27936.706787,-0.00163454,0.23586701,13,30,bear,bear
2022-06-15,26326.160156,27000.600859,27931.931738,-0.00167291,0.20839137,11,30,bear,bear
2022-06-16,26431.199219,26975.905234,27929.021484,-0.00160112,0.38739463,14,30,bear,bear
2022-06-17,25963.000000,26940.435820,27921.365283,-0.00173047,0.34098684,12,30,bear,bear
2022-06-20,25771.220703,26900.100625,27911.560889,-0.00193260,0.34098684,12,30,bear,bear
2022-06-21,26246.310547,26878.020820,27904.168438,-0.00197888,0.38739463,14,30,bear,bear
2022-06-22,26149.550781,26863.240430,27896.204746,-0.00210241,0.35718332,13,30,bear,bear
2022-06-23,26171.250000,26846.949414,27888.855293,-0.00215515,0.35718332,13,30,bear,bear
2022-06-24,26491.970703,26840.358437,27882.368701,-0.00229765,0.35718332,13,30,bear,bear
2022-06-27,26871.269531,26851.084219,27876.277354,-0.00244215,0.41230832,16,30,bear,bear
2022-06-28,27049.470703,26855.203828,27869.269609,-0.00262832,0.41230832,16,30,bear,bear
2022-06-29,26804.599609,26847.855820,27860.575059,-0.00291696,0.38209701,15,30,bear,bear
2022-06-30,26393.039062,26833.852813,27846.899707,-0.00335034,0.35335370,13,30,bear,bear
2022-07-01,25935.619141,26816.570977,27828.278350,-0.00400638,0.30911034,10,30,bear,bear
2022-07-04,26153.810547,26799.945391,27809.466699,-0.00468461,0.35385607,13,30,bear,bear
2022-07-05,26423.470703,26784.057812,27790.677998,-0.00533454,0.36955018,14,30,bear,bear
2022-07-06,26107.650391,26755.149609,27771.175303,-0.00607156,0.30911034,10,30,bear,bear
2022-07-07,26490.529297,26742.855000,27751.718750,-0.00681579,0.30911034,10,30,bear,bear
2022-07-08,26517.189453,26741.383203,27732.067852,-0.00757253,0.28962104,9,30,bear,bear
2022-07-11,26812.300781,26743.627031,27712.778857,-0.00818525,0.35320972,13,30,bear,bear
2022-07-12,26336.660156,26742.627617,27691.903604,-0.00876278,0.32530682,11,30,bear,bear
2022-07-13,26478.769531,26735.245000,27672.680752,-0.00928153,0.32530682,11,30,bear,bear
2022-07-14,26643.390625,26731.742227,27653.397451,-0.00986873,0.32530682,11,30,bear,bear
2022-07-15,26788.470703,26727.440430,27638.141250,-0.01014363,0.34258317,12,30,bear,bear
2022-07-19,26961.679688,26740.287227,27624.752646,-0.01027561,0.34258317,12,30,bear,bear
2022-07-20,27680.259766,26770.550430,27611.909893,-0.01047365,0.40596839,16,30,range,bear
2022-07-21,27803.000000,26802.337617,27599.724590,-0.01062797,0.43312633,17,30,range,bear
2022-07-22,27914.660156,26845.656406,27588.378086,-0.01077410,0.40457708,15,30,range,bear
2022-07-25,27699.250000,26871.088398,27579.152891,-0.01087482,0.38962793,15,30,range,bear
2022-07-26,27655.210938,26893.251602,27570.165645,-0.01098108,0.47703321,16,30,range,range
2022-07-27,27715.750000,26914.371602,27564.889043,-0.01092173,0.49337367,17,30,range,range
2022-07-28,27815.480469,26932.457227,27561.741992,-0.01072602,0.48849704,16,30,range,range
2022-07-29,27801.640625,26960.433242,27561.639600,-0.01024387,0.50104387,17,30,range,range
2022-08-01,27993.349609,26985.519648,27563.962002,-0.00949812,0.42997906,17,30,range,range
2022-08-02,27594.730469,26997.383867,27563.544600,-0.00884311,0.44798158,17,30,range,range
2022-08-03,27741.900391,27017.259063,27562.009404,-0.00822825,0.46019037,18,30,range,range
2022-08-04,27932.199219,27042.347031,27559.179404,-0.00763367,0.51919038,17,30,range,range
2022-08-05,28175.869141,27073.767617,27558.905703,-0.00694779,0.53139917,18,30,range,range
2022-08-08,28249.240234,27103.118828,27559.450508,-0.00622447,0.51159217,17,30,range,range
2022-08-09,27999.960938,27115.729453,27556.695664,-0.00563217,0.42418689,16,30,range,range
2022-08-10,27819.330078,27126.520039,27550.449160,-0.00510815,0.42418689,16,30,range,range
2022-08-12,28546.980469,27148.301836,27548.056758,-0.00450350,0.58975438,21,30,range,range
2022-08-15,28871.779297,27177.459805,27546.338057,-0.00387147,0.60335448,22,30,range,range
2022-08-16,28868.910156,27199.606602,27544.404854,-0.00339156,0.58715800,21,30,range,range
2022-08-17,29222.769531,27225.744180,27546.975801,-0.00281548,0.60335448,22,30,range,range
2022-08-18,28942.140625,27245.708008,27547.662256,-0.00232681,0.60335448,22,30,range,range
2022-08-19,28930.330078,27259.628828,27549.311855,-0.00182657,0.57688985,21,30,range,range
2022-08-22,28794.500000,27270.588242,27547.754307,-0.00147250,0.60335448,22,30,range,range
2022-08-23,28452.750000,27283.157461,27544.526855,-0.00125551,0.56069337,20,30,range,range
2022-08-24,28313.470703,27309.678086,27541.993760,-0.00102183,0.56537907,20,30,range,range
2022-08-25,28479.009766,27346.661094,27539.925361,-0.00090563,0.57897916,21,30,range,range
2022-08-26,28641.380859,27392.965508,27534.896865,-0.00097400,0.57897916,21,30,range,range
2022-08-29,27878.960938,27421.920742,27526.687168,-0.00126816,0.51697430,17,30,range,range
2022-08-30,28195.580078,27466.572344,27518.693223,-0.00164232,0.54968496,19,30,range,range
2022-08-31,28091.529297,27512.978516,27511.093018,-0.00190293,0.52987796,18,30,range,range
2022-09-01,27661.470703,27541.281719,27501.865117,-0.00218214,0.53139917,18,30,range,range
2022-09-02,27650.839844,27571.307500,27493.692012,-0.00237625,0.53139917,18,30,range,range
2022-09-05,27619.609375,27600.274688,27486.256162,-0.00263615,0.51849551,17,30,range,range
2022-09-06,27626.509766,27622.965469,27477.999414,-0.00295547,0.51228860,17,30,range,range
2022-09-07,27430.300781,27634.146094,27467.101064,-0.00325128,0.44057743,17,30,range,range
2022-09-08,28065.279297,27654.462266,27458.543457,-0.00333591,0.57897916,21,30,range,range
2022-09-09,28214.750000,27682.665273,27450.576611,-0.00353855,0.57897916,21,30,range,range
2022-09-12,28542.109375,27725.646680,27444.845508,-0.00368443,0.57897916,21,30,range,range
2022-09-13,28614.630859,27779.226914,27439.925361,-0.00379313,0.57897916,21,30,range,range
2022-09-14,27818.619141,27812.523086,27430.289111,-0.00423592,0.51964737,18,30,range,range
2022-09-15,27875.910156,27841.571875,27420.798115,-0.00460526,0.51964737,18,30,range,range
2022-09-16,27567.650391,27870.771875,27412.123066,-0.00497975,0.49104960,16,30,range,range
2022-09-20,27688.419922,27894.729687,27403.068770,-0.00525217,0.50395326,17,30,range,range
2022-09-21,27313.130859,27910.648516,27395.876328,-0.00539674,0.47744950,15,30,range,range
2022-09-22,27153.830078,27917.479102,27390.225879,-0.00551042,0.39004423,14,30,range,range
2022-09-26,26431.550781,27919.376914,27383.274834,-0.00568812,0.31899976,10,30,range,range
2022-09-27,26571.869141,27921.238906,27376.456084,-0.00575418,0.33534022,11,30,range,range
2022-09-28,26173.980469,27911.850703,27368.559141,-0.00574454,0.33534022,11,30,range,range
2022-09-29,26422.050781,27904.522305,27360.521543,-0.00574779,0.31899976,10,30,range,range
2022-09-30,25937.210938,27884.032930,27350.570752,-0.00583482,0.30645293,9,30,range,range
2022-10-03,26215.789062,27854.743516,27339.371699,-0.00590845,0.35541797,12,30,range,range
2022-10-04,26992.210938,27838.527734,27330.029658,-0.00595272,0.44247581,17,30,range,range
2022-10-05,27120.529297,27822.645117,27322.004951,-0.00597576,0.54278475,19,30,range,range
2022-10-06,27311.300781,27814.886133,27316.372607,-0.00588204,0.52988109,18,30,range,range
2022-10-07,27116.109375,27804.104102,27308.750703,-0.00576509,0.48668161,15,30,range,range
2022-10-11,26401.250000,27777.814102,27298.593750,-0.00582513,0.42473465,12,30,range,range
2022-10-12,26396.830078,27749.441094,27288.279297,-0.00591235,0.42473465,12,30,range,range
2022-10-13,26237.419922,27718.156680,27274.134795,-0.00622014,0.41113455,11,30,range,range
2022-10-14,27090.759766,27700.104883,27266.860195,-0.00630706,0.47646980,15,30,range,range
2022-10-17,26775.789062,27683.726055,27261.050088,-0.00616979,0.43710150,13,30,range,range
2022-10-18,27156.140625,27672.010859,27254.242842,-0.00607405,0.43763831,13,30,range,range
2022-10-19,27257.380859,27658.514492,27247.718691,-0.00599751,0.45000516,14,30,range,range
2022-10-20,27006.960938,27635.136328,27238.761650,-0.00599594,0.45000516,14,30,range,range
2022-10-21,26890.580078,27607.963125,27229.301602,-0.00608028,0.43728148,13,30,range,range
2022-10-24,26974.900391,27587.461914,27220.793799,-0.00618586,0.45094731,14,30,range,range
2022-10-25,27250.279297,27576.080898,27211.699395,-0.00626570,0.49450362,17,30,range,range
2022-10-26,27431.839844,27553.778086,27204.324189,-0.00628759,0.49450362,17,30,range,range
2022-10-27,27345.240234,27523.247305,27197.091836,-0.00626512,0.46385097,15,30,range,range
2022-10-28,27105.199219,27487.973086,27186.108887,-0.00637461,0.46535496,15,30,range,range
2022-10-31,27587.460938,27455.266914,27177.385391,-0.00633206,0.51638272,18,30,range,range
2022-11-01,27678.919922,27430.002500,27173.340645,-0.00607297,0.49963378,17,30,range,range
2022-11-02,27663.390625,27404.663711,27169.264795,-0.00588235,0.49963378,17,30,range,range
2022-11-04,27199.740234,27372.768516,27164.151094,-0.00577754,0.48452969,16,30,range,range
2022-11-07,27527.640625,27354.266328,27157.960996,-0.00579915,0.49963378,17,30,range,range
2022-11-08,27872.109375,27345.439102,27154.875889,-0.00563463,0.49963378,17,30,range,range
2022-11-09,27716.429688,27330.187500,27152.836641,-0.00533936,0.48049192,16,30,range,range
2022-11-10,27446.099609,27306.281875,27148.399541,-0.00512600,0.48049192,16,30,range,range
2022-11-11,28263.570312,27313.974063,27148.431143,-0.00460890,0.71924171,20,30,range,range
2022-11-14,27963.470703,27309.331875,27150.912344,-0.00425234,0.68576106,19,30,range,range
2022-11-15,27990.169922,27307.304688,27151.998545,-0.00400027,0.66570522,18,30,range,range
2022-11-16,28028.300781,27314.641289,27154.528750,-0.00365866,0.66570522,18,30,range,range
2022-11-17,27930.570312,27320.235898,27156.239756,-0.00335731,0.64926772,17,30,range,range
2022-11-18,27899.769531,27325.839102,27160.081904,-0.00288852,0.64926772,17,30,range,range
2022-11-21,27944.789062,27332.204688,27164.749199,-0.00237070,0.66496183,18,30,range,range
2022-11-22,28115.740234,27345.913477,27174.476396,-0.00170154,0.68139932,19,30,range,range
2022-11-24,28383.089844,27352.269688,27182.805146,-0.00106183,0.68139932,19,30,range,range
2022-11-25,28283.029297,27353.635273,27189.210391,-0.00055557,0.68139932,19,30,range,range
2022-11-28,28162.830078,27346.049687,27194.632139,-0.00009044,0.68139932,19,30,range,range
2022-11-29,28027.839844,27334.313867,27197.103340,0.00040441,0.66570522,18,30,bull,range
2022-11-30,27968.990234,27337.321289,27200.741738,0.00085940,0.64926772,17,30,bull,range
2022-12-01,28226.080078,27344.324688,27204.672188,0.00115303,0.68139932,19,30,bull,range
2022-12-02,27777.900391,27348.529687,27207.317344,0.00140057,0.64926772,17,30,bull,range
2022-12-05,27820.400391,27351.169297,27209.996748,0.00168773,0.64926772,17,30,bull,bull
2022-12-06,27885.869141,27362.624062,27211.526748,0.00197238,0.63566763,16,30,bull,bull
2022-12-07,27686.400391,27373.275469,27211.478350,0.00208443,0.61652576,15,30,bull,bull
2022-12-08,27574.429688,27396.133047,27213.952549,0.00225081,0.61652576,15,30,bull,bull
2022-12-09,27901.009766,27422.715859,27219.131650,0.00260539,0.63012586,16,30,bull,bull
2022-12-12,27842.330078,27456.082852,27221.041299,0.00267456,0.63012586,16,30,bull,bull
