nikkei_breakout_date,nikkei_event_type,nikkei_5d_fallback,code,ticker,company,sector,official_weight,normalized_top30_weight,component_breakout20,component_breakout60,component_volume_confirmed,component_volume_ratio_60d,component_breakout20_volume_confirmed,component_breakout60_volume_confirmed,component_breakout20_5d_no_fallback,component_breakout60_5d_no_fallback,component_close_position20
2021-06-15,breakout_20d,True,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.704441,False,False,False,False,0.920398
2021-06-15,breakout_20d,True,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,False,0.568815,False,False,False,False,0.737623
2021-06-15,breakout_20d,True,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,True,True,False,1.136264,False,False,False,False,1.077152
2021-06-15,breakout_20d,True,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,False,0.892779,False,False,False,False,0.333333
2021-06-15,breakout_20d,True,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,False,0.868326,False,False,False,False,0.985560
2021-06-15,breakout_20d,True,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,0.998231,False,False,False,False,0.620438
2021-06-15,breakout_20d,True,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.437197,False,False,False,False,0.463415
2021-06-15,breakout_20d,True,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.792608,False,False,False,False,0.984950
2021-06-15,breakout_20d,True,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,True,False,False,0.963385,False,False,False,False,1.047619
2021-06-15,breakout_20d,True,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,0.946506,False,False,False,False,0.838235
2021-06-15,breakout_20d,True,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,0.681134,False,False,False,False,0.961145
2021-06-15,breakout_20d,True,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,1.021672,False,False,False,False,0.752225
2021-06-15,breakout_20d,True,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,True,False,False,0.814847,False,False,False,False,1.077694
2021-06-15,breakout_20d,True,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.564146,False,False,False,False,0.135338
2021-09-01,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,True,1.963753,False,False,False,False,0.546584
2021-09-01,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,1.199115,False,False,False,False,0.476190
2021-09-01,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,True,1.204254,False,False,False,False,0.954365
2021-09-01,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,True,1.706219,False,False,False,False,0.201746
2021-09-01,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.315202,False,False,False,False,0.610169
2021-09-01,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,False,False,1.002333,False,False,True,False,1.066667
2021-09-01,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,False,1.147228,False,False,False,False,0.386555
2021-09-01,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,True,1.314016,False,False,False,False,0.703358
2021-09-01,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,True,False,True,1.342490,True,False,False,False,1.074550
2021-09-01,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.677994,False,False,False,False,0.723214
2021-09-01,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,1.177192,False,False,False,False,0.941358
2021-09-01,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,True,1.325577,False,False,False,False,0.894737
2021-09-01,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,True,False,True,1.253288,True,False,True,False,1.216495
2021-09-01,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,True,True,False,0.897589,False,False,True,True,1.002220
2021-09-01,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,True,1.275202,False,False,False,False,0.314136
2021-09-01,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,True,True,True,1.624377,True,True,True,True,1.187668
2021-09-01,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.738179,False,False,False,False,0.886139
2021-09-01,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,False,1.004231,False,False,True,True,1.012605
2021-09-01,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.748596,False,False,False,False,0.615144
2021-09-01,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,False,1.148284,False,False,False,False,0.833333
2021-09-01,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,False,0.571928,False,False,False,False,0.828947
2021-09-01,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,True,2.481767,False,False,False,False,0.929550
2021-09-01,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,True,True,False,0.949002,False,False,True,True,1.078947
2021-09-01,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,True,False,False,1.017361,False,False,False,False,1.027523
2021-09-01,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.933176,False,False,False,False,0.527273
2021-09-01,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.089507,False,False,False,False,0.577922
2021-09-01,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,0.785136,False,False,False,False,0.303592
2021-09-01,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,True,False,True,1.296593,True,False,True,False,1.017038
2021-09-01,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.934327,False,False,False,False,0.896624
2021-09-01,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.828530,False,False,False,False,0.743150
2021-09-06,breakout_60d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,False,True,1.444097,True,False,False,False,1.018634
2021-09-06,breakout_60d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,True,1.430053,False,False,False,False,0.962797
2021-09-06,breakout_60d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,True,1.383688,True,True,True,True,1.136157
2021-09-06,breakout_60d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,True,1.787653,False,False,False,False,0.335751
2021-09-06,breakout_60d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,True,False,True,2.123680,True,False,True,False,1.418327
2021-09-06,breakout_60d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,1.540846,True,True,True,True,1.065445
2021-09-06,breakout_60d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,False,True,1.502962,True,False,True,False,1.038834
2021-09-06,breakout_60d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,True,False,True,1.401521,True,False,True,False,1.153199
2021-09-06,breakout_60d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,True,False,False,1.075934,False,False,False,False,1.066667
2021-09-06,breakout_60d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,1.056982,False,False,False,False,0.928571
2021-09-06,breakout_60d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,True,True,False,1.195182,False,False,True,True,1.110583
2021-09-06,breakout_60d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,True,True,True,1.476804,True,True,True,False,1.455696
2021-09-06,breakout_60d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,True,True,True,1.242001,True,True,True,True,1.102288
2021-09-06,breakout_60d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,True,True,False,1.121788,False,False,True,True,1.121324
2021-09-06,breakout_60d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,False,1.197949,False,False,False,False,0.481481
2021-09-06,breakout_60d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,True,True,True,1.398707,True,True,True,True,1.136571
2021-09-06,breakout_60d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.929164,False,False,False,False,0.965636
2021-09-06,breakout_60d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,False,0.961628,False,False,True,True,1.116788
2021-09-06,breakout_60d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,1.111099,False,False,False,False,0.933674
2021-09-06,breakout_60d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,True,False,1.109109,False,False,True,True,1.040541
2021-09-06,breakout_60d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,True,1.421734,True,True,True,True,1.315217
2021-09-06,breakout_60d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,True,True,True,1.606559,True,True,True,True,1.070796
2021-09-06,breakout_60d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,True,1.278631,False,False,False,False,0.884498
2021-09-06,breakout_60d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.991032,False,False,False,False,0.977077
2021-09-06,breakout_60d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,True,False,False,0.771623,False,False,True,False,1.034483
2021-09-06,breakout_60d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.120721,False,False,False,False,0.993506
2021-09-06,breakout_60d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,1.024726,False,False,False,False,0.556041
2021-09-06,breakout_60d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,True,True,True,1.755190,True,True,True,True,1.417964
2021-09-06,breakout_60d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.893622,False,False,False,False,0.947723
2021-09-06,breakout_60d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,True,True,False,0.874899,False,False,True,True,1.081785
2021-09-10,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,True,True,2.001559,True,True,True,True,1.158416
2021-09-10,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,True,1.567353,False,False,False,False,0.826840
2021-09-10,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,True,2.192685,True,True,True,True,1.222222
2021-09-10,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,True,2.328082,False,False,False,False,0.702494
2021-09-10,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.994028,False,False,False,False,0.902222
2021-09-10,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,2.129753,True,True,True,True,1.227799
2021-09-10,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,False,True,1.658792,True,False,True,False,1.006896
2021-09-10,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,True,1.524107,False,False,False,False,0.991957
2021-09-10,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,True,1.815117,False,False,False,False,0.353183
2021-09-10,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,1.079368,False,False,False,False,0.943820
2021-09-10,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,True,True,True,1.705893,True,True,True,True,1.097910
2021-09-10,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,True,1.863081,False,False,False,False,0.745614
2021-09-10,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,True,2.607501,False,False,False,False,0.898551
2021-09-10,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,True,1.890056,False,False,False,False,0.895611
2021-09-10,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,True,2.041232,False,False,False,False,0.437838
2021-09-10,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,True,True,True,2.282665,True,True,True,True,1.070671
2021-09-10,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,True,True,True,1.426163,True,True,False,False,1.008955
2021-09-10,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,True,1.497451,True,True,True,True,1.048499
2021-09-10,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,1.175689,False,False,False,False,0.878812
2021-09-10,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,True,True,2.370723,True,True,False,False,1.173913
2021-09-10,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,True,1.485848,True,True,True,True,1.125984
2021-09-10,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,True,1.657975,False,False,False,False,0.867925
2021-09-10,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,True,1.807783,False,False,False,False,0.903670
2021-09-10,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,True,1.906231,False,False,False,False,0.817734
2021-09-10,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,True,True,True,1.763761,True,True,False,False,1.186047
2021-09-10,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,True,1.863325,False,False,False,False,0.734375
2021-09-10,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,True,1.546050,False,False,False,False,0.731231
2021-09-10,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,True,1.779196,False,False,False,False,0.992576
2021-09-10,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,True,1.805311,False,False,False,False,0.863014
2021-09-10,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,True,True,True,1.355662,True,True,True,True,1.038265
2021-09-14,breakout_60d,True,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,0.938294,False,False,False,False,0.913669
2021-09-14,breakout_60d,True,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,0.869411,False,False,False,False,0.776334
2021-09-14,breakout_60d,True,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,1.037878,False,False,False,False,0.969288
2021-09-14,breakout_60d,True,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,1.143386,False,False,False,False,0.620546
2021-09-14,breakout_60d,True,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,True,True,True,1.479620,True,True,False,False,1.162222
2021-09-14,breakout_60d,True,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,1.264776,True,True,False,False,1.099440
2021-09-14,breakout_60d,True,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,False,True,1.274963,True,False,False,False,1.091503
2021-09-14,breakout_60d,True,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,True,False,False,1.165497,False,False,False,False,1.134715
2021-09-14,breakout_60d,True,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,1.068951,False,False,False,False,0.352550
2021-09-14,breakout_60d,True,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,True,True,False,1.162535,False,False,False,False,1.247312
2021-09-14,breakout_60d,True,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,True,True,True,1.261310,True,True,False,False,1.130564
2021-09-14,breakout_60d,True,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,True,1.607362,False,False,False,False,0.543860
2021-09-14,breakout_60d,True,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,True,1.216112,False,False,False,False,0.916388
2021-09-14,breakout_60d,True,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.967862,False,False,False,False,0.894425
2021-09-14,breakout_60d,True,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,True,1.243154,False,False,False,False,0.540373
2021-09-14,breakout_60d,True,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,True,True,True,1.364416,True,True,True,True,1.016304
2021-09-14,breakout_60d,True,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,True,True,False,0.936586,False,False,False,False,1.031429
2021-09-14,breakout_60d,True,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,True,1.444747,True,True,False,False,1.106838
2021-09-14,breakout_60d,True,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,1.100854,False,False,False,False,0.868379
2021-09-14,breakout_60d,True,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,True,1.643118,False,False,False,False,0.705036
2021-09-14,breakout_60d,True,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,False,1.095470,False,False,False,False,0.968354
2021-09-14,breakout_60d,True,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,0.900606,False,False,False,False,0.857547
2021-09-14,breakout_60d,True,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,True,True,True,1.519853,True,True,False,False,1.244009
2021-09-14,breakout_60d,True,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,1.031600,False,False,False,False,0.818421
2021-09-14,breakout_60d,True,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,True,True,True,1.368461,True,True,False,False,1.017857
2021-09-14,breakout_60d,True,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.184857,False,False,False,False,0.633929
2021-09-14,breakout_60d,True,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,True,1.207920,False,False,False,False,0.991453
2021-09-14,breakout_60d,True,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,True,True,True,1.484470,True,True,True,True,1.110000
2021-09-14,breakout_60d,True,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,True,1.277180,False,False,False,False,0.764840
2021-09-14,breakout_60d,True,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,True,True,True,2.860717,True,True,True,True,1.792873
2021-11-01,breakout_20d,True,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,True,1.732295,False,False,False,False,0.923077
2021-11-01,breakout_20d,True,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,True,1.634099,False,False,False,False,0.844029
2021-11-01,breakout_20d,True,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,False,True,1.224398,True,False,True,False,1.241338
2021-11-01,breakout_20d,True,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,0.822680,False,False,False,False,0.508065
2021-11-01,breakout_20d,True,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.456970,False,False,False,False,0.081560
2021-11-01,breakout_20d,True,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,1.047945,False,False,False,False,0.872473
2021-11-01,breakout_20d,True,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,True,1.322156,False,False,False,False,0.790210
2021-11-01,breakout_20d,True,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,True,1.517342,False,False,False,False,0.340813
2021-11-01,breakout_20d,True,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,1.027038,False,False,False,False,0.985597
2021-11-01,breakout_20d,True,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.700859,False,False,False,False,0.258065
2021-11-01,breakout_20d,True,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,True,True,False,1.008045,False,False,True,True,1.137624
2021-11-01,breakout_20d,True,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.967004,False,False,False,False,0.693182
2021-11-01,breakout_20d,True,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,True,1.419921,False,False,False,False,0.604348
2021-11-01,breakout_20d,True,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,1.127281,False,False,False,False,0.953046
2021-11-01,breakout_20d,True,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,False,True,1.938072,True,False,False,False,1.138889
2021-11-01,breakout_20d,True,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,1.183151,False,False,False,False,0.678481
2021-11-01,breakout_20d,True,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,True,True,True,1.967117,True,True,True,True,1.176322
2021-11-01,breakout_20d,True,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,False,0.757211,False,False,False,False,0.708709
2021-11-01,breakout_20d,True,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.840844,False,False,False,False,0.950820
2021-11-01,breakout_20d,True,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,False,True,1.333831,True,False,False,False,1.072848
2021-11-01,breakout_20d,True,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,False,True,1.961366,True,False,False,False,1.050000
2021-11-01,breakout_20d,True,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,True,1.640239,False,False,False,False,0.858434
2021-11-01,breakout_20d,True,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,1.054595,False,False,False,False,0.849246
2021-11-01,breakout_20d,True,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,1.092955,False,False,False,False,0.798526
2021-11-01,breakout_20d,True,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.740663,False,False,False,False,0.931318
2021-11-01,breakout_20d,True,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.121792,False,False,False,False,0.367834
2021-11-01,breakout_20d,True,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,True,False,False,1.056360,False,False,False,False,1.130693
2021-11-01,breakout_20d,True,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,True,False,True,1.247681,True,False,True,False,1.095432
2021-11-01,breakout_20d,True,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,True,1.447524,False,False,False,False,0.380851
2021-11-01,breakout_20d,True,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.967790,False,False,False,False,0.684542
2022-01-04,breakout_20d,True,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,True,False,1.038672,False,False,False,False,1.068027
2022-01-04,breakout_20d,True,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,0.815710,False,False,False,False,0.071557
2022-01-04,breakout_20d,True,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,False,1.102388,False,False,False,False,1.150368
2022-01-04,breakout_20d,True,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,False,False,False,0.779691,False,False,False,False,0.669291
2022-01-04,breakout_20d,True,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,0.715040,False,False,False,False,0.830918
2022-01-04,breakout_20d,True,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,False,False,1.099107,False,False,False,False,1.327338
2022-01-04,breakout_20d,True,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,False,0.671077,False,False,False,False,0.734177
2022-01-04,breakout_20d,True,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,False,0.692223,False,False,False,False,0.843066
2022-01-04,breakout_20d,True,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.804763,False,False,False,False,0.816425
