date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear
2021-06-18,28964.08007812,0.60870100,bull,-0.00186951,-0.01620923,0.00053023,0.00077952,0.02282131,0.00245916,-0.00085960,0.06921872,0.07013861,0.02343616,1.37660884,0,0,0,0,0,-0.01752899,0.02734899,0.05766110,-0.03317903,-0.05333087,-1,1,1,9,2,0.01510409,0.01510409,0.16783366,0.04471130,0.63407286,1.37560810,1,0,0
2021-06-21,28010.92968750,0.60070300,bull,-0.03290802,-0.04370215,-0.03946502,-0.03474628,-0.01246905,-0.03161278,-0.03298866,0.03289305,0.06812921,0.02348935,1.15349498,0,0,1,0,0,-0.04986016,-0.00713839,0.02285557,-0.01278749,-0.02111780,0,0,0,20,9,0,0,0.78511689,0.32240057,0.63407286,1.33174133,1,0,0
2021-06-22,28884.13085938,0.35294700,bull,0.03117359,-0.00462464,-0.01892477,-0.00274240,0.01156232,-0.00081381,-0.00168151,0.06416709,0.06595952,0.02328816,1.03264457,0,0,0,0,0,-0.02024089,0.03915229,0.05474165,-0.05179213,-0.05380049,-1,1,1,0,0,0.01290366,0.01290366,0,0,0.63407286,1.17484932,1,0,0
2021-06-23,28874.89062500,0.24992200,bull,-0.00031991,-0.00307931,-0.01420638,0.00048820,0.00812442,-0.00170353,-0.00141645,0.06273167,0.06423911,0.02320519,0.78390264,0,0,0,0,0,-0.02055433,0.03881986,0.05440423,-0.04595310,-0.05349770,-1,0,0,1,0,0,0,0.01510409,0,0.63407286,0.82821833,1,0,0
2021-06-24,28875.23046875,0.24992400,bull,0.00001177,0.03085584,-0.00493135,-0.00287756,0.01142669,-0.00209319,-0.00082827,0.06163723,0.06251728,0.02306903,0.68800617,0,0,0,0,0,-0.02054280,0.03883208,0.05441664,-0.03608426,-0.05350884,-1,0,0,0,0,0,0,0,0,0.63407286,0.63788185,1,0,0
2021-06-25,29066.17968750,0.25116200,bull,0.00661291,0.00630273,0.00352504,0.00405715,-0.00285531,0.00393995,0.00640101,0.06748177,0.06069227,0.02300132,0.80198943,0,0,0,0,0,-0.01406574,0.04570178,0.06138940,-0.03770564,-0.05972678,-1,1,0,0,0,0.02514062,0,0,0,0.63407286,0.76606953,1,0,0
2021-06-28,29048.01953125,0.25104400,bull,-0.00062479,0.00599583,0.03702447,-0.00390172,0.00651209,0.00345694,0.00610146,0.06565510,0.05919249,0.02268540,0.75234615,0,0,0,0,0,-0.01468174,0.04504844,0.06072625,-0.05048053,-0.05913894,-1,0,0,1,0,0,0,0.02646463,0,0.78560049,0.71392207,1,0,0
2021-06-29,28812.60937500,0.24951700,bull,-0.00810417,-0.00216868,-0.00247615,-0.02135406,-0.00006006,-0.00499824,-0.00156554,0.05587422,0.05752982,0.02251566,0.94965402,0,0,0,0,0,-0.02266693,0.03657919,0.05212995,-0.03575481,-0.05145174,-1,0,0,1,0,0,0,0.01123064,0,0.63407286,0.85513544,1,0,0
2021-06-30,28791.52929688,0.24938000,bull,-0.00073163,-0.00944914,-0.00288698,-0.01705235,-0.00534135,-0.00572324,-0.00173674,0.05402685,0.05586061,0.02236301,0.86409217,0,0,0,0,0,-0.02338197,0.03582080,0.05136018,-0.05237441,-0.05275993,-1,0,0,1,0,0,0,0.01366583,0,0.63407286,0.98456037,1,0,0
2021-07-01,28707.03906250,0.24883100,bull,-0.00293455,-0.01173851,-0.00582476,-0.01072739,-0.01208166,-0.00837627,-0.00407837,0.04991020,0.05420966,0.02212953,0.73873391,0,0,0,0,0,-0.02624791,0.03278113,0.04827491,-0.03225758,-0.04997202,-1,0,0,1,0,0,0,0.02646463,0,0.63407286,0.78523088,1,0,0
2021-07-02,28783.27929688,0.24932700,bull,0.00265580,-0.00101796,-0.00973297,-0.00624224,-0.00546759,-0.00513948,-0.00075648,0.05164055,0.05243670,0.02188959,0.76680927,0,0,0,0,0,-0.02366181,0.03552399,0.05105892,-0.03965668,-0.05248843,-1,1,0,2,0,0.01643749,0,0.02621266,0,0.63407286,0.79422080,1,0,0
2021-07-05,28598.18945312,0.24812100,bull,-0.00643046,-0.00671516,-0.01548574,0.02096538,-0.01450937,-0.01126651,-0.00655985,0.04379239,0.05068473,0.02169140,0.62284297,0,0,0,0,0,-0.02994012,0.02886509,0.04430012,-0.03546061,-0.04635605,-1,1,0,1,1,0.02514062,0,0.08740528,0.08740528,0.63407286,0.60725690,1,0,0
2021-07-06,28643.21093750,0.24841500,bull,0.00157428,-0.00222343,-0.00587932,-0.00834091,-0.01106044,-0.00898865,-0.00464862,0.04442085,0.04929864,0.02149010,0.67955891,0,0,0,0,0,-0.02841298,0.03048481,0.04594414,-0.03194795,-0.04785499,-1,0,0,0,0,0,0,0,0,0.63407286,0.63189206,1,0,0
2021-07-07,28366.94921875,0.24661000,bull,-0.00964493,-0.01446430,-0.01474670,-0.01759111,-0.01711150,-0.01800268,-0.01434096,0.03329052,0.04832450,0.02137096,0.98798471,0,0,0,0,0,-0.03778386,0.02054586,0.03585608,-0.01927984,-0.03858219,-1,0,0,3,1,0,0,0.06375144,0.01980700,0.63407286,0.94781847,1,0,0
2021-07-08,28118.02929688,0.24497600,bull,-0.00877500,-0.01678988,-0.02051796,-0.02622321,-0.02902531,-0.02578695,-0.02243222,0.02326706,0.04674794,0.02125953,1.01975572,0,0,0,0,0,-0.04622731,0.01159057,0.02676645,-0.00817550,-0.03007106,0,1,0,4,1,0.01914186,0,0.08263507,0.01127916,0.62938873,1.13335394,1,0,0
2021-07-09,27940.41992188,0.24380600,bull,-0.00631657,-0.02453604,-0.02928295,-0.03873092,-0.03483091,-0.03052898,-0.02799706,0.01593256,0.04519494,0.02105939,1.35028712,0,0,0,0,0,-0.05225188,0.00520079,0.02028081,0.00465597,-0.02390550,0,0,0,20,4,0,0,0.59102519,0.07218537,0.61024687,1.54012903,1,0,0
2021-07-12,28569.01953125,0.24793100,bull,0.02249786,0.00712344,-0.00101999,-0.01648994,-0.02032732,-0.00698086,-0.00530840,0.03796212,0.04350145,0.02076379,0.90265919,0,0,0,0,0,-0.03092957,0.04192722,0.04323494,-0.01939164,-0.04538235,-1,1,0,0,0,0.01643749,0,0,0,0.64193556,0.97254271,1,0,0
2021-07-13,28718.24023438,0.24890400,bull,0.00522317,0.02134612,0.00261944,-0.00327527,-0.02455940,-0.00076473,0.00018155,0.04241514,0.04222592,0.02055570,0.80982194,0,0,0,0,0,-0.02586796,0.04736937,0.04868393,-0.02580555,-0.05034257,-1,2,1,2,0,0.04359543,0.02715794,0.18028189,0,0.64066789,0.84526310,1,0,0
2021-07-14,28608.49023438,0.24818800,bull,-0.00382161,0.02391053,0.00851487,-0.00635739,-0.02330133,-0.00332969,-0.00340770,0.03744430,0.04099169,0.02033035,0.89292019,0,0,0,0,0,-0.02804942,0.04336673,0.04467627,-0.03793632,-0.04669942,-1,0,0,1,0,0,0,0.01828579,0,0.65189854,0.85285368,1,0,0
2021-07-15,28279.08984375,0.24603400,bull,-0.01151408,-0.01014839,0.00572802,-0.01490747,-0.02547494,-0.01363275,-0.01474241,0.02451657,0.03984641,0.02009907,0.86586193,0,0,0,0,0,-0.03146106,0.03135333,0.03264778,-0.03022089,-0.03559519,-1,0,0,1,0,0,0,0.03205961,0,0.64066789,0.81469455,1,0,0
2021-07-16,28003.08007812,0.24421900,bull,-0.00976021,-0.02490265,0.00224263,-0.02710599,-0.03317903,-0.02199903,-0.02364283,0.01361394,0.03815895,0.01985879,0.81937896,0,0,0,0,0,-0.04014133,0.02128711,0.02256893,-0.01489729,-0.02608962,0,0,0,3,2,0,0,0.29241305,0.17799226,0.64066789,0.92588423,1,0,0
2021-07-19,27652.74023438,0.24190300,bull,-0.01251076,-0.03340791,-0.03207248,-0.03305976,-0.01278749,-0.03261116,-0.03494612,0.00009002,0.03630485,0.01959316,0.80999919,0,0,0,0,0,-0.05214989,0.00851003,0.00977581,-0.01343702,-0.01436242,0,0,0,2,1,0,0,0.03970477,0.01254683,0.58880128,0.81878756,1,0,0
2021-07-20,27388.16015625,0.24014400,bull,-0.00956795,-0.03150489,-0.04631482,-0.04381669,-0.05179213,-0.04126641,-0.04293347,-0.01029577,0.03410180,0.01954865,1.02541844,0,0,1,0,1,-0.06121887,-0.00113935,0.00011433,-0.01368877,-0.01582252,0,0,0,2,2,0,0,0.03970477,0.03970477,0.51359853,1.00078985,1,0,0
2021-07-21,27548.00000000,0.24120700,bull,0.00583609,-0.01625107,-0.03706907,-0.02886984,-0.04595310,-0.03313957,-0.03652614,-0.00527167,0.03243936,0.01926911,0.83843080,0,0,0,0,1,-0.05574006,0.00797104,0.00797104,-0.00195149,-0.02153294,0,0,0,2,0,0,0,0.02621266,0,0.57642660,0.91541720,1,0,0
2021-07-26,27833.28906250,0.24309800,bull,0.01035607,0.00652915,-0.01576433,-0.01012661,-0.03608426,-0.02084672,-0.02613995,0.00429793,0.03125488,0.01894946,0.88989278,0,0,0,0,0,-0.04596123,0.01840966,0.01840966,-0.00363555,-0.03156215,0,0,0,0,0,0,0,0,0,0.62474060,0.92825563,1,0,0
2021-07-27,27970.22070312,0.24400200,bull,0.00491971,0.02125227,-0.00117342,0.00106658,-0.03770564,-0.01422290,-0.02161263,0.00845750,0.03073438,0.01861673,0.84256845,0,0,0,0,0,-0.04126764,0.02341993,0.02341993,-0.00877433,-0.03630326,0,0,0,1,0,0,0,0.01569411,0,0.62474060,0.83522055,1,0,0
2021-07-28,27581.66015625,0.24143100,bull,-0.01389194,0.00122187,-0.00257045,-0.03456049,-0.05048053,-0.02603625,-0.03512720,-0.00640902,0.02976370,0.01838714,0.92994218,0,0,0,0,1,-0.05286921,0.00920265,0.00920265,0.00582376,-0.02272704,0,0,0,3,1,0,0,0.13313071,0.08740528,0.57287399,0.88966647,1,0,0
2021-07-29,27782.41992188,0.24276200,bull,0.00727874,-0.00182764,0.01439526,-0.03258627,-0.03575481,-0.01640048,-0.02793877,0.00000321,0.02874508,0.01811837,1.10489435,0,0,0,0,0,-0.04195216,0.01654837,0.01654837,-0.00508520,-0.02978896,0,0,0,1,0,0,0,0.03021131,0,0.63209154,0.89999701,1,0,0
2021-07-30,27283.58984375,0.23944700,bull,-0.01795488,-0.02454864,-0.00959816,-0.04631144,-0.05237441,-0.03229616,-0.04497471,-0.01874117,0.02746895,0.01789944,1.14852774,0,0,1,1,1,-0.05915380,-0.00170363,-0.00170363,0.01853492,-0.01205044,0,0,0,8,3,0,0,0.32324881,0.07354225,0.58242379,1.06982117,1,0,0
2021-08-02,27781.01953125,0.24275200,bull,0.01823183,0.00722797,-0.00187795,-0.01761267,-0.03225758,-0.01201107,-0.02704461,-0.00154227,0.02621121,0.01761207,0.97978481,0,0,0,0,1,-0.03713016,0.01864624,0.01864624,0.01110541,-0.02974005,0,0,0,0,0,0,0,0,0,0.60493360,0.90984684,1,0,0
2021-08-03,27641.83007812,0.24183000,range,-0.00501024,-0.00506039,-0.01174072,-0.01290037,-0.03965668,-0.01533976,-0.03170418,-0.00732221,0.02518029,0.01738549,0.95277275,0,0,0,0,1,-0.04195437,0.01354258,0.01354258,0.02927409,-0.02485434,0,2,2,2,0,0.02854925,0.02854925,0.03271066,0,0.59365444,0.87737218,0,1,0
2021-08-04,27584.08007812,0.24144700,range,-0.00208922,0.01101359,0.00008774,-0.00248294,-0.03546061,-0.01539520,-0.03326932,-0.01010619,0.02396027,0.01705745,1.11367761,0,0,0,0,1,-0.04395594,0.01142506,0.01142506,0.03478201,-0.02281278,0,1,1,2,0,0.01914186,0.01914186,0.02840527,0,0.59365444,0.85145613,0,1,0
2021-08-05,27728.11914062,0.24240200,range,0.00522182,-0.00190419,-0.00195450,0.01241263,-0.03194795,-0.00845916,-0.02768928,-0.00564447,0.02267259,0.01679300,0.92198582,0,0,0,0,1,-0.03896365,0.01670654,0.01670654,0.05048991,-0.02788897,1,0,0,0,0,0,0,0,0,0.59365444,0.75338351,0,1,0
2021-08-06,27820.03906250,0.24301100,range,0.00331504,0.00644708,0.01966197,0.00987509,-0.01927984,-0.00354180,-0.02390068,-0.00309343,0.02131674,0.01651335,0.93467753,0,0,0,0,1,-0.03577778,0.02007696,0.02007696,0.06613404,-0.03110091,1,2,1,0,0,0.03702544,0.02514062,0,0,0.61346144,1.01998594,0,1,0
2021-08-10,27888.15039062,0.24346100,range,0.00244828,0.01102340,0.00385626,0.00197107,-0.00817550,-0.00012285,-0.02094607,-0.00140744,0.01995665,0.01633176,1.02707073,0,0,0,0,1,-0.03341709,0.02257440,0.02257440,0.07271871,-0.03346726,1,1,0,3,0,0.01127916,0,0.04535766,0,0.60493360,1.01479359,0,1,0
2021-08-11,28070.50976562,0.24466300,range,0.00653896,0.01234814,0.01550837,0.00358557,0.00465597,0.00683021,-0.01408661,0.00435604,0.01870616,0.01623594,1.12842648,0,0,0,0,0,-0.02709664,0.02926097,0.02926097,0.07519283,-0.03974631,1,2,2,2,0,0.03548233,0.03548233,0.18028189,0,0.62474060,0.90925615,0,1,0
2021-08-12,28015.01953125,0.24429800,range,-0.00197682,0.00700863,0.01562276,0.01571187,-0.01939164,0.00460552,-0.01528929,0.00155298,0.01710378,0.01625611,0.97545909,0,0,0,0,0,-0.02901989,0.02722631,0.02722631,0.07114648,-0.03784431,1,1,1,1,0,0.01634046,0.01634046,0.02514062,0,0.62474060,0.80714388,0,1,0
2021-08-13,27977.15039062,0.24404800,range,-0.00135174,0.00319132,0.00898118,0.00700913,-0.02580555,0.00424507,-0.01603582,-0.00062339,0.01566361,0.01614851,0.94166620,0,0,0,0,1,-0.03033241,0.02583776,0.02583776,0.08595191,-0.03654196,1,1,1,5,1,0.02005584,0.02005584,0.36354673,0.03021131,0.62474060,1.09988930,0,1,0
2021-08-16,27523.18945312,0.24104300,range,-0.01622613,-0.01949805,-0.01067035,0.00878182,-0.03793632,-0.01073414,-0.03143138,-0.01759496,0.01428543,0.01596332,0.97045101,0,0,0,0,1,-0.04089694,0.00919238,0.00919238,0.10624422,-0.02065091,1,0,0,3,1,0,0,0.07235440,0.02715794,0.57319169,0.93333862,0,1,0
2021-08-17,27424.47070312,0.24038600,range,-0.00358675,-0.02107972,-0.01662641,-0.01283426,-0.03022089,-0.01235604,-0.03393788,-0.02180925,0.01255471,0.01570657,0.84425532,0,0,0,0,1,-0.04015334,0.00557267,0.00557267,0.11834791,-0.01712559,1,0,0,2,0,0,0,0.13956142,0,0.57319169,0.78137263,0,1,0
2021-08-18,27585.91015625,0.24145900,range,0.00588669,-0.01398428,-0.01726366,-0.00202302,-0.01489729,-0.00501091,-0.02713126,-0.01671469,0.01070707,0.01548739,0.85451134,0,0,0,0,1,-0.02453662,0.01149216,0.01149216,0.10606142,-0.02287761,1,0,0,1,0,0,0,0.11442080,0,0.57319169,0.92487322,0,1,0
2021-08-19,27281.16992188,0.23943000,range,-0.01104695,-0.00879330,-0.02619486,-0.01098134,-0.01343702,-0.01526165,-0.03695767,-0.02828905,0.00900128,0.01537581,1.11307420,0,0,0,0,1,-0.03531251,0.00031826,0.00031826,0.11151171,-0.01196281,1,1,0,8,5,0.02646463,0,0.39636694,0.33660007,0.39013813,1.11370304,0,1,0
2021-08-20,27013.25000000,0.23763800,range,-0.00982069,-0.01499466,-0.03445313,-0.02578138,-0.01368877,-0.02427814,-0.04524383,-0.03847657,0.00708795,0.01521852,1.29219229,0,0,1,1,1,-0.04478641,-0.00889103,-0.00889103,0.12907743,0.00665783,1,1,0,9,7,0.01727635,0,0.40088675,0.35808165,0.39013813,1.25113239,0,1,0
2021-08-23,27494.24023438,0.24085000,range,0.01780572,-0.00332307,-0.00105181,-0.01171094,-0.00195149,-0.00623184,-0.02690216,-0.02196846,0.00507009,0.01508703,0.96233128,0,0,0,0,1,-0.02777815,0.02001237,0.02001237,0.08530771,-0.00047318,1,0,0,1,1,0,0,0.08740528,0.08740528,0.45812453,1.04692381,0,1,0
2021-08-24,27732.09960938,0.24242900,range,0.00865124,0.01652897,0.01121731,-0.00559559,-0.00363555,0.00246289,-0.01753329,-0.01421009,0.00338250,0.01507100,0.96943973,0,0,0,0,1,-0.01936722,0.02883675,0.02883675,0.06877592,-0.00904616,1,1,0,1,0,0.01980700,0,0.01828579,0,0.62474060,0.99157514,0,1,0
2021-08-25,27724.80078125,0.24238000,range,-0.00026319,0.02634081,0.00503484,-0.01231574,-0.00877433,0.00238237,-0.01693759,-0.01522454,0.00174256,0.01506283,0.89489994,0,0,0,0,1,-0.01962532,0.02856597,0.02856597,0.09103798,-0.00878529,1,0,0,0,0,0,0,0,0,0.57319169,0.78793638,0,1,0
2021-08-26,27742.28906250,0.24249600,range,0.00063078,0.00902185,0.01690247,-0.00973515,0.00582376,0.00345985,-0.01546295,-0.01537154,0.00009285,0.01497920,0.84993282,0,0,0,0,1,-0.01900691,0.02921477,0.02921477,0.09003480,-0.00941013,1,0,0,1,1,0,0,0.01828579,0.01828579,0.57319169,0.84869228,0,1,0
2021-08-27,27641.14062500,0.24182600,range,-0.00364600,-0.00327992,0.02324380,-0.01201015,-0.00508520,-0.00048913,-0.01806324,-0.01979038,-0.00175891,0.01500533,0.86353664,0,0,0,0,1,-0.02258362,0.02546225,0.02546225,0.09199404,-0.00140840,1,0,0,1,1,0,0,0.01828579,0.01828579,0.55490589,0.82019229,0,1,0
2021-08-30,27789.28906250,0.24280700,range,0.00535971,0.00232601,0.01073130,0.00966820,0.01853492,0.00512470,-0.01153611,-0.01529549,-0.00380326,0.01497086,1.02798000,0,0,0,0,1,-0.01734495,0.03095843,0.03095843,0.06315383,-0.00673202,1,0,0,0,0,0,0,0,0,0.57319169,0.88289169,0,1,0
2021-08-31,28089.53906250,0.24478800,range,0.01080452,0.01251699,0.01288902,0.02425091,0.01110541,0.01505628,0.00021232,-0.00537768,-0.00558882,0.01500439,1.33630682,0,0,0,0,1,-0.00672783,0.04209744,0.04209744,0.04852771,0.00318624,1,4,4,4,0,0.06646363,0.06646363,0.07439676,0,0.62474060,1.44730039,0,1,0
2021-09-01,28451.01953125,0.24716000,range,0.01286886,0.02929976,0.02619383,0.03136055,0.02927409,0.02754610,0.01375446,0.00671185,-0.00694706,0.01492550,1.13508306,1,0,0,0,0,0.00605445,0.05550805,0.05550805,0.01124918,-0.00133947,0,4,1,2,0,0.07511511,0.01727635,0.03347283,0,0.62474060,1.16508158,0,1,0
2021-09-02,28543.50976562,0.24776400,range,0.00325086,0.02714070,0.02888084,0.04627147,0.03478201,0.02938233,0.01742203,0.00924784,-0.00803422,0.01493831,1.04999563,1,0,0,0,0,0.00301640,0.05893936,0.05893936,-0.00345505,-0.00700438,0,4,2,4,0,0.06880022,0.03361681,0.13840173,0,0.62474060,1.06458041,0,1,0
2021-09-03,29128.10937500,0.25156200,range,0.02048100,0.03697356,0.05379549,0.07828971,0.05048991,0.04865091,0.03786580,0.02924432,-0.00830693,0.01488095,1.30510542,1,0,0,0,0,0.01753324,0.08062749,0.08062749,-0.04483608,-0.05725810,-1,12,7,1,0,0.34376633,0.11018270,0.01360010,0,0.62474060,1.48230103,0,1,0
2021-09-06,29659.89062500,0.25498400,range,0.01825663,0.04248955,0.06731376,0.07876742,0.06613404,0.06511159,0.05663003,0.04725359,-0.00887391,0.01487934,1.18169497,1,1,0,0,0,0.01750416,0.10035612,0.10035612,-0.07184860,-0.07978018,-1,12,8,1,0,0.50117377,0.24370780,0.01360010,0,0.63662542,1.27431951,0,1,0
2021-09-07,29916.14062500,0.30022600,range,0.00863961,0.04808907,0.06502782,0.07875498,0.07271871,0.07077640,0.06516315,0.05549827,-0.00907361,0.01488458,1.29439440,1,1,0,0,0,0.00710659,0.10986277,0.10986277,-0.07480676,-0.08766243,-1,7,6,3,0,0.23996269,0.22759583,0.20000595,0,0.65231953,1.24905500,0,1,0
2021-09-08,30181.21093750,0.30208300,range,0.00886044,0.03615413,0.06081298,0.08859974,0.07519283,0.07635747,0.07380503,0.06402545,-0.00910741,0.01489718,1.41118112,1,1,0,0,0,0.00442557,0.11969665,0.11969665,-0.07064897,-0.09567515,-1,10,7,6,0,0.49055662,0.36039320,0.24658433,0,0.66486636,1.52559378,0,1,0
2021-09-09,30008.18945312,0.55040400,range,-0.00573275,0.01174309,0.05131393,0.08167676,0.07114648,0.06617421,0.06680274,0.05703215,-0.00915876,0.01492651,1.34352533,0,0,0,0,0,-0.00772703,0.11327770,0.11327770,-0.05031927,-0.09046098,-1,4,4,5,0,0.31307143,0.31307143,0.13924685,0,0.66486636,1.22222423,0,1,0
2021-09-10,30381.83984375,0.55346500,range,0.01245161,0.01556682,0.04304194,0.09915290,0.08595191,0.07564115,0.07934930,0.06942143,-0.00919801,0.01482437,1.49962003,1,1,0,0,0,0.00462837,0.12713980,0.12713980,-0.07080646,-0.10164693,-1,12,11,6,0,0.46799360,0.43778229,0.11598426,0,0.69202430,1.80408140,0,1,0
2021-09-13,30447.36914062,0.55399700,range,0.00215686,0.00881867,0.02655028,0.09565124,0.10624422,0.07339195,0.08047260,0.07090491,-0.00885510,0.01482390,1.08005685,1,1,0,0,0,0.00215686,0.12957088,0.12957088,-0.07577304,-0.10358038,-1,3,3,3,0,0.31309647,0.31309647,0.11929586,0,0.69202430,1.02828525,0,1,0
2021-09-14,30670.09960938,0.55579700,range,0.00731526,0.02205765,0.02520241,0.09186910,0.11834791,0.07569945,0.08709898,0.07784432,-0.00851317,0.01494953,1.31800383,1,1,0,0,0,0.00731526,0.13783399,0.13783399,-0.06909563,-0.11009030,-1,10,9,3,0,0.19868663,0.16847532,0.04678027,0,0.69202430,1.27073224,0,1,0
2021-09-15,30511.71093750,0.55451800,range,-0.00516427,0.00427463,0.01095052,0.07242944,0.10606142,0.06408775,0.07998199,0.07133006,-0.00801118,0.01516236,1.13604372,0,0,0,0,0,-0.00922426,0.13195791,0.13195791,-0.04729594,-0.10547071,-1,3,3,7,0,0.06264183,0.06264183,0.17343646,0,0.67633020,1.19534124,0,1,0
2021-09-16,30323.33984375,0.55298800,range,-0.00617373,-0.00407356,0.01050215,0.06235498,0.11151171,0.05215047,0.07200279,0.06378509,-0.00766575,0.01530668,1.16451479,0,0,0,0,0,-0.01534105,0.12496950,0.12496950,-0.04280132,-0.09991382,-1,3,3,11,0,0.05430179,0.05430179,0.54034643,0,0.66378336,1.26653488,0,1,0
2021-09-17,30500.05078125,0.55442400,range,0.00582756,-0.00554445,0.00389084,0.04710026,0.12907743,0.05272584,0.07693634,0.06920459,-0.00717940,0.01536639,1.63366337,0,0,0,0,0,-0.00960289,0.13152533,0.13152533,-0.04211571,-0.10512873,-1,2,2,10,0,0.02916118,0.02916118,0.17741789,0,0.67633020,1.65529642,0,1,0
2021-09-21,29839.71093750,0.74886100,range,-0.02165045,-0.02202433,-0.01995766,0.00606274,0.08530771,0.02377335,0.05224041,0.04528573,-0.00660940,0.01547848,1.26265273,0,0,0,0,0,-0.03104543,0.09732658,0.10702729,-0.01957660,-0.08532562,-1,0,0,13,0,0,0,0.54006629,0,0.63662542,1.22638604,0,1,0
2021-09-22,29639.40039062,0.74759200,range,-0.00671288,-0.02255489,-0.03360600,-0.00925053,0.06877592,0.01282573,0.04409236,0.03766864,-0.00615244,0.01534197,1.13396697,0,0,0,0,0,-0.03754992,0.07853251,0.09959595,-0.03140483,-0.07914402,-1,0,0,7,1,0,0,0.14209207,0.01914186,0.61833963,1.08017971,0,1,0
2021-09-24,30248.81054688,0.75141300,range,0.02056081,-0.00823737,-0.00861638,0.00223979,0.09103798,0.03029275,0.06441885,0.05844910,-0.00560846,0.01509598,1.38111175,0,0,0,0,0,-0.01776116,0.10070801,0.12220453,-0.04773612,-0.09769612,-1,4,4,1,0,0.05682931,0.05682931,0.03205961,0,0.63662542,1.31530694,0,1,0
2021-09-27,30240.06054688,0.75135900,range,-0.00028927,0.01341667,-0.00274638,0.00772693,0.09003480,0.02558628,0.06238500,0.05743709,-0.00465737,0.01498170,1.20702209,0,0,0,0,0,-0.01804529,0.10038961,0.12187991,-0.05422113,-0.09743504,-1,0,0,2,1,0,0,0.05120147,0.01914186,0.63662542,0.95131173,0,1,0
2021-09-28,30183.96093750,0.75101200,range,-0.00185514,0.01837286,-0.01036358,-0.00651307,0.09199404,0.01936607,0.05917052,0.05483865,-0.00408988,0.01473630,1.44249304,0,0,0,0,0,-0.01986695,0.09834823,0.11979867,-0.03571271,-0.09575754,-1,1,1,10,0,0.01619648,0.01619648,0.45948298,0,0.63662542,1.48115330,0,1,0
2021-09-29,29544.28906250,0.74698500,range,-0.02119244,-0.02329088,-0.00990029,-0.02966036,0.06315383,-0.00650265,0.03565878,0.03187407,-0.00365439,0.01455439,1.50904310,0,0,0,0,0,-0.04063837,0.07035951,0.09606740,-0.01509763,-0.07617953,-1,0,0,18,3,0,0,0.59046178,0.04720282,0.61833963,1.40356717,0,1,0
2021-09-30,29452.66015625,0.74639800,range,-0.00310141,-0.02603832,-0.00630041,-0.03969467,0.04852771,-0.01249781,0.03176985,0.02818275,-0.00347665,0.01430321,1.56069364,0,0,0,0,0,-0.04361374,0.06703989,0.09266805,-0.02147753,-0.07330547,-1,1,0,12,0,0.15152762,0,0.50208618,0,0.61833963,1.67320452,0,1,0
2021-10-01,28771.07031250,0.74194000,range,-0.02314188,-0.04680932,-0.04885284,-0.05704828,0.01124918,-0.03754983,0.00706471,0.00391529,-0.00312733,0.01406617,1.27801819,0,0,0,0,0,-0.06574631,0.02100963,0.06738166,0.00422713,-0.05135197,0,0,0,18,6,0,0,0.72872579,0.10776786,0.55458819,1.29696208,0,1,0
2021-10-04,28444.89062500,0.73975100,range,-0.01133707,-0.03721188,-0.05936397,-0.06194731,-0.00345505,-0.04897030,-0.00488746,-0.00785107,-0.00297817,0.01371963,1.17725615,0,0,0,0,1,-0.07633802,0.00112556,0.05528067,0.04226381,-0.04047375,1,0,0,9,7,0,0,0.45571282,0.28504334,0.36848283,1.17129482,0,1,0
2021-10-05,27822.11914062,0.73546700,range,-0.02189397,-0.05536142,-0.07824824,-0.08780089,-0.04483608,-0.06963873,-0.02721358,-0.02990776,-0.00276954,0.01340573,1.34598265,0,0,1,0,1,-0.09656064,-0.01839785,0.03217639,0.06105866,-0.01899568,1,0,0,17,13,0,0,0.78208230,0.56743082,0.34934097,1.36198607,0,1,0
2021-10-06,27528.86914062,0.19710700,range,-0.01054017,-0.04317535,-0.06821690,-0.07744183,-0.07184860,-0.07743038,-0.03775893,-0.04030071,-0.00264152,0.01282756,1.51123624,0,0,0,0,1,-0.10608305,0.00249743,0.02129707,0.08229543,0.00287340,1,0,0,13,3,0,0,0.72388515,0.26539753,0.25406203,1.38525681,0,1,0
2021-10-07,27678.21093750,0.19796500,range,0.00542492,-0.02695316,-0.06024750,-0.06616832,-0.07480676,-0.06910144,-0.03252591,-0.03522435,-0.00278916,0.01219373,1.18862149,0,0,0,0,1,-0.10123362,0.01409091,0.02683752,0.06985131,0.00777179,1,0,0,1,0,0,0,0.01634046,0,0.36848283,1.03435556,0,1,0
2021-10-08,28048.93945312,0.20008600,range,0.01339424,0.00815252,-0.02509920,-0.07272587,-0.07064897,-0.05306909,-0.01946103,-0.02247666,-0.00307548,0.01159032,1.22958741,0,0,0,0,1,-0.08919533,0.02767388,0.04059123,0.05198454,-0.00554813,1,1,0,0,0,0.01290366,0,0,0,0.40054244,1.24323224,0,1,0
