date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear,signal_date,horizon_1d_close_return,horizon_3d_close_return,horizon_5d_close_return,horizon_1d_max_drawdown,horizon_3d_max_drawdown,horizon_5d_max_drawdown,next_signal_primary_adjustment,next_signal_secondary_adjustment,signal_direction,action_type,rating_state,signal_family,sample_source,sample_id,is_replay_outcome_observed,candidate_event_type,candidate_action_label,candidate_stood_1d,candidate_stood_3d,candidate_stood_5d,candidate_future_10d_return,downside_event_type,downside_label,downside_suggested_action,downside_weighted_volume_down_breadth,downside_weighted_breakdown20_breadth,execution_date,market_symbol,etf_symbol,train_policy,primary_model_id,secondary_model_id,primary_adjustment,secondary_adjustment,primary_prob_down,secondary_prob_down,target_position_proxy,planned_action,planned_target_shares,planned_trade_shares,holdings_before_shares,cash_before_cny,cost_price_cny,market_price_cny,position_before_pct,signal_rationale,rating_change_reason,rating_change_review,guidance_for_next_session,execution_status,executed_date,executed_sell_shares,executed_buy_shares,executed_avg_price_cny,holdings_after_shares,cash_after_cny,position_after_pct,review_status,review_horizon,review_price_change_pct,review_note,source_artifacts,created_at,updated_at,replay_label_1d,replay_label_3d,replay_label_5d,continuation_label_version,continuation_label_1d,is_outcome_observed_1d,continuation_label_3d,is_outcome_observed_3d,continuation_label_5d,is_outcome_observed_5d,is_continuation_eligible,source_sample_id,is_real_failure_event,mined_action_direction,mined_failure_reason,failure_label_horizon
2024-09-05,36657.08984375,0.34309,bull,-0.01054102,-0.0528097,-0.04445591,-0.04066686,0.04467044,-0.02065514,-0.04974541,-0.02102282,0.03022621,0.01565939,0.89293594,0.0,0.0,0.0,0.0,1.0,-0.0620141,0.08647527,0.17656149,0.07299129,-0.03844328,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.33442311,0.12696763,0.58028283,0.99544865,1.0,0.0,0.0,2024-09-05,-0.0072461042292828,-0.0135834483758098,0.0048061558691909,-0.0072461042292828,-0.0135834483758098,-0.0282979450065882,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2024-09-05_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,premature_add,acceptable_add,nikkei_continuation_head_v1,,True,0.0,True,1.0,True,True,historical_55_2024-09-05,True,add,prototype_add_failure,3d
2024-09-06,36391.46875,0.341453,bull,-0.0072461,-0.05931917,-0.05838066,-0.05142287,0.04479669,-0.02978306,-0.05539886,-0.02864475,0.02832318,0.01582952,0.89399336,0.0,0.0,0.0,0.0,1.0,-0.06881084,0.0638553,0.168036,0.06996338,-0.03142488,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02514062,0.0,0.56384534,0.88675579,1.0,0.0,0.0,2024-09-06,-0.0048285698828794,-0.0212054980262372,0.0052290543714315,-0.0048285698828794,-0.0212054980262372,-0.0212054980262372,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2024-09-06_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2024-09-06,True,add,prototype_add_failure,3d
2024-09-12,36833.26953125,0.252297,range,0.03406816,0.01705113,0.00480616,-0.03986342,0.00290331,-0.02042674,-0.03701402,-0.01831452,0.01941824,0.01522868,1.01339966,0.0,0.0,0.0,0.0,1.0,-0.05750599,0.04497856,0.18221622,0.08354624,-0.0272778,1.0,1.0,1.0,0.0,0.0,0.019807,0.019807,0.0,0.0,0.63397426,1.10264942,0.0,1.0,0.0,2024-09-12,-0.0068282782305442,-0.0123013151429737,0.0241803303463019,-0.0068282782305442,-0.0171054807044879,-0.0171054807044879,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2024-09-12_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,premature_add,correct_add,nikkei_continuation_head_v1,,True,0.0,True,1.0,True,True,historical_55_2024-09-12,True,add,prototype_add_failure,3d
2025-07-31,41069.8203125,0.604651,bull,0.0102109,0.00174521,-0.01808716,0.03545894,0.03287873,0.02322722,0.05243416,0.07383245,0.02033219,0.00741267,1.10223773,0.0,0.0,0.0,0.0,0.0,-0.02367736,0.04532888,0.12192052,0.04014258,-0.02968849,1.0,3.0,1.0,0.0,0.0,0.04367212,0.01290366,0.0,0.0,0.75413559,1.21414061,1.0,0.0,0.0,2025-07-31,-0.0065794967677946,-0.0126682134482494,-0.000259847131514,-0.0065794967677946,-0.0189706477365051,-0.0189706477365051,0.0,0.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-07-31_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,premature_add,acceptable_add,nikkei_continuation_head_v1,,True,0.0,True,1.0,True,True,historical_55_2025-07-31,True,add,prototype_add_failure,3d
2025-12-11,50148.8203125,0.798804,bull,-0.00897145,-0.00856276,-0.01723748,-0.00036441,-0.01790891,0.00377217,0.01875846,0.20578711,0.18358488,0.02654626,0.79936962,0.0,0.0,0.0,0.0,0.0,-0.02318068,0.03967052,0.14310928,0.08359938,-0.03001145,1.0,1.0,1.0,2.0,1.0,0.01220879,0.01220879,0.05736925,0.03021131,0.93955234,0.89514507,1.0,0.0,0.0,2025-12-11,0.0137137915600893,-0.0152651895942841,-0.022878311101847,0.0137137915600893,-0.0152651895942841,-0.022878311101847,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-12-11_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,premature_add,premature_add,nikkei_continuation_head_v1,1.0,True,0.0,True,0.0,True,True,historical_55_2025-12-11,True,add,prototype_add_failure,3d
2025-12-12,50836.55078125,0.800984,bull,0.01371379,0.00358205,0.00682644,0.01159394,-0.00868295,0.01846981,0.03059189,0.22072654,0.18449073,0.02634845,1.10669446,0.0,0.0,0.0,0.0,0.0,-0.00978478,0.05392835,0.14606055,0.06440148,-0.04313372,1.0,3.0,3.0,0.0,0.0,0.04789457,0.04789457,0.0,0.0,0.95960818,1.13559652,1.0,0.0,0.0,2025-12-12,-0.0131488347650946,-0.0260495551114067,-0.0261492926510722,-0.0131488347650946,-0.0285869457391669,-0.0360970749008175,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-12-12_failure_add,True,near_resistance_20d,resistance_reject_watch,,,,-0.00169485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,premature_add,nikkei_continuation_head_v1,0.0,True,0.0,True,0.0,True,True,historical_55_2025-12-12,True,add,prototype_add_failure,3d
2025-12-15,50168.109375,0.798866,bull,-0.01314883,-0.00859026,-0.00818142,0.01754099,-0.00413728,0.00552662,0.01461207,0.20298956,0.18566455,0.02623713,0.8834507,0.0,0.0,0.0,0.0,0.0,-0.01876834,0.04007042,0.13099119,0.07510872,-0.0303844,1.0,4.0,3.0,1.0,0.0,0.07944554,0.04738593,0.02715794,0.0,0.95960818,0.84288867,1.0,0.0,0.0,2025-12-15,-0.0156438088314944,-0.0232540031811793,0.0046699238404377,-0.0156438088314944,-0.0232540031811793,-0.0232540031811793,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2025-12-15_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premature_add,premature_add,acceptable_add,nikkei_continuation_head_v1,0.0,True,0.0,True,1.0,True,True,historical_55_2025-12-15,True,add,prototype_add_failure,3d
2026-01-05,51832.80078125,0.80406,bull,0.02966499,0.02132811,0.02957048,0.04686755,0.03946924,0.03153288,0.03372031,0.22133004,0.18148983,0.02894757,1.05639406,1.0,0.0,0.0,0.0,0.0,0.01379114,0.06555863,0.1507522,0.0557149,-0.01504786,1.0,2.0,1.0,1.0,1.0,0.13270659,0.01828579,0.01727635,0.01727635,0.95960818,0.93234472,1.0,0.0,0.0,2026-01-05,0.0132209206028066,-0.0138047539726782,0.0331133828218843,0.0132209206028066,-0.0138047539726782,-0.0138047539726782,0.0,0.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-05_failure_add,True,near_resistance_20d,resistance_break_watch,True,False,False,0.02234687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,premature_add,correct_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2026-01-05,True,add,prototype_add_failure,3d
2026-01-14,54341.23046875,0.64948,bull,0.01479146,0.06307006,0.03471476,0.07803241,0.08359938,0.07112103,0.07659434,0.2669687,0.17683017,0.03127264,1.09706563,1.0,1.0,0.0,0.0,0.0,0.00978247,0.11712595,0.16752258,0.06070178,-0.03949896,1.0,5.0,5.0,2.0,1.0,0.19978528,0.19978528,0.04640779,0.03021131,0.95440133,1.1889513,1.0,0.0,0.0,2026-01-14,-0.0042459559115557,-0.0139426389449481,-0.0288287517642961,-0.0042459559115557,-0.0139426389449481,-0.0288287517642961,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-14_failure_add,True,breakout_20d,false_breakout_avoid_chase,True,False,False,-0.01808055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,premature_add,nikkei_continuation_head_v1,1.0,True,0.0,True,0.0,True,True,historical_55_2026-01-14,True,add,prototype_add_failure,3d
2026-01-15,54110.5,0.64851,bull,-0.00424596,0.0417908,0.04134791,0.06620854,0.06440148,0.06218433,0.07027509,0.25915412,0.17647709,0.03191747,1.14940778,0.0,0.0,0.0,0.0,0.0,-0.00691574,0.11238269,0.15347569,0.05232753,-0.03540332,1.0,6.0,6.0,4.0,1.0,0.20951193,0.20951193,0.22944257,0.03348065,0.95440133,1.13379936,1.0,0.0,0.0,2026-01-15,-0.0032217060459615,-0.0206872684137089,-0.0077916370205413,-0.0032217060459615,-0.0206872684137089,-0.0246876183919941,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-15_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,inconclusive,nikkei_continuation_head_v1,1.0,True,0.0,True,,True,True,historical_55_2026-01-15,True,add,prototype_add_failure,3d
2026-01-16,53936.171875,0.647774,bull,-0.00322171,0.00722722,0.05514595,0.06747393,0.07510872,0.05537099,0.06564541,0.25270228,0.17553388,0.03244369,1.0946192,0.0,0.0,0.0,0.0,0.0,-0.01011517,0.10879892,0.13563443,0.05321546,-0.03228563,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.2251137,0.050757,0.95440133,0.98055379,1.0,0.0,0.0,2026-01-16,-0.0065373857699276,-0.0215352927288186,-0.0016556751831954,-0.0065373857699276,-0.0215352927288186,-0.0215352927288186,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-16_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inconclusive,premature_add,acceptable_add,nikkei_continuation_head_v1,,True,0.0,True,1.0,True,True,historical_55_2026-01-16,True,add,prototype_add_failure,3d
2026-01-28,53358.7109375,0.600141,bull,0.00047197,-0.00906571,0.01106725,-0.01808055,0.05854099,0.01593501,0.04651194,0.22061713,0.16636713,0.03651077,1.11976279,0.0,0.0,0.0,0.0,0.0,-0.02071325,0.06294436,0.10621703,0.10291775,-0.01318494,1.0,3.0,2.0,7.0,4.0,0.30617748,0.28103686,0.14067102,0.06854981,0.89315237,1.29602294,1.0,0.0,0.0,2026-01-28,0.000316548595407,-0.0131849371478268,0.0175163234095885,0.000316548595407,-0.0131849371478268,-0.0131849371478268,1.0,1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-01-28_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acceptable_add,premature_add,correct_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2026-01-28,True,add,prototype_add_failure,3d
2026-03-17,53700.390625,0.350748,bull,-0.00094431,-0.01382056,-0.01010168,-0.04581918,-0.05467727,-0.04262452,-0.01629503,0.14414528,0.163098,0.04329439,0.79497014,0.0,0.0,0.0,0.0,0.0,-0.09492345,0.044599,0.10395182,0.08256639,-0.05850014,1.0,1.0,1.0,0.0,0.0,0.01220879,0.01220879,0.0,0.0,0.80020846,0.74719121,1.0,0.0,0.0,2026-03-17,0.0286591548885963,-0.0406868985182544,0.0009167618368697,0.0286591548885963,-0.0406868985182544,-0.0406868985182544,-1.0,-1.0,add,add_risk,risk_add,real_failure_add,real_failure_event_mining,historical_55_2026-03-17_failure_add,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,correct_add,premature_add,acceptable_add,nikkei_continuation_head_v1,1.0,True,0.0,True,1.0,True,True,historical_55_2026-03-17,True,add,prototype_add_failure,3d
