symbol,source,trade_date,open,high,low,close,adj_close,volume
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-10-28,50357.1484375,50485.80078125,50107.76953125,50219.1796875,50219.1796875,119500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-10-29,50453.640625,51412.96875,50365.62109375,51307.6484375,51307.6484375,129700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-10-30,51146.26953125,51657.28125,50972.55859375,51325.609375,51325.609375,230900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-10-31,51629.80078125,52411.33984375,51613.03125,52411.33984375,52411.33984375,180300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-04,52294.30859375,52636.87109375,51497.19921875,51497.19921875,51497.19921875,190100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-05,51291.390625,51422.421875,49073.578125,50212.26953125,50212.26953125,219700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-06,50792.55078125,51248.28125,50594.19140625,50883.6796875,50883.6796875,171300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-07,50524.30859375,50642.7890625,49640.55859375,50276.37109375,50276.37109375,146700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-10,50645.26953125,50969.5,50392.44140625,50911.76171875,50911.76171875,129700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-11,51314.0390625,51513.16015625,50581.171875,50842.9296875,50842.9296875,125900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-12,50988.53125,51072.26171875,50537.5,51063.30859375,51063.30859375,150400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-13,51013.1484375,51338.890625,50954.26953125,51281.828125,51281.828125,135700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-14,50767.73828125,50767.73828125,50246.6015625,50376.53125,50376.53125,149300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-17,50282.390625,50398.16015625,49845.859375,50323.91015625,50323.91015625,126000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-18,49812.94921875,49971.55078125,48661.51953125,48702.98046875,48702.98046875,137400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-19,48822.87890625,49087.109375,48235.30078125,48537.69921875,48537.69921875,136500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-20,49129.2890625,50574.8203125,49113.390625,49823.94140625,49823.94140625,139400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-21,49251.26171875,49459.58984375,48490.03125,48625.87890625,48625.87890625,212200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-25,49113.8203125,49182.3203125,48511.94921875,48659.51953125,48659.51953125,144500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-26,49012.25,49749.58984375,48964.19140625,49559.0703125,49559.0703125,134100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-27,49868.7890625,50322.140625,49865.171875,50167.1015625,50167.1015625,99300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-11-28,50218.9609375,50258.25,49989.5390625,50253.91015625,50253.91015625,98200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-01,50318.58984375,50366.73828125,49215.9609375,49303.28125,49303.28125,118200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-02,49494.578125,49636.7890625,49243.55078125,49303.44921875,49303.44921875,127100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-03,49540.640625,50138.6015625,49521.23046875,49864.6796875,49864.6796875,119500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-04,49942.94140625,51028.421875,49910.05859375,51028.421875,51028.421875,127300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-05,50530.33984375,50634.8515625,50215.41015625,50491.87109375,50491.87109375,119300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-08,50643.08984375,50678.05078125,50224.6484375,50581.94140625,50581.94140625,104400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-09,50677.359375,50793.69140625,50417.109375,50655.1015625,50655.1015625,107100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-10,50878.66015625,51107.76953125,50329.26953125,50602.80078125,50602.80078125,125100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-11,50818.390625,50875.98046875,49926.26953125,50148.8203125,50148.8203125,109900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-12,50480.23046875,51127.69140625,50457.421875,50836.55078125,50836.55078125,152200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-15,50352.08984375,50432.1015625,49965.6796875,50168.109375,50168.109375,121900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-16,50051.23828125,50051.23828125,49355.87109375,49383.2890625,49383.2890625,124600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-17,49413.19140625,49571.5,49077.80859375,49512.28125,49512.28125,113200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-18,49058.30859375,49169.7890625,48643.78125,49001.5,49001.5,116200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-19,49387.7109375,49766.9609375,49257.1484375,49507.2109375,49507.2109375,163300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-22,50084.55078125,50590.87890625,49982.19921875,50402.390625,50402.390625,112900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-23,50374.48046875,50544.55859375,50264.421875,50412.87109375,50412.87109375,92700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-24,50475.48046875,50636.94921875,50323.921875,50344.1015625,50344.1015625,83200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-25,50450.1796875,50510.109375,50283.76171875,50407.7890625,50407.7890625,58300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-26,50527.12890625,50941.890625,50527.12890625,50750.390625,50750.390625,81100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-29,50691.21875,50707.23046875,50347.6484375,50526.921875,50526.921875,98000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2025-12-30,50312.8515625,50534.640625,50198.96875,50339.48046875,50339.48046875,93700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-05,51010.28125,52033.23828125,50995.671875,51832.80078125,51832.80078125,139400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-06,52157.21875,52523.76953125,52024.62109375,52518.078125,52518.078125,151900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-07,52144.640625,52404.109375,51830.3984375,51961.98046875,51961.98046875,138600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-08,51769.828125,51866.19140625,51052.828125,51117.26171875,51117.26171875,135400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-09,51367.98046875,51986.91015625,51189.140625,51939.890625,51939.890625,133100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-13,52808.2890625,53814.7890625,52741.640625,53549.16015625,53549.16015625,168500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-14,53827.23828125,54487.3203125,53792.6796875,54341.23046875,54341.23046875,144500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-15,54039.3984375,54153.609375,53709.87109375,54110.5,54110.5,150900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-16,54071.28125,54130.6015625,53706.7890625,53936.171875,53936.171875,144300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-19,53390.05078125,53583.5703125,53091.44921875,53583.5703125,53583.5703125,122900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-20,53348.58984375,53408.3515625,52852.8984375,52991.1015625,52991.1015625,126800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-21,52228.078125,52848.78125,52194.80859375,52774.640625,52774.640625,139000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-22,53327.390625,53922.53125,53242.37890625,53688.890625,53688.890625,150900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-23,53898.44921875,54050.83984375,53603.6796875,53846.87109375,53846.87109375,129500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-26,53023.28125,53138.671875,52656.0,52885.25,52885.25,138300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-27,52847.5390625,53334.03125,52637.66015625,53333.5390625,53333.5390625,136700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-28,53023.87890625,53507.1796875,52788.1015625,53358.7109375,53358.7109375,149800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-29,53301.26171875,53742.69140625,52990.421875,53375.6015625,53375.6015625,154500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-01-30,53434.73046875,53590.23828125,52923.12109375,53322.8515625,53322.8515625,156800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-02,53575.37109375,54247.1484375,52655.1796875,52655.1796875,52655.1796875,153800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-03,53332.1796875,54782.828125,53307.73828125,54720.66015625,54720.66015625,156900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-04,54250.41015625,54459.41015625,53965.51171875,54293.359375,54293.359375,186300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-05,54289.05078125,54459.078125,53653.05859375,53818.0390625,53818.0390625,213200000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-06,53435.37109375,54253.6796875,52950.1484375,54253.6796875,54253.6796875,188900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-09,55130.62890625,57337.0703125,55018.5703125,56363.94140625,56363.94140625,205000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-10,56812.01171875,57960.19140625,56812.01171875,57650.5390625,57650.5390625,191500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-12,57864.73828125,58015.078125,57554.48828125,57639.83984375,57639.83984375,190000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-13,57197.328125,57407.25,56652.48046875,56941.96875,56941.96875,210000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-16,57212.96875,57219.19921875,56748.1796875,56806.41015625,56806.41015625,137400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-17,56819.37109375,56926.23828125,56135.12109375,56566.48828125,56566.48828125,132600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-18,56734.26953125,57392.890625,56734.26953125,57143.83984375,57143.83984375,130100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-19,57472.078125,57709.8203125,57362.01171875,57467.828125,57467.828125,135500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-20,56979.73828125,56979.73828125,56680.87890625,56825.69921875,56825.69921875,152400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-24,56764.140625,57421.671875,56732.9296875,57321.08984375,57321.08984375,157800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-25,57695.3984375,58875.171875,57656.5,58583.12109375,58583.12109375,167100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-26,58995.390625,59332.4296875,58577.83984375,58753.390625,58753.390625,155300000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-02-27,58606.03125,58924.171875,58130.5703125,58850.26953125,58850.26953125,192400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-02,57976.19921875,58365.2109375,57285.76953125,58057.23828125,58057.23828125,162400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-03,57729.80078125,57890.76171875,56091.5390625,56279.05078125,56279.05078125,179000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-04,55470.87890625,55701.26953125,53618.19921875,54245.5390625,54245.5390625,214000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-05,55204.16015625,56619.98046875,54910.328125,55278.05859375,55278.05859375,184900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-06,54674.6015625,55686.55859375,54513.4296875,55620.83984375,55620.83984375,142800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-09,54608.62890625,54608.62890625,51407.66015625,52728.71875,52728.71875,219400000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-10,53524.08984375,54694.890625,53487.19140625,54248.390625,54248.390625,162500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-11,54917.9296875,55745.37890625,54882.578125,55025.37109375,55025.37109375,146900000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-12,54387.8984375,54733.078125,53796.01171875,54452.9609375,54452.9609375,154100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-13,53587.30078125,54065.30859375,53286.69140625,53819.609375,53819.609375,169000000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-16,53627.859375,53983.51171875,53113.94921875,53751.1484375,53751.1484375,128800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-17,54286.26171875,54388.4296875,53482.58984375,53700.390625,53700.390625,117800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-18,54148.83984375,55239.3984375,54148.83984375,55239.3984375,55239.3984375,136700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-19,54287.80078125,54333.01953125,53190.1796875,53372.53125,53372.53125,200600000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-23,52468.71875,52479.80859375,50688.76171875,51515.48828125,51515.48828125,177100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-24,52380.6015625,52701.98828125,51645.1484375,52252.28125,52252.28125,131800000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-25,53015.80078125,54022.87890625,53015.80078125,53749.62109375,53749.62109375,133700000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-26,53855.12890625,54175.80078125,53176.76953125,53603.6484375,53603.6484375,124500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-27,53239.58984375,53714.8984375,52516.921875,53373.0703125,53373.0703125,170500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-30,52054.6796875,52054.6796875,50566.98828125,51885.8515625,51885.8515625,183100000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-03-31,51382.53125,52169.01171875,50558.91015625,51063.71875,51063.71875,174500000
NK225_VOL.PROXY,existing_yfinance_n225_volume_proxy_20241001_20260401,2026-04-01,51959.46875,53739.6796875,51902.83984375,53739.679688,53739.679688,0
