etf_code,strategy,signal_date,etf_execute_date,execution_date_shift_days,signal_adjustment,signal_base_position,signal_regime,old_position_ratio_open,target_position,new_position_ratio_open,action,execution_reason,etf_open,etf_close,etf_nav,premium_open_proxy_pct,premium_close_pct,cash_before,equity_before_open,trade_gross_value,trade_fee,trade_shares,shares_after,cash_after,equity_after_open
159866,next_open_3bp,2022-06-13,2022-06-14,1,0.0,0.34,bear,0.09817609314685263,0.34,0.34002466782808016,buy,buy_to_target,0.7720000147819519,0.777999997138977,0.7681,0.5077483116719073,1.2888943026919677,640831.9464937849,970957.4946875528,234800.7347536881,70.44022042610644,304146.023650021,427623.7589024017,640761.5062733588,970887.0544671267
159866,next_open_3bp,2022-06-15,2022-06-16,1,-1.0,0.34,bear,0.3397338596929744,0.09,0.09000674331942227,sell,sell_to_target,0.7710000276565552,0.7639999985694885,0.7589,1.5944166104302493,0.672025111277974,883118.0869544767,970459.4362137106,242356.58068111783,72.70697420433535,-314340.56029512425,113283.19860727747,883045.3799802724,970386.7292395063
159866,next_open_3bp,2022-06-16,2022-06-17,1,1.0,0.34,bear,0.08915608435475078,0.35,0.35002739075455624,buy,buy_to_target,0.7630000114440918,0.7540000081062317,0.7523,1.422306452757116,0.2259747582389559,630162.3001791316,969480.4618140485,252883.0798011409,75.86492394034227,331432.6028940967,444715.80150137417,630086.4352551912,969404.5968901082
159866,next_open_3bp,2022-06-17,2022-06-20,3,-1.0,0.33,bear,0.3464294660017016,0.08,0.08000639481831445,sell,sell_to_target,0.7509999871253967,0.7360000014305115,0.7333,2.413744323659728,0.3681987495583794,886942.556740609,964067.9964571837,256856.1214854178,77.05683644562534,-342018.80943911354,102696.99206226063,886865.4999041634,963990.9396207382
159866,next_open_3bp,2022-06-20,2022-06-21,1,1.0,0.2,bear,0.07941796151827714,0.35,0.3500284134204889,buy,buy_to_target,0.7450000047683716,0.7440000176429749,0.7441,0.12095212583949078,-0.0134366828417054,626193.5936621593,963374.759480245,260671.90624200413,78.20157187260124,349895.1739242603,452592.16598652094,626115.3920902867,963296.5579083725
159866,next_open_3bp,2022-06-21,2022-06-22,1,-1.0,0.2,bear,0.35033364664700556,0.0,0.0,sell,sell_to_target,0.7459999918937683,0.7379999756813049,0.737,1.2211657929129371,0.1356819106248297,963749.1442474143,963749.1442474143,337633.75215712766,101.29012564713828,-452592.16598652094,0.0,963647.8541217672,963647.8541217672
159866,next_open_3bp,2022-06-22,2022-06-23,1,0.0,0.2,bear,0.0,0.2,0.20001200072004324,buy,buy_to_target,0.7409999966621399,0.7400000095367432,0.7401,0.12160473748681344,-0.0135103990348328,770918.2832974137,963647.8541217672,192729.57082435346,57.818871247306035,260093.88892376583,260093.88892376583,770860.4644261664,963590.0352505199
159866,next_open_3bp,2022-07-04,2022-07-05,1,1.0,0.2,bear,0.20130550691038152,0.35,0.35001561361827216,buy,buy_to_target,0.746999979019165,0.7519999742507935,0.7495,-0.33355850311340696,0.3335522682846426,627347.886096901,965150.5939952325,143512.57832926526,43.05377349877958,192118.58415003156,452212.4730737974,627304.8323234024,965107.5402217337
159866,next_open_3bp,2022-07-05,2022-07-06,1,0.0,0.2,bear,0.3509280109105232,0.2,0.20000905609069994,sell,sell_to_target,0.75,0.746999979019165,0.7424,1.0237068965517349,0.6196092428832234,773171.3497030004,966464.1871287505,145866.517379598,43.759955213879394,-194488.689839464,257723.78323433342,773127.5897477865,966420.4271735366
159866,next_open_3bp,2022-07-12,2022-07-13,1,-1.0,0.2,bear,0.19915478077881874,0.0,2.2491185030310778e-17,sell,sell_to_target,0.7459999918937683,0.7459999918937683,0.7453,0.0939208229931987,0.0939208229931987,965389.5299514305,965389.5299514305,192261.94020364402,57.6785820610932,-257723.7832343334,2.9103830456733704e-11,965331.8513693694,965331.8513693694
159866,next_open_3bp,2022-07-15,2022-07-18,3,0.0,0.2,bear,2.2461036376544534e-17,0.2,0.20001200072004321,buy,buy_to_target,0.7450000047683716,0.753000020980835,0.747,-0.2677369787989825,0.8032156600850104,772265.4810954955,965331.8513693694,193066.37027387388,57.91991108216216,259149.48864181587,259149.4886418159,772207.5611844134,965273.9314582873
159866,next_open_3bp,2022-07-20,2022-07-21,1,-1.0,0.21,bear,0.20407200989945398,0.0,0.0,sell,sell_to_target,0.7639999985694885,0.7689999938011169,0.7755,-1.4829144333348143,-0.8381697226154783,970197.7701360444,970197.7701360444,197990.20895163104,59.3970626854893,-259149.4886418159,0.0,970138.3730733589,970138.3730733589
159866,next_open_3bp,2022-08-19,2022-08-22,3,0.0,0.22,range,0.0,0.22,0.22001452095838328,buy,buy_to_target,0.8100000023841858,0.8090000152587891,0.8177,-0.941665355975807,-1.0639580214272917,756707.9309972199,970138.3730733589,213430.44207613898,64.02913262284167,263494.3721579252,263494.3721579252,756643.9018645971,970074.343940736
159866,next_open_3bp,2022-08-22,2022-08-23,1,-1.0,0.22,range,0.21916614993064243,0.0,0.0,sell,sell_to_target,0.8059999942779541,0.8059999942779541,0.8087,-0.3338698803073914,-0.3338698803073914,969020.364316158,969020.364316158,212376.46245156083,63.71293873546824,-263494.3721579252,0.0,968956.6513774225,968956.6513774225
159866,next_open_3bp,2022-09-01,2022-09-02,1,0.0,0.21,range,0.0,0.21,0.21001323083354254,buy,buy_to_target,0.7739999890327454,0.7710000276565552,0.7798,-0.7437818629462245,-1.128490939144,765475.7545881638,968956.6513774225,203480.89678925872,61.044269036777614,262895.2192151131,262895.2192151131,765414.710319127,968895.6071083857
159866,next_open_3bp,2022-09-02,2022-09-05,3,-1.0,0.21,range,0.20872503140454426,0.0,0.0,sell,sell_to_target,0.7680000066757202,0.7730000019073486,0.7763,-1.0691734283498344,-0.4250931460326401,967318.2404313488,967318.2404313488,201903.53011222178,60.57105903366653,-262895.2192151131,0.0,967257.669372315,967257.669372315
159866,next_open_3bp,2022-09-14,2022-09-15,1,0.0,0.21,range,0.0,0.21,0.2100132308335425,buy,buy_to_target,0.7689999938011169,0.7699999809265137,0.7737,-0.6074713970380174,-0.4782239981241276,764133.5588041289,967257.669372315,203124.11056818615,60.93723317045584,264140.5880436447,264140.5880436447,764072.6215709584,967196.7321391446
159866,next_open_3bp,2022-09-15,2022-09-16,1,-1.0,0.21,range,0.21022891385479733,0.0,0.0,sell,sell_to_target,0.7699999809265137,0.7599999904632568,0.7646,0.7062491402712201,-0.601623010298602,967460.8693264829,967460.8693264829,203388.2477555245,61.016474326657345,-264140.5880436447,0.0,967399.8528521563,967399.8528521563
159866,next_open_3bp,2022-09-16,2022-09-19,3,0.0,0.21,range,0.0,0.21,0.2100132308335425,buy,buy_to_target,0.7689999938011169,0.7620000243186951,0.7691,-0.013003016367585385,-0.9231537747113384,764245.8837532034,967399.8528521563,203153.96909895283,60.94619072968584,264179.41578227584,264179.41578227584,764184.9375624738,967338.9066614266
159866,next_open_3bp,2022-09-20,2022-09-21,1,-1.0,0.21,range,0.20850013194141157,0.0,0.0,sell,sell_to_target,0.7620000243186951,0.7680000066757202,0.7616,0.05252420150931858,0.8403370109926644,965489.6588130667,965489.6588130667,201304.72125059285,60.39141637517785,-264179.41578227584,0.0,965429.2673966915,965429.2673966915
159866,next_open_3bp,2022-09-21,2022-09-22,1,0.0,0.21,range,0.0,0.21,0.21001323083354245,buy,buy_to_target,0.7570000290870667,0.7570000290870667,0.7576,-0.07919362631116922,-0.0791936263111692,762689.1212433863,965429.2673966915,202740.14615330516,60.82204384599155,267820.5262393549,267820.5262393549,762628.2991995403,965368.4453528455
159866,next_open_3bp,2022-09-22,2022-09-23,1,-1.0,0.21,range,0.21110753526505163,0.0,0.0,sell,sell_to_target,0.7620000243186951,0.7689999938011169,0.7693,-0.948911436540345,-0.0389972960981421,966707.5467069745,966707.5467069745,204079.24750743416,61.22377425223024,-267820.5262393549,0.0,966646.3229327223,966646.3229327223
159866,next_open_3bp,2022-09-26,2022-09-27,1,0.0,0.2,range,0.0,0.2,0.20001200072004321,buy,buy_to_target,0.7620000243186951,0.7609999775886536,0.7476,1.9261669768184886,1.7923993564276983,773317.0583461778,966646.3229327223,193329.26458654448,57.99877937596334,253712.93755456287,253712.93755456287,773259.0595668019,966588.3241533464
159866,next_open_3bp,2022-09-27,2022-09-28,1,-1.0,0.2,range,0.19811767620482323,0.0,0.0,sell,sell_to_target,0.753000020980835,0.753000020980835,0.7362,2.281991439939546,2.281991439939546,964304.906868497,964304.906868497,191045.84730169512,57.31375419050853,-253712.93755456287,0.0,964247.5931143065,964247.5931143065
159866,next_open_3bp,2022-09-28,2022-09-29,1,0.0,0.2,range,0.0,0.2,0.2000120007200432,buy,buy_to_target,0.7620000243186951,0.7519999742507935,0.7524,1.275920297540556,-0.0531666333342006,771398.0744914452,964247.5931143065,192849.5186228613,57.854855586858385,253083.34969580642,253083.34969580642,771340.2196358583,964189.7382587197
159866,next_open_3bp,2022-10-04,2022-10-10,6,-1.0,0.21,range,0.19790663198761166,0.0,0.0,sell,sell_to_target,0.7519999742507935,0.7409999966621399,0.7629,-1.4287620591436068,-2.870625683295336,961658.8920904093,961658.8920904093,190318.67245455098,57.09560173636529,-253083.34969580642,0.0,961601.796488673,961601.796488673
159866,next_open_3bp,2022-10-11,2022-10-12,1,0.0,0.2,range,0.0,0.2,0.20001200072004321,buy,buy_to_target,0.7390000224113464,0.7490000128746033,0.744,-0.6720399984749381,0.6720447412101205,769281.4371909384,961601.796488673,192320.3592977346,57.69610778932037,260244.05069731397,260244.05069731397,769223.7410831491,961544.1003808837
159866,next_open_3bp,2022-10-12,2022-10-13,1,-1.0,0.2,range,0.2013090018830325,0.0,0.0,sell,sell_to_target,0.7450000047683716,0.7429999709129333,0.7344,1.4433557691137633,1.171020004484391,963105.5600935883,963105.5600935883,193881.81901043924,58.164545703131765,-260244.05069731397,0.0,963047.3955478852,963047.3955478852
159866,next_open_3bp,2022-10-14,2022-10-17,3,0.0,0.21,range,0.0,0.21,0.21001323083354248,buy,buy_to_target,0.7609999775886536,0.7540000081062317,0.7412,2.671340743207451,1.7269303974948302,760807.4424828293,963047.3955478852,202239.95306505586,60.671985919516764,265755.5309080094,265755.5309080094,760746.7704969097,962986.7235619656
159866,next_open_3bp,2022-10-18,2022-10-19,1,-1.0,0.21,range,0.21044902311563413,0.0,0.0,sell,sell_to_target,0.7630000114440918,0.7639999985694885,0.7495,1.8012023274305289,1.9346228911925945,963518.2436210515,963518.2436210515,202771.47312414186,60.83144193724255,-265755.5309080094,0.0,963457.4121791143,963457.4121791143
159866,next_open_3bp,2022-11-08,2022-11-09,1,0.0,0.21,range,0.0,0.21,0.2100132308335425,buy,buy_to_target,0.7960000038146973,0.7839999794960022,0.7901,0.7467414016829821,-0.7720567654724508,761131.3556215003,963457.4121791143,202326.056557614,60.6978169672842,254178.46179397,254178.46179397,761070.657804533,963396.714362147
159866,next_open_3bp,2022-11-09,2022-11-10,1,-1.0,0.21,range,0.20666425919715828,0.0,2.3664847328922895e-17,sell,sell_to_target,0.7799999713897705,0.7770000100135803,0.781,-0.128044636393021,-0.5121626102970178,959329.8507317255,959329.8507317255,198259.19292719246,59.47775787815773,-254178.46179396997,2.9103830456733704e-11,959270.3729738473,959270.3729738473
159866,next_open_3bp,2022-11-11,2022-11-14,3,0.0,0.21,range,2.4484015454932325e-17,0.21,0.21001323083354248,buy,buy_to_target,0.8069999814033508,0.8019999861717224,0.8172,-1.2481667396780693,-1.860011481678614,757823.5946493394,959270.3729738473,201446.7783245079,60.43403349735237,249624.26637754994,249624.26637754997,757763.1606158421,959209.93894035
159866,next_open_3bp,2022-11-17,2022-11-18,1,-1.0,0.21,range,0.21206374983713167,0.0,2.472620224241305e-17,sell,sell_to_target,0.8169999718666077,0.8100000023841858,0.8123,0.5786005006287898,-0.2831463271961376,961706.179223523,961706.179223523,203943.0186076809,61.18290558230426,-249624.26637754994,2.9103830456733704e-11,961644.9963179406,961644.9963179406
159866,next_open_3bp,2022-11-22,2022-11-23,1,0.0,0.21,range,2.4423556226340655e-17,0.21,0.2100132308335425,buy,buy_to_target,0.8069999814033508,0.8130000233650208,0.8165,-1.1635050332699515,-0.4286560483746759,759699.5470911731,961644.9963179406,201945.4492267675,60.583634768030244,250242.19811701842,250242.19811701844,759638.9634564051,961584.4126831726
159866,next_open_3bp,2022-11-29,2022-11-30,1,-1.0,0.21,range,0.21471356891775806,0.0,0.0,sell,sell_to_target,0.8299999833106995,0.8259999752044678,0.8311,-0.13235671872223742,-0.6136475509002759,967339.9837171631,967339.9837171631,207701.02026075806,62.31030607822741,-250242.19811701844,0.0,967277.6734110849,967277.6734110849
159866,next_open_3bp,2022-12-01,2022-12-02,1,0.0,0.21,range,0.0,0.21,0.2100132308335425,buy,buy_to_target,0.8299999833106995,0.8299999833106995,0.8323,-0.27634467010699826,-0.2763446701069982,764149.3619947571,967277.6734110849,203128.31141632784,60.93849342489835,244732.91024186616,244732.91024186616,764088.4235013322,967216.73491766
159866,next_open_3bp,2022-12-02,2022-12-05,3,-1.0,0.21,range,0.21101141088174336,0.0,0.0,sell,sell_to_target,0.8349999785423279,0.8320000171661377,0.8363,-0.15544917585461615,-0.5141675037501292,968440.3983018919,968440.3983018919,204351.9748005597,61.3055924401679,-244732.91024186616,0.0,968379.0927094517,968379.0927094517
159866,next_open_3bp,2022-12-20,2022-12-21,1,0.0,0.2,bull,0.0,0.2,0.20001200072004321,buy,buy_to_target,0.7990000247955322,0.800000011920929,0.8037,-0.584792236464815,-0.4603693018627619,774703.2741675613,968379.0927094517,193675.81854189036,58.1027455625671,242397.76286797097,242397.76286797097,774645.1714219988,968320.9899638891
159866,next_open_3bp,2022-12-22,2022-12-23,1,1.0,0.2,bull,0.1986077189403632,0.45,0.4500339405176584,buy,buy_to_target,0.7919999957084656,0.7889999747276306,0.7973,-0.6647440476024613,-1.0410165900375468,531643.3092152453,966624.1985731735,243001.86220675346,72.90055866202603,306820.53475187416,549218.2976198451,531570.4086565833,966551.2980145114
159866,next_open_3bp,2023-01-18,2023-01-19,1,0.0,0.2,range,0.45034626331271344,0.2,0.20001502190400203,sell,sell_to_target,0.7929999828338623,0.796999990940094,0.7984,-0.6763548554781673,-0.1753518361605754,773680.4073929308,967100.5092411635,242109.99873634757,72.63299962090426,-305308.9583572802,243909.33926256496,773607.77439331,967027.8762415426
159866,next_open_3bp,2023-01-19,2023-01-20,1,1.0,0.2,range,0.2004183788930152,0.45,0.45003369604182336,buy,buy_to_target,0.7950000166893005,0.7990000247955322,0.8035,-1.0578697337522702,-0.5600466962623285,532133.6367477489,967515.7031777254,241474.13764556107,72.4422412936683,303741.04726583074,547650.3865283957,532061.1945064552,967443.2609364317
159866,next_open_3bp,2023-01-27,2023-01-30,3,-1.0,0.3,range,0.45466424745875916,0.05,0.05000607070069052,sell,sell_to_target,0.8100000023841858,0.8100000023841858,0.8186,-1.0505738597378689,-1.0505738597378689,926875.1084551483,975658.008900156,394813.913948693,118.4441741846079,-487424.58368713857,60225.80284125713,926756.6642809636,975539.5647259713
159866,next_open_3bp,2023-01-31,2023-02-01,1,0.0,0.55,range,0.05000607070069052,0.55,0.5500825113748904,buy,buy_to_target,0.8100000023841858,0.8090000152587891,0.8139,-0.4791740528092059,-0.6020376878253964,438992.804126687,975539.5647259713,487763.86015427654,146.32915804628294,602177.6033562633,662403.4061975204,438846.47496864083,975393.2355679251
159866,next_open_3bp,2023-02-02,2023-02-03,1,1.0,0.55,range,0.5525136708992291,0.75,0.7500444370567612,buy,buy_to_target,0.8180000185966492,0.8209999799728394,0.8256,-0.9205403831578085,-0.5571729684060833,245173.118389174,980692.4735566963,193673.3565794668,58.10200697384004,236764.48921325264,899167.8954107731,245115.01638220018,980634.3715497225
159866,next_open_3bp,2023-02-03,2023-02-06,3,0.0,0.55,range,0.7514120516431977,0.55,0.5500332349966998,sell,sell_to_target,0.8240000009536743,0.8190000057220459,0.816,0.9803922737346094,0.3676477600546457,443713.21337618574,986029.3630581906,198598.19699398556,59.57945909819566,-241017.22908268645,658150.6663280866,443653.6339170876,985969.7835990924
159866,next_open_3bp,2023-02-14,2023-02-15,1,0.0,0.33,range,0.5467048419956277,0.33,0.3300214551741896,sell,sell_to_target,0.8130000233650208,0.8050000071525574,0.8079,0.631269137890933,-0.3589544309249404,655749.1944830823,978730.1410195259,212095.56056599482,63.62866816979844,-260880.14080015366,397270.525527933,655685.5658149126,978666.5123513562
159866,next_open_3bp,2023-03-13,2023-03-14,1,0.0,0.75,range,0.3275647970178326,0.75,0.750095059967674,buy,buy_to_target,0.8040000200271606,0.800000011920929,0.8075,-0.43343405236400123,-0.9287910933834076,243772.76907389273,975091.0762955713,411912.79674101976,123.57383902230592,512329.33641855454,909599.8619464876,243649.19523487048,974967.5024565491
159866,next_open_3bp,2023-03-17,2023-03-20,3,-1.0,0.75,range,0.750095059967674,0.5,0.5000375170738456,sell,sell_to_target,0.8040000200271606,0.800000011920929,0.8037,0.03732985282576262,-0.4603693018627619,487483.75122827454,974967.5024565491,243834.55599340398,73.1503667980212,-303276.8033826253,606323.0585638622,487410.6008614765,974894.352089751
159866,next_open_3bp,2023-03-20,2023-03-21,1,0.0,0.74,range,0.5003482650714347,0.74,0.7400532065104639,buy,buy_to_target,0.8050000071525574,0.8080000281333923,0.8096,-0.5681809347137579,-0.1976249835236698,253630.17350895796,975500.667342146,233780.42735251854,70.13412820575554,290410.46618054784,896733.5247444101,253560.03938075222,975430.5332139403
159866,next_open_3bp,2023-04-07,2023-04-10,3,-1.0,0.75,bull,0.7456647794149716,0.5,0.5000368524329157,sell,sell_to_target,0.8289999961853027,0.8289999961853027,0.8315,-0.30066191397442044,-0.3006619139744204,498476.06398655055,996952.1279731012,244916.02460579842,73.47480738173952,-295435.49545572425,601298.0292886859,498402.5891791689,996878.6531657196
159866,next_open_3bp,2023-04-11,2023-04-12,1,0.0,0.75,bull,0.5012402240856829,0.75,0.7500559751268887,buy,buy_to_target,0.8330000042915344,0.8339999914169312,0.8369,-0.4660049836856972,-0.3465179332141077,249820.9625392838,999283.8501571354,248581.626639885,74.5744879919655,298417.3173580034,899715.3466466893,249746.38805129196,999209.2756691435
159866,next_open_3bp,2023-04-19,2023-04-20,1,-1.0,0.75,bull,0.7531675405254273,0.5,0.5000379780155191,sell,sell_to_target,0.847000002861023,0.8450000286102295,0.8474,-0.04720287219460717,-0.2832158826729491,505902.644617572,1011805.289235144,256156.2565662801,76.84687696988401,-302427.69268126035,597287.6539654289,505825.79774060217,1011728.4423581741
159866,next_open_3bp,2023-04-24,2023-04-25,1,-1.0,1.0,bull,0.5038458291339698,0.75,0.7500553887786986,buy,buy_to_target,0.8600000143051147,0.8529999852180481,0.8495,1.2360228728798939,0.4120053229014875,254873.2971737848,1019493.1886951395,250952.50056681733,75.28575017004519,291805.2283633838,889092.8823288127,254798.0114236148,1019417.9029449695
159866,next_open_3bp,2023-04-25,2023-04-26,1,0.0,1.0,bull,0.749180370206315,1.0,1.0,buy,buy_to_target,0.8560000061988831,0.8500000238418579,0.8505,0.6466791533078275,-0.0587861444023674,76.41647848347202,1015861.5242084613,254721.59494513128,76.41647848353938,297571.95455667935,1186664.836885492,0.0,1015785.1077299778
159866,next_open_3bp,2023-04-26,2023-04-27,1,-1.0,1.0,bull,1.0,0.75,0.7500562542190664,sell,sell_to_target,0.8420000076293945,0.8460000157356262,0.8524,-1.2200835723375825,-0.7508193646614036,249792.9504277797,999171.8017111185,249792.95042777964,74.93788512833389,-296666.209221373,889998.627664119,249718.0125426513,999096.8638259901
159866,next_open_3bp,2023-04-27,2023-04-28,1,0.0,1.0,bull,0.750943696570236,1.0,1.0,buy,buy_to_target,0.8460000157356262,0.8510000109672546,0.8619,-1.8447597475778843,-1.2646465985317712,74.89293588197324,1002656.8655511817,249643.1196067693,74.89293588203077,295086.4243066189,1185085.051970738,0.0,1002581.9726152997
159866,next_open_3bp,2023-05-30,2023-05-31,1,0.0,0.8,bull,1.0,0.8,0.8000480028801729,sell,sell_to_target,0.8989999890327454,0.8960000276565552,0.8973,0.18945603842031034,-0.1448759994923443,213078.28974491276,1065391.448724564,213078.28974491273,63.92348692347382,-237017.01039414754,948068.0415765904,213014.36625798926,1065327.5252376404
159866,next_open_3bp,2023-06-13,2023-06-14,1,0.0,1.0,bull,0.8136469944300055,1.0,1.0,buy,buy_to_target,0.9810000061988832,0.9860000014305116,0.981,6.318943146510492e-07,0.5096841417442821,63.88514433405362,1143069.1209215873,212950.48111365517,63.885144334096545,217074.90292358125,1165142.9445001716,0.0,1143005.2357772533
159866,next_open_3bp,2023-08-24,2023-08-25,1,-1.0,1.0,bull,1.0,0.75,0.7500562542190664,sell,sell_to_target,0.9100000262260436,0.8970000147819519,0.9025,0.8310278366807422,-0.6094166446590665,265070.02751306153,1060280.110052246,265070.0275130615,79.52100825391844,-291285.73612504295,873857.2083751287,264990.50650480756,1060200.5890439919
159866,next_open_3bp,2023-08-25,2023-08-28,3,0.0,1.0,bull,0.749229474541032,1.0,1.0,buy,buy_to_target,0.906000018119812,0.915000021457672,0.9148,-0.961956917379525,0.0218650478434723,79.47330995835364,1056705.1531268025,264911.0331948491,79.47330995845472,292396.2780316595,1166253.4864067882,0.0,1056625.6798168442
159866,next_open_3bp,2023-09-01,2023-09-04,3,-1.0,1.0,bull,1.0,0.75,0.7500562542190664,sell,sell_to_target,0.9319999814033508,0.9359999895095824,0.9356,-0.38478180810700424,0.0427521921315232,271737.0569106799,1086948.2276427196,271737.0569106799,81.52111707320397,-291563.37160169706,874690.1148050912,271655.5357936067,1086866.7065256464
159866,next_open_3bp,2023-09-07,2023-09-08,1,0.0,1.0,bull,0.7488435013062542,1.0,1.0,buy,buy_to_target,0.9259999990463256,0.930999994277954,0.9263,-0.032387018641311105,0.5073943946835913,81.47221907251514,1081618.5812689515,271574.0635745344,81.4722190723603,293276.52684041543,1167966.6416455065,0.0,1081537.109049879
159866,next_open_3bp,2023-09-08,2023-09-11,3,-1.0,1.0,bull,1.0,0.75,0.7500562542190664,sell,sell_to_target,0.9269999861717224,0.9259999990463256,0.9227,0.46602212763871,0.3576459354422523,270676.2651636044,1082705.0606544176,270676.2651636044,81.20287954908132,-291991.6604113766,875974.9812341299,270595.06228405534,1082623.8577748686
159866,next_open_3bp,2023-10-10,2023-10-11,1,0.0,0.61,bull,0.7442624120450749,0.61,0.6100245710110932,sell,sell_to_target,0.8989999890327454,0.9010000228881836,0.8913,0.86390542272472,1.0883005596525883,412657.658714534,1058096.5608064975,142062.59643047865,42.61877892914359,-158022.91230651407,717952.0689276158,412615.03993560484,1058053.9420275684
159866,next_open_3bp,2023-10-23,2023-10-24,1,1.0,0.6,bull,0.599423808615511,0.85,0.8500639017324789,buy,buy_to_target,0.8600000143051147,0.871999979019165,0.8631,-0.3591687747520833,1.031164293727849,154508.0744225612,1030053.8294837412,258106.9655130437,77.4320896539131,300124.37351131404,1018076.4424389298,154430.64233290724,1029976.3973940872
159866,next_open_3bp,2023-10-24,2023-10-25,1,0.0,0.6,bull,0.8531128878171983,0.6,0.600045563779641,sell,sell_to_target,0.8809999823570251,0.8740000128746033,0.8673,1.579612862564872,0.7725138792347819,420542.38806388294,1051355.9701597074,266111.7457309757,79.8335237192927,-302056.4711238938,716019.9713150361,420462.55454016366,1051276.136635988
159866,next_open_3bp,2023-10-26,2023-10-27,1,1.0,0.6,bull,0.5939614490537827,0.85,0.8500652948458904,buy,buy_to_target,0.859000027179718,0.8640000224113464,0.8577,0.15157131627818732,0.7345251732944424,155328.55940415012,1035523.7293610005,265133.99513601343,79.54019854080403,308654.233698345,1024674.2050133811,155249.01920560945,1035444.1891624598
159866,next_open_3bp,2023-10-31,2023-11-01,1,0.0,0.6,bull,0.8521141614693551,0.6,0.6000453839816479,sell,sell_to_target,0.8730000257492065,0.8769999742507935,0.8687,0.49499548166300755,0.9554477093120184,419915.8506267356,1049789.626566839,264666.8314211261,79.40004942633782,-303169.32831014483,721504.8767032363,419836.4505773092,1049710.2265174126
159866,next_open_3bp,2023-11-13,2023-11-14,1,-1.0,0.61,bull,0.6057362107833782,0.36,0.36002654146742447,sell,sell_to_target,0.8939999938011169,0.8939999938011169,0.8947,-0.07823920854845845,-0.0782392085484584,681511.555761586,1064861.805877478,261675.10518427676,78.50253155528303,-292701.4619672247,428803.41473601153,681433.0532300307,1064783.3033459228
159866,next_open_3bp,2023-11-14,2023-11-15,1,-1.0,0.25,bull,0.36539341600689135,0.0,0.0,sell,sell_to_target,0.915000021457672,0.912999987602234,0.9201,-0.5542852453350733,-0.771656602300419,1073788.1869146042,1073788.1869146042,392355.1336845736,117.70654010537206,-428803.41473601153,0.0,1073670.4803744988,1073670.4803744988
159866,next_open_3bp,2023-11-20,2023-11-21,1,0.0,0.25,bull,0.0,0.25,0.2500187514063555,buy,buy_to_target,0.9100000262260436,0.9190000295639038,0.924,-1.5151486768351097,-0.541122341568856,805252.8602808741,1073670.4803744988,268417.6200936247,80.5252860280874,294964.4091844783,294964.4091844783,805172.334994846,1073589.9550884706
159866,next_open_3bp,2023-11-21,2023-11-22,1,0.0,0.5,bull,0.2524832697966314,0.5,0.5000371302666392,buy,buy_to_target,0.921999990940094,0.9139999747276306,0.925,-0.32432530377363156,-1.1891919213372404,538564.7587952925,1077129.5175905852,266607.57619955344,79.98227285986603,289162.23299277236,584126.6421772507,538484.7765224327,1077049.5353177255
159866,next_open_3bp,2023-11-24,2023-11-27,3,0.0,1.0,bull,0.4994942490525411,1.0,1.0,buy,buy_to_target,0.9200000166893004,0.915000021457672,0.9136,0.700527220807845,0.153242278641863,161.49698386178352,1075881.2970741685,538323.2795385711,161.49698386157132,585133.988883798,1169260.6310610487,0.0,1075719.8000903067
159866,next_open_3bp,2023-11-30,2023-12-01,1,-1.0,1.0,bull,1.0,0.75,0.7500562542190664,sell,sell_to_target,0.9279999732971193,0.9240000247955322,0.9239,0.4437680806493427,0.010826366006289,271268.4586005064,1085073.834402026,271268.4586005065,81.38053758015194,-292315.1577652622,876945.4732957865,271187.0780629263,1084992.453864446
159866,next_open_3bp,2023-12-01,2023-12-04,3,0.0,1.0,bull,0.7492455753032287,1.0,1.0,buy,buy_to_target,0.9240000247955322,0.925000011920929,0.9259,-0.20520306776841135,-0.0972014341798277,81.33172390167601,1081484.7171325628,271105.7463390246,81.33172390170738,293404.47950639005,1170349.9528021766,-5.820766091346741e-11,1081403.385408661
159866,next_open_3bp,2024-01-30,2024-01-31,1,0.0,0.8,bull,1.0,0.8,0.8000480028801729,sell,sell_to_target,1.1299999952316284,1.069000005722046,1.0016,12.819488341815921,6.729233798127576,264499.08821715903,1322495.441085796,264499.08821715915,79.34972646514774,-234069.99056043525,936279.9622417414,264419.73849069397,1322416.091359331
159866,next_open_3bp,2024-02-16,2024-02-19,3,-1.0,0.81,bull,0.7927098656893542,0.56,0.560039097986982,sell,sell_to_target,1.0800000429153442,1.0880000591278076,1.0446,3.38886108705192,4.154706024105659,561264.9406727226,1275602.1378925515,296845.2021820287,89.05356065460859,-274856.6577652413,661423.3044765,561175.887112068,1275513.0843318969
159866,next_open_3bp,2024-02-19,2024-02-20,1,0.0,0.81,bull,0.5643315239012725,0.81,0.8100597018397501,buy,buy_to_target,1.0989999771118164,1.093000054359436,1.0421,5.460126390156073,4.88437331920506,244735.21588266292,1288080.0835929634,316440.671229405,94.93220136882147,287935.10265670286,949358.4071332029,244640.2836812943,1287985.1513915947
159866,next_open_3bp,2024-02-21,2024-02-22,1,0.0,1.0,bull,0.8100597018397501,1.0,1.0,buy,buy_to_target,1.0989999771118164,1.1109999418258667,1.0601,3.669462985738736,4.801428339389369,73.37007408216596,1287985.1513915947,244566.91360721213,73.37007408216364,222535.86778949402,1171894.2749226969,0.0,1287911.7813175125
