strategy,date,cash,shares_159866,shares_513520,equity,position_ratio,premium_open_159866,premium_open_513520
dual_low_premium_buy_no_deadband_3bp,2022-12-02,776573.6484739003,2.9103830456733704e-11,191155.02330880184,983976.8560559358,0.2107805750771087,-0.27634467010699826,-0.7626534121708883
dual_low_premium_buy_no_deadband_3bp,2022-12-05,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,-0.15544917585461615,0.4908806285980116
dual_low_premium_buy_no_deadband_3bp,2022-12-06,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,1.6742047129582938,1.0678153039811455
dual_low_premium_buy_no_deadband_3bp,2022-12-07,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,1.942940996717013,0.5687193847945471
dual_low_premium_buy_no_deadband_3bp,2022-12-08,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,0.8652638740680896,0.009495041990614794
dual_low_premium_buy_no_deadband_3bp,2022-12-09,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,0.6612817417194217,-0.4203657411292916
dual_low_premium_buy_no_deadband_3bp,2022-12-12,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,0.7866264561753544,-0.8543804076655559
dual_low_premium_buy_no_deadband_3bp,2022-12-13,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,0.24569837115613335,-0.037578871625543186
dual_low_premium_buy_no_deadband_3bp,2022-12-14,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,-1.085646218643832,-1.2334357305198052
dual_low_premium_buy_no_deadband_3bp,2022-12-15,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,-0.1937983340995264,0.45323889258390704
dual_low_premium_buy_no_deadband_3bp,2022-12-16,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,0.686211029738093,1.7918374944724036
dual_low_premium_buy_no_deadband_3bp,2022-12-19,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,0.6619201046526912,0.30511496723562015
dual_low_premium_buy_no_deadband_3bp,2022-12-20,983914.6350936613,-6.462348535570529e-27,-5.820766091346741e-11,983914.6350936611,-1.1831851837009515e-16,4.351177431012809,-0.12412834768477099
dual_low_premium_buy_no_deadband_3bp,2022-12-21,787072.6731968233,246286.50927650472,-5.820766091346741e-11,984101.8835539911,0.200212207343426,-0.584792236464815,0.3350864591183056
dual_low_premium_buy_no_deadband_3bp,2022-12-22,787072.6731968233,246286.50927650472,-5.820766091346741e-11,983609.3021973004,0.19981168189588158,0.2990290496582837,0.12360685529324567
dual_low_premium_buy_no_deadband_3bp,2022-12-23,540098.3030277537,558029.314095824,-5.820766091346741e-11,980383.4177466359,0.4490948201988731,-0.6647440476024613,0.260287462935227
dual_low_premium_buy_no_deadband_3bp,2022-12-26,540098.3030277537,558029.314095824,-5.820766091346741e-11,982057.5173968442,0.4500339405176582,-0.9652724761599396,-0.47030032899584295
dual_low_premium_buy_no_deadband_3bp,2022-12-27,540098.3030277537,558029.314095824,-5.820766091346741e-11,983731.6170470527,0.450969864474814,-0.32638343410698045,0.2981039363267879
dual_low_premium_buy_no_deadband_3bp,2022-12-28,540098.3030277537,558029.314095824,-5.820766091346741e-11,981499.4952671544,0.4497212625863406,0.03799182698140946,0.7887785199531594
dual_low_premium_buy_no_deadband_3bp,2022-12-29,540098.3030277537,558029.314095824,-5.820766091346741e-11,980941.4731374647,0.4494082289126879,1.0617911548768344,-0.039159226889062815
dual_low_premium_buy_no_deadband_3bp,2022-12-30,540098.3030277537,558029.314095824,-5.820766091346741e-11,978151.3292278766,0.44783768432427407,0.7505400977567245,-0.30152940782588455
dual_low_premium_buy_no_deadband_3bp,2023-01-03,540098.3030277537,558029.314095824,-5.820766091346741e-11,976477.2295776682,0.4468910419331035,-1.468554509094544,-1.8853423502776412
dual_low_premium_buy_no_deadband_3bp,2023-01-04,540098.3030277537,558029.314095824,-5.820766091346741e-11,976477.2295776682,0.4468910419331035,-0.15380873309743803,0.304551297431499
dual_low_premium_buy_no_deadband_3bp,2023-01-05,540098.3030277537,558029.314095824,-5.820766091346741e-11,974245.1077977701,0.44562379764100885,1.05833665082673,1.4076131946221926
dual_low_premium_buy_no_deadband_3bp,2023-01-06,540098.3030277537,558029.314095824,-5.820766091346741e-11,972012.9860178719,0.4443507331723825,0.9055590413674652,1.3026089372042415
dual_low_premium_buy_no_deadband_3bp,2023-01-09,540098.3030277537,558029.314095824,-5.820766091346741e-11,973687.0856680803,0.44530608346605144,0.4395049138547602,1.7134914979632487
dual_low_premium_buy_no_deadband_3bp,2023-01-10,540098.3030277537,558029.314095824,-5.820766091346741e-11,973129.0635383904,0.4449880049169382,0.6989382784075904,1.7033026746816615
dual_low_premium_buy_no_deadband_3bp,2023-01-11,540098.3030277537,558029.314095824,-5.820766091346741e-11,975361.1520571497,0.4462581353700382,-0.19243141257510032,0.9842542212779026
dual_low_premium_buy_no_deadband_3bp,2023-01-12,540098.3030277537,558029.314095824,-5.820766091346741e-11,979825.395616946,0.4487810731955142,0.26891949937322135,1.078433149001179
dual_low_premium_buy_no_deadband_3bp,2023-01-13,540098.3030277537,558029.314095824,-5.820766091346741e-11,981499.4952671544,0.4497212625863406,0.7286191489497496,0.49858218193148396
dual_low_premium_buy_no_deadband_3bp,2023-01-16,540098.3030277537,558029.314095824,-5.820766091346741e-11,979825.395616946,0.4487810731955142,2.0539174183954456,0.7751889322868966
dual_low_premium_buy_no_deadband_3bp,2023-01-17,540098.3030277537,558029.314095824,-5.820766091346741e-11,982615.539526534,0.45034626331271327,0.6728428124745944,-0.1549469184764618
dual_low_premium_buy_no_deadband_3bp,2023-01-18,540098.3030277537,558029.314095824,-5.820766091346741e-11,985405.683436122,0.45190258986083365,-1.851849791444382,-0.06726608503631049
dual_low_premium_buy_no_deadband_3bp,2023-01-19,786018.6333826493,247822.3356361402,-2.5850180474595807e-11,983533.0326394059,0.2008213173346173,-0.6763548554781673,-0.713947374215862
dual_low_premium_buy_no_deadband_3bp,2023-01-20,540596.962472202,556436.2492712971,-2.5850180474595807e-11,985189.5394371015,0.451276185107408,-1.0578697337522702,-0.3531517071772683
dual_low_premium_buy_no_deadband_3bp,2023-01-30,941624.4650690848,61191.99523399619,-2.842776908353736e-12,991189.9813545148,0.05000607070069059,-1.0505738597378689,-0.7085533078072914
dual_low_premium_buy_no_deadband_3bp,2023-01-31,941624.4650690848,61191.99523399619,-2.842776908353736e-12,990945.2128775422,0.04977141739777733,-0.23401867419807765,-0.15029459323915306
dual_low_premium_buy_no_deadband_3bp,2023-02-01,445886.8149174938,673030.232272042,-2.842776908353736e-12,990368.2830952022,0.5497767623131449,-0.4791740528092059,0.08458389441396985
dual_low_premium_buy_no_deadband_3bp,2023-02-02,445886.8149174938,673030.232272042,-2.842776908353736e-12,993060.4094800293,0.5509972901336766,-0.8899154742142201,-1.646967432027946
dual_low_premium_buy_no_deadband_3bp,2023-02-03,249047.3552303649,913593.0942351201,-2.842776908353736e-12,999107.2673007229,0.750730113390914,-0.9205403831578085,-0.6922034882816952
dual_low_premium_buy_no_deadband_3bp,2023-02-06,450771.09430581104,668709.266414472,-2.0807854973518365e-12,998443.9873256488,0.5485264070614417,0.9803922737346094,0.2522614429256054
dual_low_premium_buy_no_deadband_3bp,2023-02-07,450771.09430581104,668709.266414472,-2.0807854973518365e-12,995100.4441822306,0.5470094532253448,1.2673820386708057,0.2626154306927253
dual_low_premium_buy_no_deadband_3bp,2023-02-08,450771.09430581104,668709.266414472,-2.0807854973518365e-12,995769.1448392787,0.5473136553366821,-0.7708320678352476,-0.9143463109139827
dual_low_premium_buy_no_deadband_3bp,2023-02-09,450771.09430581104,668709.266414472,-2.0807854973518365e-12,994431.7435251826,0.5467048419956277,-1.1741648564833285,-0.43006196517774153
dual_low_premium_buy_no_deadband_3bp,2023-02-10,450771.09430581104,668709.266414472,-2.0807854973518365e-12,994431.7435251826,0.5467048419956277,-0.97680225768223,-0.27004563061371334
dual_low_premium_buy_no_deadband_3bp,2023-02-13,450771.09430581104,668709.266414472,-2.0807854973518365e-12,991088.2003817647,0.5451756017959097,-0.45471274619812707,-0.17858480687809042
dual_low_premium_buy_no_deadband_3bp,2023-02-14,450771.09430581104,668709.266414472,-2.0807854973518365e-12,993094.3023529085,0.5460943706576379,-0.6996421678177156,-0.5411471598049222
dual_low_premium_buy_no_deadband_3bp,2023-02-15,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,991137.9365726823,0.3278386447264585,0.631269137890933,0.6218163738462845
dual_low_premium_buy_no_deadband_3bp,2023-02-16,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,991541.5752454629,0.32811226947816885,-0.4675178077277242,-0.40402679887804327
dual_low_premium_buy_no_deadband_3bp,2023-02-17,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,988312.4177451194,0.3259169805538898,-0.13629113146399474,0.3131860119574448
dual_low_premium_buy_no_deadband_3bp,2023-02-20,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,989926.9964952911,0.3270164152828167,-0.7444153944256904,-0.7186126781123181
dual_low_premium_buy_no_deadband_3bp,2023-02-21,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,988716.0804769495,0.32619218816756446,-0.43559279142141305,-0.2654488266621846
dual_low_premium_buy_no_deadband_3bp,2023-02-22,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,985083.2843038253,0.3237073155895307,0.6186076177368882,-0.07686761596586988
dual_low_premium_buy_no_deadband_3bp,2023-02-23,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,985486.9229766061,0.3239843135640165,-0.6539208428480769,0.14430096999218378
dual_low_premium_buy_no_deadband_3bp,2023-02-24,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,991137.9365726823,0.3278386447264585,-0.9802732267662484,-0.8209871618075293
dual_low_premium_buy_no_deadband_3bp,2023-02-27,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,989926.9964952911,0.3270164152828167,0.16195590222507494,0.17090272957773767
dual_low_premium_buy_no_deadband_3bp,2023-02-28,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,988716.0804769495,0.32619218816756446,0.024942151624163245,0.7050343948166393
dual_low_premium_buy_no_deadband_3bp,2023-03-01,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,987505.1403995582,0.32536592321923513,-0.4981289171192782,0.057344279887106
dual_low_premium_buy_no_deadband_3bp,2023-03-02,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,986294.2003221671,0.324537629348217,-0.5517954810807191,0.46975151620083366
dual_low_premium_buy_no_deadband_3bp,2023-03-03,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,990330.6351680718,0.3272907097369031,-1.2605011374774877,-0.6703761895602622
dual_low_premium_buy_no_deadband_3bp,2023-03-06,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,995981.6487641481,0.3311075364326566,-1.1323539954974815,-0.9442647239319202
dual_low_premium_buy_no_deadband_3bp,2023-03-07,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,997999.89024615,0.33246022848218887,-0.6903242282375377,-0.4145582279045379
dual_low_premium_buy_no_deadband_3bp,2023-03-08,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,996788.9501687587,0.33164927380372194,-0.5210250850794518,-0.06476886135428073
dual_low_premium_buy_no_deadband_3bp,2023-03-09,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,1000018.1076691023,0.3338074444846381,-1.164883652182347,-1.1431211306724975
dual_low_premium_buy_no_deadband_3bp,2023-03-10,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,995174.371418587,0.33056493631355915,-0.29111757606976596,0.9838554972904978
dual_low_premium_buy_no_deadband_3bp,2023-03-13,666204.6187097155,403643.86953525577,-1.2559962183974907e-12,993963.4313411958,0.3297493673275503,-2.6021401937833533,-0.3263397928162326
dual_low_premium_buy_no_deadband_3bp,2023-03-14,247558.01816170505,403643.86953525577,400498.6233705994,989795.1975138355,0.7498896551695539,-0.43343405236400123,-0.48567211840246927
dual_low_premium_buy_no_deadband_3bp,2023-03-15,247558.01816170505,403643.86953525577,400498.6233705994,991803.9313891474,0.7503962120668664,0.9657603352009714,0.4679634969312563
dual_low_premium_buy_no_deadband_3bp,2023-03-16,247558.01816170505,403643.86953525577,400498.6233705994,991800.810055055,0.7503954265292816,-0.8326111512997669,-1.2602998850459124
dual_low_premium_buy_no_deadband_3bp,2023-03-17,247558.01816170505,403643.86953525577,400498.6233705994,999038.0713037446,0.752203619388957,-0.7897309936869878,-0.6603798776302794
dual_low_premium_buy_no_deadband_3bp,2023-03-20,497432.13593903393,268665.49917092477,266572.02223588363,994131.1769134294,0.49963128861579686,0.03732985282576262,-0.49938808273304325
dual_low_premium_buy_no_deadband_3bp,2023-03-21,259098.43544519733,564643.4118545142,266572.02223588363,998962.9625644116,0.7406325908419341,-0.5681809347137579,-0.04705541274127034
dual_low_premium_buy_no_deadband_3bp,2023-03-22,259098.43544519733,564643.4118545142,266572.02223588363,1005581.1668959735,0.7423396101927981,-0.3301947394136917,-0.2514687554401318
dual_low_premium_buy_no_deadband_3bp,2023-03-23,259098.43544519733,564643.4118545142,266572.02223588363,1005612.6658578145,0.7423476809292378,-1.2270655612901638,-0.5206347664477917
dual_low_premium_buy_no_deadband_3bp,2023-03-24,259098.43544519733,564643.4118545142,266572.02223588363,1009376.1568606927,0.7433083457696966,-0.5120720871481521,-1.0816259173442422
dual_low_premium_buy_no_deadband_3bp,2023-03-27,259098.43544519733,564643.4118545142,266572.02223588363,1010536.9617624928,0.7436032077507587,-0.6766521625325206,0.138186310250199
dual_low_premium_buy_no_deadband_3bp,2023-03-28,259098.43544519733,564643.4118545142,266572.02223588363,1012230.9038447465,0.7440322811118822,-0.32699360200101335,-0.5144272747667045
dual_low_premium_buy_no_deadband_3bp,2023-03-29,259098.43544519733,564643.4118545142,266572.02223588363,1016888.6152702672,0.7452047042769433,-1.6236866101152936,-0.9421069526305947
dual_low_premium_buy_no_deadband_3bp,2023-03-30,259098.43544519733,564643.4118545142,266572.02223588363,1015194.6731880135,0.7447795557953912,-0.6956093715631995,-0.759165997715816
dual_low_premium_buy_no_deadband_3bp,2023-03-31,259098.43544519733,564643.4118545142,266572.02223588363,1018817.6092144677,0.7456871248574429,-1.502507130399744,-0.2641380262110027
dual_low_premium_buy_no_deadband_3bp,2023-04-03,259098.43544519733,564643.4118545142,266572.02223588363,1024636.1255417885,0.7471312703246764,-0.9265869069932098,-0.7792652582249371
dual_low_premium_buy_no_deadband_3bp,2023-04-04,259098.43544519733,564643.4118545142,266572.02223588363,1031317.3614524023,0.7487694427248761,-1.9076773090515253,-0.774356375594154
dual_low_premium_buy_no_deadband_3bp,2023-04-06,259098.43544519733,564643.4118545142,266572.02223588363,1017218.1976731066,0.7452872588812441,-1.9537314399317829,0.49423847620944095
dual_low_premium_buy_no_deadband_3bp,2023-04-07,259098.43544519733,564643.4118545142,266572.02223588363,1017218.1976731066,0.7452872588812441,-0.686169726848318,0.22067243275112336
dual_low_premium_buy_no_deadband_3bp,2023-04-10,508134.5047659791,378911.1375803266,178886.54338627483,1016701.5112533127,0.5002126984747084,-0.30066191397442044,-0.18398913091325353
dual_low_premium_buy_no_deadband_3bp,2023-04-11,508134.5047659791,378911.1375803266,178886.54338627483,1019269.3478632076,0.501471808378001,0.1681469393383539,-0.06388348907278019
dual_low_premium_buy_no_deadband_3bp,2023-04-12,254880.8286082181,682845.9773601128,178886.54338627483,1020255.1379915943,0.7501793236641185,-0.4660049836856972,-0.009127257459962124
dual_low_premium_buy_no_deadband_3bp,2023-04-13,254880.8286082181,682845.9773601128,178886.54338627483,1021799.7266421884,0.7505569614450761,-0.6906416507583724,-0.5810760295778539
dual_low_premium_buy_no_deadband_3bp,2023-04-14,254880.8286082181,682845.9773601128,178886.54338627483,1024986.9858421548,0.7513326197026768,-1.1272889115318763,-0.36800876895120016
dual_low_premium_buy_no_deadband_3bp,2023-04-17,254880.8286082181,682845.9773601128,178886.54338627483,1036058.6767229968,0.7539899676199867,-1.810010255447836,-0.18034325299550735
dual_low_premium_buy_no_deadband_3bp,2023-04-18,254880.8286082181,682845.9773601128,178886.54338627483,1035587.4342149525,0.7538780211238894,0.7431841858493327,-0.09000771331100221
dual_low_premium_buy_no_deadband_3bp,2023-04-19,254880.8286082181,682845.9773601128,178886.54338627483,1032140.5078090323,0.7530560745559107,0.5428366878276192,-0.14419249690686975
dual_low_premium_buy_no_deadband_3bp,2023-04-20,515650.5809095106,453481.66665310593,118799.51046975242,1030947.6564884118,0.4998285532110265,-0.04720287219460717,-0.24308633705579785
dual_low_premium_buy_no_deadband_3bp,2023-04-21,515650.5809095106,453481.66665310593,118799.51046975242,1032664.4849971037,0.5006600997700072,-0.011817074148889883,-0.21536355384887962
dual_low_premium_buy_no_deadband_3bp,2023-04-24,515650.5809095106,453481.66665310593,118799.51046975242,1035385.3669962566,0.5019723116181776,0.094314679535068,0.6023517071230833
dual_low_premium_buy_no_deadband_3bp,2023-04-25,259538.8587887422,453481.66665310593,347811.0530980142,1034863.6544121053,0.7492047791202181,1.2360228728798939,0.07161032201736806
dual_low_premium_buy_no_deadband_3bp,2023-04-26,0.0,453481.66665310593,580302.9952136265,1030756.3515034975,1.0,0.6466791533078275,5.041826600660215e-06
dual_low_premium_buy_no_deadband_3bp,2023-04-27,256995.14878543583,340111.24998982943,435227.24641021993,1029137.2122406765,0.75028096766038,-1.2200835723375825,-0.25965056793789687
dual_low_premium_buy_no_deadband_3bp,2023-04-28,0.0,643796.9102554829,435227.24641021993,1034020.0048722106,1.0,-1.8447597475778843,-0.4371436999924261
dual_low_premium_buy_no_deadband_3bp,2023-05-04,0.0,643796.9102554829,435227.24641021993,1049996.8107496034,1.0,-1.4345212757228776,-1.0930907070552776
dual_low_premium_buy_no_deadband_3bp,2023-05-05,0.0,643796.9102554829,435227.24641021993,1051946.2902418908,1.0,0.8073832611999121,-0.6053148335412373
dual_low_premium_buy_no_deadband_3bp,2023-05-08,0.0,643796.9102554829,435227.24641021993,1048500.6022129068,1.0,2.618048267979778,0.9052151858404578
dual_low_premium_buy_no_deadband_3bp,2023-05-09,0.0,643796.9102554829,435227.24641021993,1059481.3511552226,1.0,-0.04622029850436249,-0.1759023339264032
dual_low_premium_buy_no_deadband_3bp,2023-05-10,0.0,643796.9102554829,435227.24641021993,1050205.3517866316,1.0,1.5081206496519783,0.6105623143129124
dual_low_premium_buy_no_deadband_3bp,2023-05-11,0.0,643796.9102554829,435227.24641021993,1057132.8129598722,1.0,-0.5652337575374089,-0.4914054288157943
dual_low_premium_buy_no_deadband_3bp,2023-05-12,0.0,643796.9102554829,435227.24641021993,1075321.9418755258,1.0,-0.5474476483616542,-0.07833563344515904
dual_low_premium_buy_no_deadband_3bp,2023-05-15,0.0,643796.9102554829,435227.24641021993,1073599.1170476768,1.0,1.1633239414570173,1.978554613846062
dual_low_premium_buy_no_deadband_3bp,2023-05-16,0.0,643796.9102554829,435227.24641021993,1079619.9076800325,1.0,-0.1476760074711203,0.9403810788245925
dual_low_premium_buy_no_deadband_3bp,2023-05-17,0.0,643796.9102554829,435227.24641021993,1103485.1094072096,1.0,0.9246708306849039,1.3884100556005752
dual_low_premium_buy_no_deadband_3bp,2023-05-18,0.0,643796.9102554829,435227.24641021993,1145366.932245154,1.0,0.8487823474399248,4.476350384789551
dual_low_premium_buy_no_deadband_3bp,2023-05-19,0.0,643796.9102554829,435227.24641021993,1192144.8376257513,1.0,1.0673759724262988,9.682295137662855
dual_low_premium_buy_no_deadband_3bp,2023-05-22,0.0,643796.9102554829,435227.24641021993,1138140.4905275367,1.0,0.26414410647594977,16.41094293333516
dual_low_premium_buy_no_deadband_3bp,2023-05-23,0.0,643796.9102554829,435227.24641021993,1102125.1160276032,1.0,1.598936426568076,8.730227236589272
dual_low_premium_buy_no_deadband_3bp,2023-05-24,0.0,643796.9102554829,435227.24641021993,1092205.3280373865,1.0,-0.5906586927088453,0.6082095574599489
dual_low_premium_buy_no_deadband_3bp,2023-05-25,0.0,643796.9102554829,435227.24641021993,1097147.172719936,1.0,-0.20138514764785898,1.549928089580277
dual_low_premium_buy_no_deadband_3bp,2023-05-26,0.0,643796.9102554829,435227.24641021993,1087871.1733513451,1.0,0.6576744107654742,1.7235549328576072
dual_low_premium_buy_no_deadband_3bp,2023-05-29,0.0,643796.9102554829,435227.24641021993,1100384.2294554748,1.0,0.2670846748479505,0.8480959950010636
dual_low_premium_buy_no_deadband_3bp,2023-05-30,0.0,643796.9102554829,435227.24641021993,1104700.3088873918,1.0,-0.6959031224184953,-0.1672236018356199
dual_low_premium_buy_no_deadband_3bp,2023-05-31,219621.04390763966,515037.52820438636,348181.79712817597,1096127.3965574366,0.7996391253449237,0.18945603842031034,0.4120768414806131
dual_low_premium_buy_no_deadband_3bp,2023-06-01,219621.04390763966,515037.52820438636,348181.79712817597,1104759.5815784612,0.8012046715233291,-0.7348940013414018,0.1418716251119001
dual_low_premium_buy_no_deadband_3bp,2023-06-02,219621.04390763966,515037.52820438636,348181.79712817597,1120311.9954003573,0.8039643913397934,-1.2987012470955461,-0.17296660919480233
dual_low_premium_buy_no_deadband_3bp,2023-06-05,219621.04390763966,515037.52820438636,348181.79712817597,1140528.688992568,0.8074392638894234,-0.37493228146144864,-0.11323080676846065
dual_low_premium_buy_no_deadband_3bp,2023-06-06,219621.04390763966,515037.52820438636,348181.79712817597,1153868.5650924342,0.809665458829753,-0.7047432710585833,-0.13548888333186904
dual_low_premium_buy_no_deadband_3bp,2023-06-07,219621.04390763966,515037.52820438636,348181.79712817597,1136393.8895149778,0.806738626514988,0.39602091030939146,2.4334998743373415
dual_low_premium_buy_no_deadband_3bp,2023-06-08,219621.04390763966,515037.52820438636,348181.79712817597,1122205.2753520613,0.8042951243133841,1.5354682623721416,1.923864491884686
dual_low_premium_buy_no_deadband_3bp,2023-06-09,219621.04390763966,515037.52820438636,348181.79712817597,1141906.948854847,0.8076716810175426,-0.5489894566503839,-0.13635960789510904
dual_low_premium_buy_no_deadband_3bp,2023-06-12,219621.04390763966,515037.52820438636,348181.79712817597,1154354.6863910118,0.8097456124215465,-0.031570232655897534,0.12734926874111707
dual_low_premium_buy_no_deadband_3bp,2023-06-13,219621.04390763966,515037.52820438636,348181.79712817597,1173889.4855576707,0.8129116525791983,-0.44270486673588794,-0.031167806560261635
dual_low_premium_buy_no_deadband_3bp,2023-06-14,0.0,738845.0470291332,348181.79712817597,1182878.4444170594,1.0,6.318943146510492e-07,0.8260630184477868
dual_low_premium_buy_no_deadband_3bp,2023-06-15,0.0,738845.0470291332,348181.79712817597,1165919.183581733,1.0,0.05104839953919971,1.2944498436940233
dual_low_premium_buy_no_deadband_3bp,2023-06-16,0.0,738845.0470291332,348181.79712817597,1172874.5086329938,1.0,-1.5760046004279493,-0.6663609452530639
dual_low_premium_buy_no_deadband_3bp,2023-06-19,0.0,738845.0470291332,348181.79712817597,1157656.1136165434,1.0,0.7186759326522685,0.6753530422933807
dual_low_premium_buy_no_deadband_3bp,2023-06-20,0.0,738845.0470291332,348181.79712817597,1159524.4636594467,1.0,-0.010348773005086631,0.03138052394022761
dual_low_premium_buy_no_deadband_3bp,2023-06-21,0.0,738845.0470291332,348181.79712817597,1180441.1824628273,1.0,-0.6236578201591847,-0.782887265346055
dual_low_premium_buy_no_deadband_3bp,2023-06-26,0.0,738845.0470291332,348181.79712817597,1137741.4666038514,1.0,2.1100625090830993,2.7226764010134463
dual_low_premium_buy_no_deadband_3bp,2023-06-27,0.0,738845.0470291332,348181.79712817597,1129435.8716942242,1.0,-0.8510658081541611,0.22668679452313434
dual_low_premium_buy_no_deadband_3bp,2023-06-28,0.0,738845.0470291332,348181.79712817597,1151439.624099975,1.0,-0.7665659091207977,-0.5801441047411982
dual_low_premium_buy_no_deadband_3bp,2023-06-29,0.0,738845.0470291332,348181.79712817597,1143176.5956412898,1.0,0.6466389000788997,1.4033175191483727
dual_low_premium_buy_no_deadband_3bp,2023-06-30,0.0,738845.0470291332,348181.79712817597,1145350.621339526,1.0,-0.35624735912953565,-0.4366853115056135
dual_low_premium_buy_no_deadband_3bp,2023-07-03,0.0,738845.0470291332,348181.79712817597,1167439.3795955551,1.0,-0.041217167123908105,0.07030842276478655
dual_low_premium_buy_no_deadband_3bp,2023-07-04,0.0,738845.0470291332,348181.79712817597,1148959.8812399018,1.0,0.7104039540910545,0.5303554916895159
dual_low_premium_buy_no_deadband_3bp,2023-07-05,0.0,738845.0470291332,348181.79712817597,1146437.654941896,1.0,0.33550190460658325,0.8650129082259594
dual_low_premium_buy_no_deadband_3bp,2023-07-06,0.0,738845.0470291332,348181.79712817597,1133435.8105681192,1.0,0.6055483589589628,-0.06390423949181878
dual_low_premium_buy_no_deadband_3bp,2023-07-07,0.0,738845.0470291332,348181.79712817597,1122956.1899602562,1.0,0.7917795705764563,0.9872168432761175
dual_low_premium_buy_no_deadband_3bp,2023-07-10,0.0,738845.0470291332,348181.79712817597,1120782.1642620205,1.0,0.12850743030474732,0.41332059378407227
dual_low_premium_buy_no_deadband_3bp,2023-07-11,0.0,738845.0470291332,348181.79712817597,1130174.7072289165,1.0,0.4784681390156864,0.6031400667504183
dual_low_premium_buy_no_deadband_3bp,2023-07-12,0.0,738845.0470291332,348181.79712817597,1126217.293299459,1.0,-0.3414409668385465,-0.4746971955983392
dual_low_premium_buy_no_deadband_3bp,2023-07-13,0.0,738845.0470291332,348181.79712817597,1151830.303073494,1.0,-0.9787614322711691,-0.49004554748537377
dual_low_premium_buy_no_deadband_3bp,2023-07-14,0.0,738845.0470291332,348181.79712817597,1141741.3639712415,1.0,-0.29172565470539924,0.15809960044892435
dual_low_premium_buy_no_deadband_3bp,2023-07-17,0.0,738845.0470291332,348181.79712817597,1142785.916667771,1.0,-0.15731285427277308,-0.5843379869539533
dual_low_premium_buy_no_deadband_3bp,2023-07-18,0.0,738845.0470291332,348181.79712817597,1148569.2437728876,1.0,0.07281934856611105,0.1967730741714746
dual_low_premium_buy_no_deadband_3bp,2023-07-19,0.0,738845.0470291332,348181.79712817597,1169180.2869209358,1.0,-0.15471946830416528,-0.13253152570265048
dual_low_premium_buy_no_deadband_3bp,2023-07-20,0.0,738845.0470291332,348181.79712817597,1141350.6824656308,1.0,0.49989312371967465,1.268830325847392
dual_low_premium_buy_no_deadband_3bp,2023-07-21,0.0,738845.0470291332,348181.79712817597,1132391.2578715899,1.0,-0.43198895296148176,0.37681185366740255
dual_low_premium_buy_no_deadband_3bp,2023-07-24,0.0,738845.0470291332,348181.79712817597,1141393.2074100683,1.0,0.7179050026713263,0.015938415016614194
dual_low_premium_buy_no_deadband_3bp,2023-07-25,0.0,738845.0470291332,348181.79712817597,1134913.5256761003,1.0,-0.24202737785146144,0.4177377892030876
dual_low_premium_buy_no_deadband_3bp,2023-07-26,0.0,738845.0470291332,348181.79712817597,1136696.9139073219,1.0,0.06353164415953128,-0.26372366744935594
dual_low_premium_buy_no_deadband_3bp,2023-07-27,0.0,738845.0470291332,348181.79712817597,1150395.11290995,1.0,-0.63734456122998,-0.5380622343391317
dual_low_premium_buy_no_deadband_3bp,2023-07-28,0.0,738845.0470291332,348181.79712817597,1146046.9759683772,1.0,-1.6087167796286939,-1.2909360436408224
