exit_rule,holding_days,exit_day,realized_return,realized_drawdown,realized_runup,trade_date,config_key
hold_15d,15,15,0.020563250254288734,-0.0007201347246756917,0.025364018189628412,2016-10-06,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.010489210769359714,0.0008007046044131716,0.01809590451128429,2016-10-07,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.01809590451128429,0.0008007046044131716,0.02610295055541556,2016-10-07,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.015083818367168877,-0.002474042766111295,0.016839565511522325,2016-10-11,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.026656045023194297,-0.002474042766111295,0.030087750336691865,2016-10-11,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.027268201841850415,-0.03619386909527822,0.006632900409533349,2016-11-14,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.04389123626683944,-0.05257120352016731,0.006632900409533349,2016-11-14,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.043464012395322715,-0.04583331338720387,0.0043301052517361605,2016-11-15,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.04003267973856206,-0.054738562091503296,0.0043301052517361605,2016-11-15,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.04618276840975233,-0.051822807870571586,0.001307810653922381,2016-11-16,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.04381230547351733,-0.054274990264009726,0.001307810653922381,2016-11-16,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.034032079255291836,-0.04644471845458287,-0.0022194419826345735,2016-11-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.046937916634556154,-0.049732840115084276,-0.0022194419826345735,2016-11-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.028547786512205242,-0.0426148117501034,0.004385642389842737,2016-11-18,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.03723624327678943,-0.04592470004137361,0.004385642389842737,2016-11-18,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.016230701500353106,-0.026995186481372224,0.004793603026842952,2016-11-23,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.05155153310604221,-0.054831345143832255,0.004793603026842952,2016-11-23,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.015956482377302295,-0.018842261154224493,0.014089372215419838,2016-11-25,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.036411393754583354,-0.04608719148545548,0.014089372215419838,2016-11-25,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.00811410967185111,-0.02459860576274442,0.01358037383041144,2016-11-30,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.03390849981764521,-0.040058099127178504,0.01358037383041144,2016-11-30,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.019684297047994015,-0.001152729891682358,0.03032448101719054,2016-12-15,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.04938814396200075,-0.001152729891682358,0.04947679051423437,2016-12-15,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02210867128196292,-0.007751297850474459,0.023517968839546155,2016-12-16,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.04307222781697684,-0.007751297850474459,0.0472121670753598,2016-12-16,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0425982776596332,-0.002828061132898796,0.04577998128866545,2016-12-20,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.05956696810787676,-0.002828061132898796,0.06433941566780832,2016-12-20,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03607112519562161,-0.002475401660549159,0.04614983146396634,2016-12-21,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.05675897323658785,-0.002475401660549159,0.06471582956605415,2016-12-21,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.033760900974865615,-0.010177946899565526,0.033926354985519325,2017-03-08,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.03715351627146246,-0.010177946899565526,0.04071158557871324,2017-03-08,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03700931395247187,-0.0051564147673806016,0.03917163558682524,2017-03-09,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.035429120692755056,-0.0051564147673806016,0.0459912887849121,2017-03-09,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.039560258125804326,-0.003248024071245914,0.04064300059352588,2017-03-10,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.038810776673030345,-0.003248024071245914,0.04747230975096506,2017-03-10,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.020546230062678417,-0.01019160211985326,0.027313493681206724,2017-05-04,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.023889155179881882,-0.01019160211985326,0.028617998847074944,2017-05-04,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02277914862139685,-0.008817805680574886,0.028739345010276418,2017-05-05,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.034944419539142624,-0.008817805680574886,0.034944419539142624,2017-05-05,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.028890803014009814,-0.009222270772724084,0.028890803014009814,2017-05-08,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.030033400221446183,-0.009222270772724084,0.03648082052606294,2017-05-08,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03335254745240679,0.002470559070548717,0.03895242102926688,2017-05-09,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.047517045912630174,0.002470559070548717,0.04850522932992729,2017-05-09,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02883428421754175,0.0008214901502408001,0.03639195348793356,2017-05-10,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.0408280203551461,0.0008214901502408001,0.04592121917481551,2017-05-10,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.019049142546028408,-0.007636134856470966,0.019131231045850683,2017-07-03,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.027752628360504294,-0.007636134856470966,0.03128333592428301,2017-07-03,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.01704353190897301,-0.009669000812901896,0.01704353190897301,2017-07-05,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.023434918890360423,-0.009669000812901896,0.0291707430955106,2017-07-05,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.018491325936137004,-0.0111274555140487,0.018491325936137004,2017-07-06,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.030600577571781473,-0.0111274555140487,0.030600577571781473,2017-07-06,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.037812406226495066,8.272016213561884e-05,0.037812406226495066,2017-07-07,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.049478777127339946,8.272016213561884e-05,0.050802602725765755,2017-07-07,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03448564447657754,-0.002805069286812678,0.0362181546888003,2017-07-10,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.04496328776316849,-0.002805069286812678,0.04842840889738609,2017-07-10,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.016039014073649827,-0.017821168785903563,0.014411882796985909,2017-09-21,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.0020921069992749786,-0.0233224671899378,0.014411882796985909,2017-09-21,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0018700517129552896,-0.017843247606698087,0.00748011173704044,2017-09-27,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.002727131006248773,-0.017843247606698087,0.015895296887948884,2017-09-27,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02137194490904326,-0.009585881700271526,0.02443631558845727,2017-10-02,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.003928655764774858,-0.009585881700271526,0.02443631558845727,2017-10-02,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02425319179764318,-0.006986790485887351,0.02497598689028324,2017-12-08,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.0550112453309477,-0.006986790485887351,0.0581432920439211,2017-12-08,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03248373884391942,-0.005789138421281481,0.03248373884391942,2017-12-11,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.05829380304444576,-0.005789138421281481,0.06142962725219592,2017-12-11,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.011428151446577162,-0.011428151446577162,0.01303880914506772,2018-05-01,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.009280639057442697,-0.014266066083498008,0.01303880914506772,2018-05-01,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.011372880384685868,-0.011372880384685868,0.018148087686613135,2018-07-02,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.012824668323808686,-0.022665023834134046,0.018148087686613135,2018-07-02,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.0016317207144275203,-0.011422045000992975,0.004650463791515902,2018-07-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.013135331832676123,-0.016806703440138127,0.004650463791515902,2018-07-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02292993630573248,-0.013673015359607188,0.033545647558386404,2018-08-15,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.017324861498142274,-0.013673015359607188,0.033545647558386404,2018-08-15,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.018279204975802932,-0.001275293370404884,0.03468802118846792,2018-08-16,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.014793423853424192,-0.001275293370404884,0.03468802118846792,2018-08-16,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.020229535765512008,0.006714852880631117,0.03442413939651501,2018-08-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.014024649383765464,0.006714852880631117,0.03442413939651501,2018-08-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.012064134037150565,-0.0029576966716269304,0.01766808087575944,2019-03-04,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.028876069564113704,-0.0029576966716269304,0.02965440079231696,2019-03-04,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.017940717628705194,-0.0007800312012480326,0.019890795631825275,2019-03-05,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.025195045887772993,-0.0007800312012480326,0.03190329517477575,2019-03-05,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.012141003416239693,-0.0030352746049958634,0.017588898090529215,2019-03-06,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.019456766693891625,-0.0030352746049958634,0.02957428537471518,2019-03-06,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.01737024918963681,0.003894687497919991,0.018460780706083257,2019-03-07,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.004673624997504122,0.0030377801802623505,0.030456437216705767,2019-03-07,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.017738964908344368,-0.005048715692344441,0.03581906375723398,2019-09-30,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.0113939235849978,-0.005048715692344441,0.03581906375723398,2019-09-30,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0007557372627533532,-0.005771229415364121,0.013053933356234948,2019-11-11,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.015595981567760209,-0.005771229415364121,0.017107539961568108,2019-11-11,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.038255788642706845,-0.08632735734410402,0.060529760407928235,2020-03-12,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.02290310276564167,-0.08632735734410402,0.060529760407928235,2020-03-12,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.07138620883277835,-0.04196079543102493,0.11202748188837952,2020-03-13,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.07785182015000225,-0.04196079543102493,0.11202748188837952,2020-03-13,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.09159430200534935,-0.011171663848974944,0.1343293440382345,2020-03-16,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.12860890534091918,-0.011171663848974944,0.14186683040195636,2020-03-16,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03836317074129392,-0.03534659554797592,0.10531836383676851,2020-03-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.09174373544116032,-0.03534659554797592,0.13082824893825884,2020-03-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.06830020917131185,-0.004264569566028609,0.14093274506897258,2020-03-18,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.12732685938455668,-0.004264569566028609,0.16726458229115382,2020-03-18,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.09948598540159237,0.003313962190565345,0.1399296820169853,2020-03-19,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.17421884203931226,0.003313962190565345,0.17421884203931226,2020-03-19,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.1008759778786219,0.004177864671074838,0.13578167115902962,2020-03-20,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.17574127279523255,0.004177864671074838,0.18382752616450482,2020-03-20,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.04158219500809457,-0.00017893256565415516,0.04444577148920392,2020-06-05,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.05745140892099365,-0.00017893256565415516,0.06377522224560739,2020-06-05,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0027494158646956812,-0.012761309440809443,0.030398972423393067,2020-08-24,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.014836384489641974,-0.012761309440809443,0.030398972423393067,2020-08-24,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.01720886154591139,-0.004550723412482638,0.03896851035528859,2020-08-25,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.025316403968823842,-0.004550723412482638,0.03896851035528859,2020-08-25,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.005943640394667549,-0.0261413593773977,0.007574176722015213,2020-09-21,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.011203476422875003,-0.0261413593773977,0.014674955360095332,2020-09-21,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0013167597346188664,-0.024807740541238354,0.01021806839962447,2020-09-22,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.005319696468878643,-0.024807740541238354,0.01606446876235057,2020-09-22,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.012742594150640718,-0.004516384915210114,0.031238225078383586,2020-09-23,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.0222592740849632,-0.004516384915210114,0.03720627467257298,2020-09-23,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.010865453207339781,-0.006422951178279401,0.026601696661651797,2020-09-24,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.01868003074005209,-0.006422951178279401,0.03254291343403248,2020-09-24,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03326697015260205,0.007913050346432193,0.03843463761143018,2020-09-25,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.023200785266243695,0.007913050346432193,0.03843463761143018,2020-09-25,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0179562515634073,-0.04108172706173485,0.02067689573968101,2020-11-23,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.007889868111194076,-0.04108172706173485,0.02067689573968101,2020-11-23,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.016511483794097837,-0.02354831496574683,0.039339537942777,2020-11-24,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.02842416077676968,-0.02354831496574683,0.039339537942777,2020-11-24,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.015451085544946563,-0.024034946844620597,0.0388215647958321,2020-11-25,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.04513485197089784,-0.024034946844620597,0.05011906875296024,2020-11-25,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.032493419170978255,-0.010999481069305483,0.05269657283098095,2020-11-27,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.05825238528291998,-0.010999481069305483,0.06414497176708744,2020-11-27,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.02984738495094441,-0.00045048531835834016,0.05637219147873984,2020-11-30,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.05828687438533464,-0.00045048531835834016,0.07450585823399591,2020-11-30,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.011340738839211939,-0.017501758908034737,0.018483193318419078,2021-01-08,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.014557588788832287,-0.017501758908034737,0.02284500570950443,2021-01-08,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.007322922134918253,-0.013751453546989034,0.03476994260327548,2021-02-04,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.03398739336930778,-0.039186077829529986,0.03476994260327548,2021-02-04,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.03150580290610194,-0.038168356681035576,0.02269780012214606,2021-02-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.02800518111323913,-0.054994086023765765,0.02269780012214606,2021-02-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.04127668446738242,-0.04127668446738242,0.021371390488496678,2021-02-18,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.028814692050554758,-0.05621973151552695,0.021371390488496678,2021-02-18,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.04381126629626253,-0.0511319103116622,0.019990989426668326,2021-02-19,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.031704047347717035,-0.05749526683684192,0.019990989426668326,2021-02-19,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.00497654979887463,-0.03147967431433896,0.010936881361655049,2021-02-26,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.007696342234838172,-0.03147967431433896,0.01284652135630071,2021-02-26,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0037155439268867774,-0.02833094271589265,0.00870827285921627,2021-03-01,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.008882466663642896,-0.02833094271589265,0.016139360712989825,2021-03-01,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.001442501895572823,-0.03427385912574388,0.002538817423140882,2021-03-02,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.0048468204560574435,-0.03427385912574388,0.009924455302338986,2021-03-02,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.006704366392257022,-0.024252373620971324,0.02028795299200703,2021-03-03,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.010260581288948023,-0.024252373620971324,0.020404593367738588,2021-03-03,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.018821315679925732,-0.015586402047438441,0.02946717979948077,2021-03-04,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.014527746119015417,-0.015586402047438441,0.02946717979948077,2021-03-04,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.035822911966034265,0.004470406042964559,0.04327358870430831,2021-03-08,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.020504276935833454,0.004470406042964559,0.04327358870430831,2021-03-08,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.030286833695929216,-0.004394574681853447,0.04400497328320996,2021-03-30,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.06437438258947825,-0.004394574681853447,0.06544328616553141,2021-03-30,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0011838851776584391,-0.012233663685218499,0.01093691611778147,2021-06-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.020408135176110065,-0.012233663685218499,0.025200107081633227,2021-06-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.00831492220650154,-0.008937184574880908,0.014310722556948763,2021-06-18,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.02126815717331043,-0.008937184574880908,0.02862151416209624,2021-06-18,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.006566365950865238,-0.016668578083001484,0.01571444563514035,2021-06-21,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.015489939852729062,-0.016668578083001484,0.020597120982240646,2021-06-21,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.01418676489284576,-0.013623865662872103,0.018859426380188893,2021-06-22,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.027022461679076626,-0.013623865662872103,0.029668383563150158,2021-06-22,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.00970651758057639,-0.01694443831836523,0.02031080636264182,2021-06-23,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.02586544034280225,-0.01694443831836523,0.02844636132126599,2021-06-23,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.01193181818181821,-0.03829546841708098,0.019431790438565244,2021-08-06,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.032159077037464456,-0.03829546841708098,0.032159077037464456,2021-08-06,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.046303774879510984,-0.0019148478480769393,0.04723222888530332,2021-08-09,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.049669243572768584,-0.0019148478480769393,0.056226078125423795,2021-08-09,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.044423834213720426,-0.0008676538394458699,0.044423834213720426,2021-08-10,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.04986114572955147,-0.0008676538394458699,0.05292688420620051,2021-08-10,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.021595021841059436,-0.0027993740549122625,0.0315356206592563,2021-08-11,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.035820355517227176,-0.0027993740549122625,0.0399337428239932,2021-08-11,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.024699800555674667,0.004802758384255368,0.03236133538361208,2021-08-12,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.03413376281982572,0.004802758384255368,0.04076618000464549,2021-08-12,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0003989930764438654,-0.018921663988276327,0.016926976892422063,2021-09-16,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.001880798400799577,-0.018921663988276327,0.016926976892422063,2021-09-16,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.004344332616825541,-0.016005487372379723,0.019949710716250735,2021-09-17,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.003944223343871123,-0.016005487372379723,0.019949710716250735,2021-09-17,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.012962322483623723,-0.008295900454539207,0.025463734260011917,2021-09-28,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.019529842948579512,-0.008295900454539207,0.036928202432770174,2021-09-28,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.04194014009403135,0.0017426662794075565,0.042404879465582246,2021-09-29,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.036363622181781796,0.0017426662794075565,0.04554169295037025,2021-09-29,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-5.605583736334463e-05,-0.012839935191512497,0.013793089759426724,2021-11-23,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.01171854466726241,-0.016596566070051888,0.013793089759426724,2021-11-23,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.005324813704388975,-0.01317190758454112,0.013452160937403645,2021-11-24,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.007006333821564459,-0.01692727514440817,0.013452160937403645,2021-11-24,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.0013443255186363912,-0.01383525041541378,0.012770921488955533,2021-11-26,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.010362403794333286,-0.01758809362867242,0.015459572526228316,2021-11-26,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.0022442910230686675,-0.012175319894344061,0.01447563600459767,2021-11-29,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.0063961746234846295,-0.015934479961853598,0.017168812628410857,2021-11-29,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.019068231838687666,-0.021233864466873476,0.01320515563320468,2022-04-25,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.042098010367336736,-0.05609547533853365,0.01320515563320468,2022-04-25,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.0176573775900295,-0.024391536881331777,0.017127062060380283,2022-04-27,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.03711755612376566,-0.05244181724043939,0.017127062060380283,2022-04-27,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.034362208938207406,-0.035209404203531136,0.015619209383521238,2022-04-28,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.02514957443109367,-0.05384653666601391,0.015619209383521238,2022-04-28,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.01294000161975073,-0.020177677290759366,0.02368678035710814,2022-05-12,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.01184339017855418,-0.020177677290759366,0.026318674588720503,2022-05-12,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.024289047151194065,-0.011286944859191239,0.032975531028477834,2022-05-13,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.017594293641841396,-0.011286944859191239,0.03563130659740921,2022-05-13,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.016101434337951526,-0.00468706920319828,0.029500964984835898,2022-05-16,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.018748276812792897,-0.00468706920319828,0.03214780745967749,2022-05-16,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.029401775112096407,-0.034453440549375935,0.0035191003519376984,2022-07-05,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.02503127280850259,-0.04654330669053108,0.0035191003519376984,2022-07-05,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.020404648058044983,-0.020404648058044983,0.008300204168206093,2022-07-06,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.00910718116651199,-0.03175974108626045,0.008300204168206093,2022-07-06,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.01450030087356935,-0.03343113802275599,0.00655965490184407,2022-07-07,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.007135061994284264,-0.03343113802275599,0.009839447232704135,2022-07-07,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.007755946334226271,-0.03493044215247987,-0.002240620745010413,2022-07-08,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.012811702367523159,-0.03493044215247987,0.014420301009994141,2022-07-08,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.0063583815028901425,-0.02901731281611275,0.0031791907514451268,2022-07-11,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.02254335260115603,-0.02901731281611275,0.024566473988439252,2022-07-11,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.003249635871627854,-0.02524226702690624,0.006789271073154746,2022-07-12,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.027737437128442677,-0.02524226702690624,0.03673180813803012,2022-07-12,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.03553806340012433,-0.01327536140850094,0.03718275719574149,2022-07-15,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.04141212346626055,-0.01327536140850094,0.05269029011130821,2022-07-15,ret-0.020_ma-0.020_risk0
hold_10d,10,10,0.034421888790820754,-0.011591615870476635,0.051250353389783676,2022-07-20,ret-0.020_ma-0.020_risk0
hold_15d,15,15,0.056546028588371655,-0.011591615870476635,0.06201825502445568,2022-07-20,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.027673997584535925,-0.029483885194043213,0.008932698693160601,2022-08-31,ret-0.020_ma-0.020_risk0
hold_15d,15,15,-0.024521251052471604,-0.03567263890379613,0.008932698693160601,2022-08-31,ret-0.020_ma-0.020_risk0
hold_10d,10,10,-0.01467642624800991,-0.026464708864890718,0.018566545121587064,2022-09-01,ret-0.020_ma-0.020_risk0
