trade_date,year,future_ret_15d,hold_max_drawdown_15d,hold_max_runup_15d,label,ret_3d,ret_5d,ret_10d,close_vs_ma10,close_vs_ma20,pullback_depth_from_high,volume_ratio_1d_vs_20d,avg_volume_5d,avg_volume_20d,usd_ret_lb,oil_ret_lb,high_volatility_shock_flag,downtrend_break_flag
2025-10-28,2025,0.023977635728665403,-0.013236851557241303,0.06618431934150593,1,-0.03861351322945705,-0.029723316645383413,-0.041679811535031974,-0.040300042820827664,-0.02133656183441901,-0.08990363672054269,0.11009727773169443,430.6,1989.15,-0.002425936147065544,0.05022834061290227,0,0
2025-10-30,2025,0.013795504085738708,-0.018469033959604753,0.05683156566850678,1,-0.00014989218377847724,-0.030105429928948046,-0.06516053776872754,-0.020619035375071926,-0.016047949315797227,-0.08184946103071933,0.5072424456138448,568.2,1843.3,0.005963172865697475,-0.01500224118529736,0,0
2025-10-31,2025,0.02373060146620487,-0.013761249937235931,0.06190051910077621,1,0.0040340880936353685,-0.03307108449919216,-0.04957157832235837,-0.020313571544822495,-0.02196418674210976,-0.08623222781737605,0.3018929063267896,655.4,1851.65,0.008590259016988622,-0.013193853721117255,0,0
2026-02-02,2026,0.11537042827203892,0.007030827474310497,0.12744188159140069,1,-0.12809342182494465,-0.09000535026346634,0.007431805941507275,-0.06790153146398958,-0.026076286661531167,-0.1725144394433199,0.4421686969702571,29551.8,8114.55,0.005873863246563582,0.01082492382236988,1,0
2026-02-17,2026,0.07102342868062661,-0.0027442508779093044,0.10692418605706955,1,-0.03720723079087096,-0.0332613996016915,0.056333131929421354,-0.015377625902713854,-0.015385565747751628,-0.12589958619078923,0.06632684394767549,843.6,8141.5,0.003511712129279587,-0.023464697640490417,0,0
2026-03-17,2026,-0.050289942011597644,-0.180004038254849,-0.010277924883773215,0,-0.02244024572312453,-0.043731033667568364,-0.02083249880138105,-0.019094412898290725,-0.023059959695355237,-0.07474560592044399,0.29086041134233903,378.2,821.7,0.007588788688702941,0.17790426622171718,0,0
2026-03-18,2026,-0.019979899176345572,-0.1613734664135008,-0.007955153095282164,0,-0.03218210740351313,-0.05370205620705604,-0.044978767271558584,-0.03653367067095237,-0.043861094024346015,-0.09530066561632744,1.6840527923462625,543.8,867.55,0.008666662822368387,0.16742762920679422,1,0
2026-03-19,2026,0.035038081202398486,-0.10865745851779951,0.054404719729949313,1,-0.07875446629705651,-0.10068799191536482,-0.09172203567201553,-0.08514053157607782,-0.09709727336473017,-0.14880662436401482,0.6989576946658492,587.2,897.05,-0.0051132396005514336,0.08152501011392221,1,0
2026-03-20,2026,0.037633468334312914,-0.10274814188916681,0.06139508656832304,1,-0.08610279897145567,-0.09541812917491344,-0.11187116153739374,-0.08064105869465177,-0.09871999551448452,-0.15441259901133209,0.26050327014743374,538.4,902.1,-0.007074522520473359,0.08774484298344976,0,0
2026-03-23,2026,0.09557001271786314,-0.017915101971850866,0.1014736024237004,1,-0.09934759696300821,-0.11812172654059871,-0.13500931009402928,-0.10167155915671444,-0.12460393109218693,-0.18518037046137836,0.6109956758578087,621.2,890.35,-0.007622125596316698,-0.002694308407675039,1,0
2026-03-24,2026,0.0910827206833118,-0.005409907427118554,0.10267547459057202,1,-0.043776030185622594,-0.12031597586732656,-0.15878546754349454,-0.087189394701087,-0.11893385606979501,-0.18606849126965774,0.41774879814333865,649.0,904.85,-0.0015063418670486772,0.010346158516424397,0,1
2026-03-25,2026,0.05178251962064784,-0.03830933495313904,0.06620075788877222,1,-0.004507285597850186,-0.06955154593108104,-0.11951854110925852,-0.04370766614860777,-0.08276174906260947,-0.1582239029255319,0.4643092203673787,434.4,835.65,-0.00489557280145525,-0.048053605556882206,0,1
2026-03-26,2026,0.11018171583961833,0.008661844896297621,0.11523258948977255,1,-0.006493970850360631,-0.04894911334191021,-0.1447085173288405,-0.06580666065244178,-0.1107204329613839,-0.19047178538390375,1.315870380618582,523.0,813.15,0.006751971644456178,-0.005890468298760165,0,1
