config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,cagr,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,total_hold_trading_days,return_per_hold_day,partial_exit_ratio,anchor_return_threshold,anchor_window_end_day,trailing_drawdown,trailing_start_offset,unmet_exit_day
p0.60_thr0.010_win15_dd0.012_off0_unmet60,56,2355850.853199913,1.3558508531999132,-0.14271275123632365,9.500558579763531,0.08665878987401343,0.6785714285714286,0.015725142676483703,0.013465327173612873,24.642857142857142,21.0,1380.0,0.0006381217317993387,0.6,0.01,15,0.012,0,60
p0.60_thr0.010_win15_dd0.012_off2_unmet20,58,2150386.9393544323,1.1503869393544321,-0.14271275123632388,8.060856015938333,0.07708386530287714,0.7241379310344828,0.013511102070859607,0.012191308296027515,17.56896551724138,21.0,1019.0,0.0007690323062903408,0.6,0.01,15,0.012,2,20
p0.60_thr0.010_win15_dd0.012_off2_unmet30,56,2149654.0420830334,1.1496540420830335,-0.14458299359820947,7.951516381503882,0.07704825687825334,0.7321428571428571,0.01398251605569333,0.011477508960939308,21.892857142857142,24.0,1226.0,0.000638679363065927,0.6,0.01,15,0.012,2,30
p0.60_thr0.010_win15_dd0.012_off2_unmet45,53,2265463.982083584,1.2654639820835842,-0.14458299359820936,8.752509203124266,0.0825434603275097,0.7169811320754716,0.01580559018939354,0.014285699198318635,25.056603773584907,24.0,1328.0,0.0006307953915947723,0.6,0.01,15,0.012,2,45
p0.60_thr0.010_win15_dd0.012_off2_unmet60,52,2385836.6677988013,1.3858366677988014,-0.14458299359820925,9.585059994330937,0.08799258218088468,0.7307692307692307,0.017154004628157835,0.015917657864800247,27.557692307692307,24.0,1433.0,0.0006224760925779536,0.6,0.01,15,0.012,2,60
p0.60_thr0.010_win15_dd0.015_off0_unmet20,61,2128229.2742068917,1.1282292742068916,-0.14271275123632376,7.905595431613616,0.07600244166997827,0.6885245901639344,0.012679717246101665,0.008341041243247305,16.57377049180328,21.0,1011.0,0.0007650472324551945,0.6,0.01,15,0.015,0,20
p0.60_thr0.010_win15_dd0.015_off0_unmet30,60,2252819.9671967723,1.2528199671967721,-0.14271275123632376,8.7786126771684,0.08195599804081288,0.7,0.01388628085206908,0.008231560745558354,20.6,23.5,1236.0,0.0006740913034984989,0.6,0.01,15,0.015,0,30
p0.60_thr0.010_win15_dd0.015_off0_unmet45,58,2303186.1377721215,1.3031861377721214,-0.14271275123632376,9.131532581935327,0.08427866836659637,0.6551724137931034,0.014763604934065193,0.012484934135363591,23.82758620689655,22.5,1382.0,0.00061960136481605,0.6,0.01,15,0.015,0,45
p0.60_thr0.010_win15_dd0.015_off0_unmet60,57,2377098.1762009575,1.3770981762009575,-0.14271275123632388,9.64944032170303,0.08760545747986637,0.6666666666666666,0.015616335186330021,0.013393702073915348,25.719298245614034,22.0,1466.0,0.0006071835645435274,0.6,0.01,15,0.015,0,60
p0.60_thr0.010_win15_dd0.015_off2_unmet20,58,2150514.330258651,1.1505143302586514,-0.14271275123632376,8.06174865449457,0.07709005357808585,0.7241379310344828,0.01351212583151946,0.012191308296027515,17.603448275862068,21.0,1021.0,0.0007675840335241221,0.6,0.01,15,0.015,2,20
p0.60_thr0.010_win15_dd0.015_off2_unmet30,56,2202832.2222067844,1.2028322222067844,-0.14458299359820914,8.319320220671397,0.07960394286248396,0.7321428571428571,0.014445556517360477,0.011436011095443222,22.285714285714285,24.5,1248.0,0.0006481980488559189,0.6,0.01,15,0.015,2,30
p0.60_thr0.010_win15_dd0.015_off2_unmet45,54,2268394.9670907436,1.2683949670907437,-0.14458299359820925,8.772781193171072,0.0826792160444696,0.7037037037037037,0.01554272380190275,0.013839700636116992,26.11111111111111,24.0,1410.0,0.000595253251987765,0.6,0.01,15,0.015,2,45
p0.60_thr0.010_win15_dd0.015_off2_unmet60,53,2384025.7123933793,1.3840257123933792,-0.14458299359820936,9.57253462491954,0.08791246018206134,0.7169811320754716,0.016821612497552364,0.015803752743445608,28.754716981132077,24.0,1524.0,0.0005850035842324641,0.6,0.01,15,0.015,2,60
p0.60_thr0.010_win18_dd0.008_off0_unmet20,61,2110698.597437475,1.1106985974374748,-0.142712751236324,7.782756535876901,0.07513961391243296,0.6885245901639344,0.012541968249139198,0.008341041243247305,16.16393442622951,20.0,986.0,0.0007759229849873135,0.6,0.01,18,0.008,0,20
p0.60_thr0.010_win18_dd0.008_off0_unmet30,61,2077737.3529127613,1.0777373529127612,-0.14271275123632365,7.551794381204897,0.07349965102292844,0.7213114754098361,0.012271291676162666,0.0084454164921145,18.18032786885246,19.0,1109.0,0.0006749763681207598,0.6,0.01,18,0.008,0,30
p0.60_thr0.010_win18_dd0.008_off0_unmet45,58,2091753.060663733,1.091753060663733,-0.14271275123632388,7.650003599579231,0.07419984294756277,0.6896551724137931,0.013028801191894116,0.01240811473001403,19.5,19.0,1131.0,0.000668143650866365,0.6,0.01,18,0.008,0,45
p0.60_thr0.010_win18_dd0.008_off0_unmet60,56,2139746.630362965,1.139746630362965,-0.14271275123632365,7.986298494628653,0.07656581816485297,0.6964285714285714,0.01391019988356038,0.013674867819288386,20.928571428571427,19.0,1172.0,0.0006646511889755813,0.6,0.01,18,0.008,0,60
p0.60_thr0.010_win18_dd0.008_off2_unmet20,60,2103278.6715760357,1.1032786715760357,-0.14271275123632388,7.730764504350921,0.07477246822505657,0.7,0.012682495297776071,0.008692187577255539,16.866666666666667,21.0,1012.0,0.0007519265986823758,0.6,0.01,18,0.008,2,20
p0.60_thr0.010_win18_dd0.008_off2_unmet30,60,2120164.086289858,1.1201640862898579,-0.14271275123632376,7.849081995728141,0.07560628817403137,0.7333333333333333,0.012814898188147038,0.009003366170038885,19.666666666666668,22.0,1180.0,0.0006516049926176459,0.6,0.01,18,0.008,2,30
p0.60_thr0.010_win18_dd0.008_off2_unmet45,57,2121171.9653501967,1.1211719653501966,-0.14271275123632376,7.8561442873006,0.0756558684560642,0.7017543859649122,0.013500553990926206,0.013586537434879236,21.210526315789473,22.0,1209.0,0.0006365025454779105,0.6,0.01,18,0.008,2,45
p0.60_thr0.010_win18_dd0.008_off2_unmet60,55,2169840.527848097,1.169840527848097,-0.14271275123632376,8.19716891247448,0.07802505063739495,0.7090909090909091,0.014415132760587568,0.014433344451905717,22.727272727272727,22.0,1250.0,0.000634265841465853,0.6,0.01,18,0.008,2,60
p0.60_thr0.010_win18_dd0.010_off0_unmet20,61,2113342.114648156,1.1133421146481557,-0.14271275123632376,7.801279878660091,0.07527013636702873,0.6885245901639344,0.012563072686242746,0.008341041243247305,16.442622950819672,21.0,1003.0,0.0007640552680566376,0.6,0.01,18,0.01,0,20
p0.60_thr0.010_win18_dd0.010_off0_unmet30,61,2094110.4396638537,1.094110439663854,-0.14271275123632388,7.6665219483581515,0.07431719565266626,0.7213114754098361,0.012402131679453015,0.00956131584796327,19.114754098360656,21.0,1166.0,0.0006488250707089485,0.6,0.01,18,0.01,0,30
p0.60_thr0.010_win18_dd0.010_off0_unmet45,58,2095549.9452732448,1.0955499452732447,-0.14271275123632376,7.676608682703339,0.07438879704411017,0.6896551724137931,0.013059238127542012,0.013385926316818864,20.982758620689655,21.0,1217.0,0.0006223794670480171,0.6,0.01,18,0.01,0,45
p0.60_thr0.010_win18_dd0.010_off0_unmet60,56,2133103.5777521166,1.1331035777521166,-0.14271275123632388,7.939750077943379,0.07624120555900848,0.6964285714285714,0.01385285529946201,0.013561744854094818,22.214285714285715,21.0,1244.0,0.0006236012031912159,0.6,0.01,18,0.01,0,60
p0.60_thr0.010_win18_dd0.010_off2_unmet20,60,2108746.744546419,1.1087467445464192,-0.14271275123632376,7.769079741938413,0.0750431472990769,0.7,0.012730618954177552,0.008692187577255539,16.9,21.0,1014.0,0.00075329106237737,0.6,0.01,18,0.01,2,20
p0.60_thr0.010_win18_dd0.010_off2_unmet30,60,2133135.6743667494,1.1331356743667493,-0.14271275123632376,7.939974981565204,0.07624277615273334,0.7333333333333333,0.012920710624499405,0.010797091698947658,20.05,22.5,1203.0,0.0006444244700498457,0.6,0.01,18,0.01,2,30
p0.60_thr0.010_win18_dd0.010_off2_unmet45,57,2125625.205848124,1.1256252058481238,-0.14271275123632376,7.88734851018432,0.07587468099938799,0.7017543859649122,0.013540573800501185,0.0135369522733104,22.05263157894737,22.0,1257.0,0.0006140116997840632,0.6,0.01,18,0.01,2,45
p0.60_thr0.010_win18_dd0.010_off2_unmet60,55,2163717.80676575,1.1637178067657499,-0.14271275123632376,8.154266501657606,0.07772965140258825,0.7090909090909091,0.014366123490927335,0.014138036342770022,23.345454545454544,22.0,1284.0,0.0006153713333341148,0.6,0.01,18,0.01,2,60
p0.60_thr0.010_win18_dd0.012_off0_unmet20,61,2099430.237444704,1.0994302374447038,-0.14271275123632365,7.7037982094824455,0.07458158281443739,0.6885245901639344,0.01245219310256142,0.008341041243247305,16.524590163934427,21.0,1008.0,0.0007535553365637368,0.6,0.01,18,0.012,0,20
p0.60_thr0.010_win18_dd0.012_off0_unmet30,60,2077173.9650619419,1.077173965061942,-0.14271275123632376,7.547846676140428,0.07347141641104726,0.7,0.012476650397786598,0.008231560745558354,19.7,21.5,1182.0,0.0006333325075018578,0.6,0.01,18,0.012,0,30
p0.60_thr0.010_win18_dd0.012_off0_unmet45,57,2098727.9557555257,1.0987279557555256,-0.14271275123632376,7.698877263854986,0.0745467149939707,0.6666666666666666,0.013322496412736244,0.01330341756446345,21.36842105263158,21.0,1218.0,0.0006234665808915977,0.6,0.01,18,0.012,0,45
p0.60_thr0.010_win18_dd0.012_off0_unmet60,56,2134368.3266627956,1.1343683266627957,-0.14271275123632365,7.948612277709864,0.07630307777342438,0.6785714285714286,0.013868360504044986,0.013465327173612873,22.642857142857142,21.0,1268.0,0.0006124827982858985,0.6,0.01,18,0.012,0,60
p0.60_thr0.010_win18_dd0.012_off2_unmet20,58,2130771.900890773,1.1307719008907733,-0.14271275123632365,7.923411826167402,0.07612705175714218,0.7241379310344828,0.013349799433701029,0.010173370417072525,17.56896551724138,21.0,1019.0,0.0007598511944599211,0.6,0.01,18,0.012,2,20
p0.60_thr0.010_win18_dd0.012_off2_unmet30,56,2051168.9941618706,1.0511689941618707,-0.14458299359820936,7.2703501843586755,0.07216057112228835,0.7321428571428571,0.01311537383039115,0.010797091698947658,21.5,24.0,1204.0,0.0006100173874600535,0.6,0.01,18,0.012,2,30
p0.60_thr0.010_win18_dd0.012_off2_unmet45,53,2084967.442079649,1.0849674420796491,-0.14458299359820925,7.504115214924469,0.07386138012406485,0.7169811320754716,0.014174860681743883,0.0135369522733104,23.69811320754717,24.0,1256.0,0.0005981430064748613,0.6,0.01,18,0.012,2,45
p0.60_thr0.010_win18_dd0.012_off2_unmet60,52,2161535.06043209,1.1615350604320898,-0.14458299359820914,8.03369076490388,0.0776241592190201,0.7307692307692307,0.01515439305783922,0.015917657864800247,25.403846153846153,24.0,1321.0,0.0005965393179467369,0.6,0.01,18,0.012,2,60
p0.60_thr0.010_win18_dd0.015_off0_unmet20,61,2108816.349812184,1.1088163498121841,-0.14271275123632388,7.769567471767465,0.07504658879296544,0.6885245901639344,0.012526347525524659,0.008341041243247305,16.57377049180328,21.0,1011.0,0.0007557934708773533,0.6,0.01,18,0.015,0,20
p0.60_thr0.010_win18_dd0.015_off0_unmet30,60,2149708.5352221876,1.1497085352221879,-0.14271275123632365,8.056102382318594,0.07705090485005206,0.7,0.013077727232303861,0.008231560745558354,20.4,23.5,1224.0,0.000641065060407052,0.6,0.01,18,0.015,0,30
p0.60_thr0.010_win18_dd0.015_off0_unmet45,58,2126791.3967071464,1.1267913967071466,-0.14271275123632365,7.8955201055668,0.07593191406142918,0.6551724137931034,0.013331491077945005,0.012439791880637641,23.017241379310345,22.5,1335.0,0.0005791958670567867,0.6,0.01,18,0.015,0,45
p0.60_thr0.010_win18_dd0.015_off0_unmet60,57,2158833.291254554,1.1588332912545538,-0.14271275123632376,8.120040299241344,0.07749344934166724,0.6666666666666666,0.013834778047665593,0.013393702073915348,24.263157894736842,22.0,1383.0,0.0005701969260426166,0.6,0.01,18,0.015,0,60
p0.60_thr0.010_win18_dd0.015_off2_unmet20,58,2130898.129782035,1.130898129782035,-0.14271275123632388,7.924296322403137,0.07613323453507626,0.7241379310344828,0.013350823194360883,0.010173370417072525,17.603448275862068,21.0,1021.0,0.0007584209062418523,0.6,0.01,18,0.015,2,20
p0.60_thr0.010_win18_dd0.015_off2_unmet30,56,2102008.72626,1.1020087262599998,-0.14458299359820925,7.62198028159827,0.07470951281316363,0.7321428571428571,0.01357924906761203,0.010797091698947658,22.071428571428573,24.0,1236.0,0.0006152410580795095,0.6,0.01,18,0.015,2,30
p0.60_thr0.010_win18_dd0.015_off2_unmet45,54,2094664.7868456899,1.0946647868456898,-0.14458299359820914,7.571186344970303,0.07434477428952158,0.7037037037037037,0.01400452743792181,0.0133485598191894,25.24074074074074,24.0,1363.0,0.0005548382110401891,0.6,0.01,18,0.015,2,45
p0.60_thr0.010_win18_dd0.015_off2_unmet60,53,2165124.7418594556,1.1651247418594557,-0.14458299359820947,8.058518591040466,0.07779759768725514,0.7169811320754716,0.01490559821634722,0.015803752743445608,27.18867924528302,24.0,1441.0,0.0005482281092757825,0.6,0.01,18,0.015,2,60
p0.60_thr0.010_win20_dd0.008_off0_unmet20,61,2111086.6116415076,1.1110866116415075,-0.14271275123632376,7.785475383356703,0.07515878117671315,0.6885245901639344,0.012545007027405585,0.008526406717496915,16.16393442622951,20.0,986.0,0.0007761109824257006,0.6,0.01,20,0.008,0,20
p0.60_thr0.010_win20_dd0.008_off0_unmet30,61,2082466.7077407842,1.0824667077407844,-0.14271275123632365,7.584933359937019,0.07373639402394527,0.7213114754098361,0.012308767888790656,0.0084454164921145,18.0327868852459,19.0,1100.0,0.0006825771283783909,0.6,0.01,20,0.008,0,30
p0.60_thr0.010_win20_dd0.008_off0_unmet45,58,2054179.6957123252,1.054179695712325,-0.14271275123632376,7.3867239372792035,0.07231309869550806,0.6896551724137931,0.012711351169086971,0.009933971939113606,19.086206896551722,19.0,1107.0,0.000665996718886219,0.6,0.01,20,0.008,0,45
p0.60_thr0.010_win20_dd0.008_off0_unmet60,56,2084349.8754548968,1.084349875454897,-0.14271275123632365,7.598128871184604,0.07383052688527392,0.6964285714285714,0.013432464537254104,0.013490119754397293,20.232142857142858,19.0,1133.0,0.0006639170468545717,0.6,0.01,20,0.008,0,60
p0.60_thr0.010_win20_dd0.008_off2_unmet20,60,2103665.321759344,1.103665321759344,-0.14271275123632365,7.7334737940251825,0.07479162894397429,0.7,0.012685584722346899,0.008784870314380345,16.866666666666667,21.0,1012.0,0.0007521097661470493,0.6,0.01,20,0.008,2,20
p0.60_thr0.010_win20_dd0.008_off2_unmet30,60,2123685.6992630544,1.1236856992630546,-0.14271275123632388,7.873758227828553,0.07577943315675184,0.7333333333333333,0.01284270141344393,0.009003366170038885,19.6,22.0,1176.0,0.0006552398680328536,0.6,0.01,20,0.008,2,30
p0.60_thr0.010_win20_dd0.008_off2_unmet45,57,2081791.5763337368,1.0817915763337367,-0.14271275123632376,7.580202658572216,0.07370262788473059,0.7017543859649122,0.013166695100131328,0.013393702073915348,20.87719298245614,22.0,1190.0,0.0006306736308466267,0.6,0.01,20,0.008,2,45
p0.60_thr0.010_win20_dd0.008_off2_unmet60,55,2112367.2977156863,1.1123672977156862,-0.14271275123632365,7.794449256140213,0.07522202239456144,0.7090909090909091,0.013917477581575839,0.013763198203697535,22.10909090909091,22.0,1216.0,0.0006294911735087756,0.6,0.01,20,0.008,2,60
p0.60_thr0.010_win20_dd0.010_off0_unmet20,61,2113730.6148155704,1.1137306148155703,-0.14271275123632388,7.80400213132531,0.07528930595822403,0.6885245901639344,0.012566111464509134,0.008526406717496915,16.442622950819672,21.0,1003.0,0.0007642400790977638,0.6,0.01,20,0.01,0,20
p0.60_thr0.010_win20_dd0.010_off0_unmet30,61,2098877.0629833746,1.0988770629833744,-0.14271275123632376,7.6999220704791815,0.07455411894993991,0.7213114754098361,0.012439607892081005,0.00956131584796327,18.9672131147541,21.0,1157.0,0.0006558479528236312,0.6,0.01,20,0.01,0,30
p0.60_thr0.010_win20_dd0.010_off0_unmet45,58,2057908.3783271578,1.057908378327158,-0.14271275123632376,7.412851123410304,0.07250172090962415,0.6896551724137931,0.012741788104734869,0.012400338972917545,20.56896551724138,21.0,1193.0,0.000619466647170681,0.6,0.01,20,0.01,0,45
p0.60_thr0.010_win20_dd0.010_off0_unmet60,56,2077878.807485641,1.0778788074856411,-0.14271275123632376,7.552785565045539,0.07350673904092098,0.6964285714285714,0.013375119953155736,0.013465327173612873,21.517857142857142,21.0,1205.0,0.0006215823380719679,0.6,0.01,20,0.01,0,60
p0.60_thr0.010_win20_dd0.010_off2_unmet20,60,2109134.399937194,1.1091343999371936,-0.14271275123632376,7.771796075184155,0.07506231284357967,0.7,0.01273370837874838,0.008784870314380345,16.9,21.0,1014.0,0.0007534738685649929,0.6,0.01,20,0.01,2,20
p0.60_thr0.010_win20_dd0.010_off2_unmet30,60,2136678.833272711,1.1366788332727107,-0.14271275123632376,7.964802187790765,0.07641602359366861,0.7333333333333333,0.0129485138497963,0.010797091698947658,19.983333333333334,22.5,1199.0,0.0006479656638763786,0.6,0.01,20,0.01,2,30
p0.60_thr0.010_win20_dd0.010_off2_unmet45,57,2086162.1406761918,1.0861621406761919,-0.14271275123632388,7.610827562826335,0.07392104309508785,0.7017543859649122,0.013206714909706306,0.013393702073915348,21.719298245614034,22.0,1238.0,0.0006080636105438283,0.6,0.01,20,0.01,2,45
p0.60_thr0.010_win20_dd0.010_off2_unmet60,55,2106406.751020483,1.1064067510204834,-0.14271275123632376,7.752683214608764,0.07492739124246084,0.7090909090909091,0.013868468311915606,0.013586537434879236,22.727272727272727,22.0,1250.0,0.0006102126057242867,0.6,0.01,20,0.01,2,60
p0.60_thr0.010_win20_dd0.012_off0_unmet20,61,2099816.180162199,1.0998161801621986,-0.14271275123632376,7.706502541885476,0.07460074013030793,0.6885245901639344,0.012455231880827807,0.008526406717496915,16.524590163934427,21.0,1008.0,0.0007537392308834288,0.6,0.01,20,0.012,0,20
p0.60_thr0.010_win20_dd0.012_off0_unmet30,60,2082716.4318129143,1.0827164318129143,-0.14271275123632376,7.586683197074667,0.07374888126255863,0.7,0.01252129241245248,0.008231560745558354,19.566666666666666,21.5,1174.0,0.0006399297655427162,0.6,0.01,20,0.012,0,30
p0.60_thr0.010_win20_dd0.012_off0_unmet45,57,2029281.3455485974,1.0292813455485974,-0.14271275123632376,7.212259147356561,0.07104558620000767,0.6666666666666666,0.012720753868072253,0.011422527386112713,20.964912280701753,21.0,1195.0,0.0006067639920335719,0.6,0.01,20,0.012,0,45
p0.60_thr0.010_win20_dd0.012_off0_unmet60,56,2048677.2698806308,1.0486772698806308,-0.14271275123632388,7.348167986363624,0.07203418290053709,0.6785714285714286,0.013121387848998895,0.01240811473001403,21.964285714285715,21.0,1230.0,0.0005973965199544212,0.6,0.01,20,0.012,0,60
p0.60_thr0.010_win20_dd0.012_off2_unmet20,58,2131163.6052127946,1.1311636052127945,-0.14271275123632376,7.926156530607804,0.07614623662516617,0.7241379310344828,0.013352995390153607,0.010173370417072525,17.56896551724138,21.0,1019.0,0.0007600331036593809,0.6,0.01,20,0.012,2,20
p0.60_thr0.010_win20_dd0.012_off2_unmet30,56,2056894.7430971551,1.0568947430971551,-0.14458299359820914,7.309951999155772,0.07245047488615897,0.7321428571428571,0.01316541129222662,0.010797091698947658,21.428571428571427,24.0,1200.0,0.0006143858603039089,0.6,0.01,20,0.012,2,30
p0.60_thr0.010_win20_dd0.012_off2_unmet45,53,2016223.8398124988,1.0162238398124988,-0.14458299359820925,7.028654024390634,0.07037523732093964,0.7169811320754716,0.01353003524659267,0.013393702073915348,23.339622641509433,24.0,1237.0,0.0005797023994093868,0.6,0.01,20,0.012,2,45
p0.60_thr0.010_win20_dd0.012_off2_unmet60,52,2075008.2036695487,1.0750082036695487,-0.14458299359820947,7.4352327124789985,0.07336281319963311,0.7307692307692307,0.01435233744822868,0.015017580951545305,24.75,24.0,1287.0,0.0005798924221506538,0.6,0.01,20,0.012,2,60
p0.60_thr0.010_win20_dd0.015_off0_unmet20,61,2109204.0179986414,1.1092040179986413,-0.14271275123632376,7.772283894673616,0.07506575439882202,0.6885245901639344,0.012529386303791046,0.008526406717496915,16.57377049180328,21.0,1011.0,0.0007559768195165716,0.6,0.01,20,0.015,0,20
p0.60_thr0.010_win20_dd0.015_off0_unmet30,60,2155444.5439923494,1.1554445439923495,-0.14271275123632388,8.096295068119048,0.07732929490759388,0.7,0.013122369246969747,0.008231560745558354,20.266666666666666,23.0,1216.0,0.0006474853246860073,0.6,0.01,20,0.015,0,30
p0.60_thr0.010_win20_dd0.015_off0_unmet45,58,2087050.2743785307,1.0870502743785306,-0.14271275123632365,7.617050788814528,0.07396537629584188,0.6551724137931034,0.013001257737287398,0.009422963369697012,22.620689655172413,22.5,1312.0,0.0005747507231422782,0.6,0.01,20,0.015,0,45
p0.60_thr0.010_win20_dd0.015_off0_unmet60,57,2101393.44465768,1.1013934446576803,-0.14271275123632388,7.717554564089637,0.07467899890601104,0.6666666666666666,0.013352416436639657,0.011576166196811833,23.596491228070175,22.0,1345.0,0.0005658644883929074,0.6,0.01,20,0.015,0,60
p0.60_thr0.010_win20_dd0.015_off2_unmet20,58,2131289.857308981,1.131289857308981,-0.14271275123632376,7.927041189442369,0.07615241951332496,0.7241379310344828,0.01335401915081346,0.010173370417072525,17.603448275862068,21.0,1021.0,0.0007586024591059557,0.6,0.01,20,0.015,2,20
p0.60_thr0.010_win20_dd0.015_off2_unmet30,56,2107439.9154537627,1.1074399154537629,-0.14458299359820914,7.6595447908022845,0.07497851468481587,0.7321428571428571,0.013625588068718676,0.010797091698947658,22.071428571428573,24.0,1236.0,0.0006173405597477718,0.6,0.01,20,0.015,2,30
p0.60_thr0.010_win20_dd0.015_off2_unmet45,54,2072695.4541183205,1.0726954541183207,-0.14458299359820936,7.419236712578386,0.07324672611778693,0.7037037037037037,0.013805440735565817,0.0133485598191894,25.22222222222222,24.0,1362.0,0.0005473522758594377,0.6,0.01,20,0.015,2,45
p0.60_thr0.010_win20_dd0.015_off2_unmet60,53,2125123.3170072907,1.1251233170072905,-0.14458299359820914,7.781851025536012,0.07585004111035754,0.7169811320754716,0.014545376329600797,0.014285699198318635,26.88679245283019,24.0,1425.0,0.0005409859266448016,0.6,0.01,20,0.015,2,60
p0.60_thr0.015_win15_dd0.008_off0_unmet20,60,2093678.557677391,1.093678557677391,-0.14271275123632365,7.663495715714469,0.0742957050602191,0.6666666666666666,0.012626856940948705,0.00702606133626903,16.55,21.0,993.0,0.000762952081024091,0.6,0.015,15,0.008,0,20
p0.60_thr0.015_win15_dd0.008_off0_unmet30,58,2043235.1217088911,1.043235121708891,-0.14271275123632376,7.310034405975093,0.07175765636594966,0.6724137931034483,0.012652970296244662,0.008548149384605908,20.25862068965517,21.0,1175.0,0.0006245721507933535,0.6,0.015,15,0.008,0,30
p0.60_thr0.015_win15_dd0.008_off0_unmet45,54,2192359.675125539,1.1923596751255388,-0.14271275123632376,8.354962431850694,0.07910508214117762,0.6851851851851852,0.014930528340249018,0.013578450138806441,24.25925925925926,20.0,1310.0,0.000615456893414845,0.6,0.015,15,0.008,0,45
p0.60_thr0.015_win15_dd0.008_off0_unmet60,49,2338268.737496132,1.338268737496132,-0.14271275123632365,9.377359247177852,0.08586957663774597,0.6530612244897959,0.017954140820447488,0.0163461617816838,29.163265306122447,20.0,1429.0,0.0006156423374401168,0.6,0.015,15,0.008,0,60
p0.60_thr0.015_win15_dd0.008_off2_unmet20,60,2074527.595846326,1.0745275958463263,-0.14271275123632388,7.529303349123809,0.07333869899771095,0.6666666666666666,0.012463320148951625,0.007027657972859657,16.916666666666668,21.0,1015.0,0.0007367479891005887,0.6,0.015,15,0.008,2,20
p0.60_thr0.015_win15_dd0.008_off2_unmet30,58,2068018.4779454705,1.0680184779454707,-0.14271275123632365,7.4836934239807125,0.07301161020865776,0.6724137931034483,0.012860142785963313,0.008548149384605908,21.25862068965517,24.5,1233.0,0.0006049377790639677,0.6,0.015,15,0.008,2,30
p0.60_thr0.015_win15_dd0.008_off2_unmet45,54,2205131.6075607836,1.2051316075607836,-0.14271275123632376,8.444456414165527,0.07971318749715506,0.6851851851851852,0.01503297303865119,0.013578450138806441,25.462962962962962,24.0,1375.0,0.0005903858502452104,0.6,0.015,15,0.008,2,45
p0.60_thr0.015_win15_dd0.008_off2_unmet60,49,2351890.685878773,1.3518906858787734,-0.14271275123632376,9.472809361233065,0.08648149397218763,0.6530612244897959,0.01806703905950294,0.0163461617816838,30.489795918367346,24.0,1494.0,0.0005925601833438047,0.6,0.015,15,0.008,2,60
p0.60_thr0.015_win15_dd0.010_off0_unmet20,60,2096300.7583589936,1.0963007583589937,-0.14271275123632376,7.681869691823019,0.0744261250638838,0.6666666666666666,0.012648313118670642,0.007027657972859657,16.833333333333332,21.0,1010.0,0.0007513849377428104,0.6,0.015,15,0.01,0,20
p0.60_thr0.015_win15_dd0.010_off0_unmet30,58,2061593.937943815,1.0615939379438148,-0.14271275123632388,7.438676143142095,0.07268785863034544,0.6724137931034483,0.012811273070024666,0.008548149384605908,21.086206896551722,24.0,1223.0,0.0006075665070003521,0.6,0.015,15,0.01,0,30
p0.60_thr0.015_win15_dd0.010_off0_unmet45,54,2195828.0996209932,1.1958280996209933,-0.14271275123632388,8.37926596790761,0.07927053873025547,0.6851851851851852,0.01496053537610674,0.013465327173612873,25.51851851851852,24.0,1378.0,0.0005862619087879274,0.6,0.015,15,0.01,0,45
p0.60_thr0.015_win15_dd0.010_off0_unmet60,49,2341866.24018113,1.34186624018113,-0.14271275123632388,9.4025672447382,0.08603149376174302,0.6530612244897959,0.017986313780178873,0.014274565099628838,30.551020408163264,24.0,1497.0,0.0005887303775743252,0.6,0.015,15,0.01,0,60
p0.60_thr0.015_win15_dd0.010_off2_unmet20,60,2079920.9221926949,1.0799209221926946,-0.14271275123632376,7.567094830961603,0.07360901698011602,0.6666666666666666,0.012511443805353106,0.007027657972859657,16.95,21.0,1017.0,0.0007381382776019532,0.6,0.015,15,0.01,2,20
p0.60_thr0.015_win15_dd0.010_off2_unmet30,58,2082952.033276887,1.0829520332768867,-0.14271275123632376,7.588334075933993,0.07376066107277923,0.6724137931034483,0.012990299111130055,0.008548149384605908,21.5,25.0,1247.0,0.0006041999586572119,0.6,0.015,15,0.01,2,30
p0.60_thr0.015_win15_dd0.010_off2_unmet45,54,2209246.9136812193,1.2092469136812194,-0.14271275123632365,8.473292703038005,0.07990845064208818,0.6851851851851852,0.015072531683364386,0.013465327173612873,26.01851851851852,24.5,1405.0,0.0005793001501079551,0.6,0.015,15,0.01,2,45
p0.60_thr0.015_win15_dd0.010_off2_unmet60,49,2356177.500537226,1.356177500537226,-0.14271275123632388,9.502847424554771,0.0866734017928017,0.6530612244897959,0.018109738282054644,0.016085853024828515,31.102040816326532,25.0,1524.0,0.0005822684880713107,0.6,0.015,15,0.01,2,60
p0.60_thr0.015_win15_dd0.012_off0_unmet20,60,2084104.9806888252,1.0841049806888252,-0.14271275123632376,7.596412873392177,0.07381828981152538,0.6666666666666666,0.012548451744744966,0.007027657972859657,16.9,21.0,1014.0,0.0007425119375588737,0.6,0.015,15,0.012,0,20
p0.60_thr0.015_win15_dd0.012_off0_unmet30,58,2082931.7339790487,1.0829317339790485,-0.14271275123632376,7.588191837082437,0.07375964617791353,0.6724137931034483,0.012993581955435188,0.008548149384605908,21.32758620689655,24.5,1237.0,0.0006092382808530646,0.6,0.015,15,0.012,0,30
