symbol,policy_name,signal_date,entry_date,trigger_date,exit_date,signal_index,entry_index,trigger_index,exit_index,entry_price,exit_price,exit_reason,trade_return,entry_capital,exit_capital,hold_trading_days,hold_calendar_days
518800.SH,time_or_break_ma10,2021-03-30,2021-03-31,2021-03-31,2021-04-01,1272,1273,1273.0,1274,3.470000028610229,3.500999927520752,break_ma10,0.008933688373178095,1014329.0031337799,1023390.7023556534,15,1
518800.SH,time_or_break_ma10,2021-06-17,2021-06-18,2021-06-18,2021-06-21,1324,1325,1325.0,1326,3.5999999046325684,3.5840001106262207,break_ma10,-0.0044443873417214785,1023390.7023556534,1018842.3576724685,15,3
518800.SH,time_or_break_ma10,2021-06-21,2021-06-22,2021-06-22,2021-06-23,1326,1327,1327.0,1328,3.607000112533569,3.6059999465942383,break_ma10,-0.00027728469867671635,1018842.3576724685,1018559.8482763222,15,1
518800.SH,time_or_break_ma10,2021-06-23,2021-06-24,2021-06-24,2021-06-25,1328,1329,1329.0,1330,3.6050000190734863,3.58899998664856,break_ma10,-0.0044382891373849764,1018559.8482763222,1014039.1851659409,15,1
518800.SH,time_or_break_ma10,2021-08-06,2021-08-09,2021-08-09,2021-08-10,1360,1361,1361.0,1362,3.526000022888184,3.5239999294281006,break_ma10,-0.000567241476772673,1014039.1851659409,1013463.980081042,15,1
518800.SH,time_or_break_ma10,2021-08-10,2021-08-11,2021-08-11,2021-08-12,1362,1363,1363.0,1364,3.513999938964844,3.5369999408721924,break_ma10,0.006545248237574963,1013463.980081042,1020097.3534105131,15,1
518800.SH,time_or_break_ma10,2021-08-12,2021-08-13,2021-08-13,2021-08-16,1364,1365,1365.0,1366,3.5510001182556152,3.5969998836517334,break_ma10,0.01295403093895553,1020097.3534105131,1033311.7260873396,15,3
518800.SH,time_or_break_ma10,2021-09-16,2021-09-17,2021-09-17,2021-09-22,1389,1390,1390.0,1391,3.555999994277954,3.5899999141693115,break_ma10,0.00956128232454101,1033311.7260873396,1043191.5112297194,15,5
518800.SH,time_or_break_ma10,2021-09-28,2021-09-29,2021-09-29,2021-09-30,1395,1396,1396.0,1397,3.5239999294281006,3.5160000324249268,break_ma10,-0.002270118377803776,1043191.5112297194,1040823.3430085079,15,1
518800.SH,time_or_break_ma10,2021-11-23,2021-11-24,2021-11-24,2021-11-25,1430,1431,1431.0,1432,3.565999984741211,3.572000026702881,break_ma10,0.001682569261734157,1040823.3430085079,1042574.6003723494,15,1
518800.SH,time_or_break_ma10,2021-11-26,2021-11-29,2021-11-29,2021-11-30,1433,1434,1434.0,1435,3.5829999446868896,3.556999921798706,break_ma10,-0.007256495475736258,1042574.6003723494,1035009.1625016299,15,1
518800.SH,time_or_break_ma10,2022-01-28,2022-02-07,2022-02-07,2022-02-08,1477,1478,1478.0,1479,3.5789999961853027,3.595999956130981,break_ma10,0.0047499189616646564,1035009.1625016299,1039925.3721480931,15,1
518800.SH,time_or_break_ma10,2022-03-16,2022-03-17,2022-03-17,2022-03-18,1505,1506,1506.0,1507,3.7820000648498535,3.813999891281128,break_ma10,0.008461085637909704,1039925.3721480931,1048724.2697788733,15,1
518800.SH,time_or_break_ma10,2022-04-25,2022-04-26,2022-04-26,2022-04-27,1531,1532,1532.0,1533,3.848999977111816,3.8529999256134033,break_ma10,0.0010392175955762362,1048724.2697788733,1049814.1224929353,15,1
518800.SH,time_or_break_ma10,2022-04-27,2022-04-28,2022-04-28,2022-04-29,1533,1534,1534.0,1535,3.8359999656677246,3.884999990463257,break_ma10,0.012773729205965534,1049814.1224929353,1063224.1638102583,15,1
518800.SH,time_or_break_ma10,2022-05-12,2022-05-13,2022-05-13,2022-05-16,1541,1542,1542.0,1543,3.8540000915527344,3.828999996185303,break_ma10,-0.0064867915862864,1063224.1638102583,1056327.2502501174,15,3
518800.SH,time_or_break_ma10,2022-05-16,2022-05-17,2022-05-17,2022-05-18,1543,1544,1544.0,1545,3.819999933242798,3.796000003814697,break_ma10,-0.006282704148564577,1056327.2502501174,1049690.6586527291,15,1
518800.SH,time_or_break_ma10,2022-06-14,2022-06-15,2022-06-15,2022-06-16,1563,1564,1564.0,1565,3.8010001182556152,3.799000024795532,break_ma10,-0.0005262018936745827,1049690.6586527291,1049138.3094403734,15,1
518800.SH,time_or_break_ma10,2022-07-05,2022-07-06,2022-07-06,2022-07-07,1578,1579,1579.0,1580,3.697999954223633,3.634999990463257,break_ma10,-0.01703622621423273,1049138.3094403734,1031264.9518707296,15,1
518800.SH,time_or_break_ma10,2022-07-07,2022-07-08,2022-07-08,2022-07-11,1580,1581,1581.0,1582,3.634999990463257,3.632999897003174,break_ma10,-0.0005502320399808358,1031264.9518707296,1030697.516852501,15,3
518800.SH,time_or_break_ma10,2022-07-11,2022-07-12,2022-07-12,2022-07-13,1582,1583,1583.0,1584,3.618000030517578,3.624000072479248,break_ma10,0.001658386376744092,1030697.516852501,1032406.8115729932,15,1
518800.SH,time_or_break_ma10,2022-07-15,2022-07-18,2022-07-18,2022-07-19,1586,1587,1587.0,1588,3.595000028610229,3.595000028610229,break_ma10,0.0,1032406.8115729932,1032406.8115729932,15,1
518800.SH,time_or_break_ma10,2022-07-20,2022-07-21,2022-07-21,2022-07-22,1589,1590,1590.0,1591,3.566999912261963,3.608999967575073,break_ma10,0.011774616301147178,1032406.8115729932,1044563.0056459559,15,1
518800.SH,time_or_break_ma10,2022-08-22,2022-08-23,2022-08-23,2022-08-24,1612,1613,1613.0,1614,3.7160000801086426,3.7290000915527344,break_ma10,0.003498388364865601,1044563.0056459559,1048217.2927112768,15,1
518800.SH,time_or_break_ma10,2022-08-31,2022-09-01,2022-09-01,2022-09-02,1619,1620,1620.0,1621,3.703999996185303,3.688999891281128,break_ma10,-0.0040497043519501785,1048217.2927112768,1043972.3225791946,15,1
518800.SH,time_or_break_ma10,2022-09-06,2022-09-07,2022-09-07,2022-09-08,1623,1624,1624.0,1625,3.7190001010894775,3.740000009536743,break_ma10,0.0056466544437880906,1043972.3225791946,1049867.2735336781,15,1
518800.SH,time_or_break_ma10,2022-09-15,2022-09-16,2022-09-16,2022-09-19,1629,1630,1630.0,1631,3.688999891281128,3.691999912261963,break_ma10,0.0008132342285847027,1049867.2735336781,1050721.0615359866,15,3
518800.SH,time_or_break_ma10,2022-09-19,2022-09-20,2022-09-20,2022-09-21,1631,1632,1632.0,1633,3.714999914169312,3.7060000896453857,break_ma10,-0.002422563857834903,1050721.0615359866,1048175.6226676436,15,1
518800.SH,time_or_break_ma10,2022-09-26,2022-09-27,2022-09-27,2022-09-28,1636,1637,1637.0,1638,3.697999954223633,3.703000068664551,break_ma10,0.001352113170041358,1048175.6226676436,1049592.8747315689,15,1
518800.SH,time_or_break_ma10,2022-10-14,2022-10-17,2022-10-17,2022-10-18,1645,1646,1646.0,1647,3.759999990463257,3.753999948501587,break_ma10,-0.0015957558449171128,1049592.8747315689,1047917.9807669326,15,1
518800.SH,time_or_break_ma10,2022-10-19,2022-10-20,2022-10-20,2022-10-21,1648,1649,1649.0,1650,3.749000072479248,3.739000082015991,break_ma10,-0.0026673753720798388,1047917.9807669326,1045122.7901530752,15,1
518800.SH,time_or_break_ma10,2022-11-03,2022-11-04,2022-11-04,2022-11-07,1659,1660,1660.0,1661,3.763000011444092,3.783999919891357,break_ma10,0.0055806293870315216,1045122.7901530752,1050955.23310886,15,3
518800.SH,time_or_break_ma10,2023-02-03,2023-02-06,2023-02-06,2023-02-07,1719,1720,1720.0,1721,3.990000009536743,3.9690001010894775,break_ma10,-0.005263134936609681,1050955.23310886,1045423.9139046719,15,1
518800.SH,time_or_break_ma10,2023-02-07,2023-02-08,2023-02-08,2023-02-09,1721,1722,1722.0,1723,3.963000059127808,3.96399998664856,break_ma10,0.0002523157975860002,1045423.9139046719,1045687.6908733243,15,1
518800.SH,time_or_break_ma10,2023-02-09,2023-02-10,2023-02-10,2023-02-13,1723,1724,1724.0,1725,3.953000068664551,3.950000047683716,break_ma10,-0.0007589225724067283,1045687.6908733243,1044894.0948810327,15,3
518800.SH,time_or_break_ma10,2023-02-15,2023-02-16,2023-02-16,2023-02-17,1727,1728,1728.0,1729,3.950999975204468,3.9560000896453857,break_ma10,0.0012655313774478927,1044894.0948810327,1046216.4411442147,15,1
518800.SH,time_or_break_ma10,2023-05-18,2023-05-19,2023-05-19,2023-05-22,1789,1790,1790.0,1791,4.277999877929688,4.295000076293945,break_ma10,0.003973866023690542,1046216.4411442147,1050373.965113104,15,3
518800.SH,time_or_break_ma10,2023-09-27,2023-09-28,2023-09-28,2023-10-09,1881,1882,1882.0,1883,4.418000221252441,4.369999885559082,break_ma10,-0.010864720074584278,1050373.965113104,1038961.946008519,15,11
518800.SH,time_or_break_ma10,2023-11-10,2023-11-13,2023-11-13,2023-11-14,1907,1908,1908.0,1909,4.46999979019165,4.486999988555908,break_ma10,0.003803176546352649,1038961.946008519,1042913.3017141315,15,1
518800.SH,time_or_break_ma10,2024-06-13,2024-06-14,2024-06-14,2024-06-17,2048,2049,2049.0,2050,5.189000129699707,5.235000133514404,break_ma10,0.008864907046622017,1042913.3017141315,1052158.631191513,15,3
518800.SH,time_or_break_ma10,2024-11-06,2024-11-07,2024-11-07,2024-11-08,2145,2146,2146.0,2147,5.800000190734863,5.855000019073486,break_ma10,0.00948272871205802,1052158.631191513,1062135.9660531525,15,1
518800.SH,time_or_break_ma10,2024-11-11,2024-11-12,2024-11-12,2024-11-13,2148,2149,2149.0,2150,5.754000186920166,5.73799991607666,break_ma10,-0.002780721293662358,1062135.9660531525,1059182.461955584,15,1
518800.SH,time_or_break_ma10,2024-11-13,2024-11-14,2024-11-14,2024-11-15,2150,2151,2151.0,2152,5.689000129699707,5.638000011444092,break_ma10,-0.008964689241149126,1059182.461955584,1049687.2203344768,15,1
518800.SH,time_or_break_ma10,2024-11-15,2024-11-18,2024-11-18,2024-11-19,2152,2153,2153.0,2154,5.684000015258789,5.745999813079834,break_ma10,0.010907775801302755,1049687.2203344768,1061136.973195378,15,1
518800.SH,time_or_break_ma10,2024-12-19,2024-12-20,2024-12-20,2024-12-23,2176,2177,2177.0,2178,5.804999828338623,5.8429999351501465,break_ma10,0.006546099558180085,1061136.973195378,1068083.2814667807,15,3
518800.SH,time_or_break_ma10,2025-02-28,2025-03-03,2025-03-03,2025-03-04,2220,2221,2221.0,2222,6.368000030517578,6.414000034332275,break_ma10,0.007223618654875974,1068083.2814667807,1075798.7077837454,15,1
518800.SH,time_or_break_ma10,2025-04-07,2025-04-08,2025-04-08,2025-04-09,2245,2246,2246.0,2247,6.7829999923706055,6.818999767303467,break_ma10,0.005307352937248044,1075798.7077837454,1081508.351215389,15,1
518800.SH,time_or_break_ma10,2025-05-12,2025-05-13,2025-05-13,2025-05-14,2267,2268,2268.0,2269,7.197999954223633,7.21999979019165,break_ma10,0.0030563817877087285,1081508.351215389,1084813.8536432986,15,1
518800.SH,time_or_break_ma10,2025-05-14,2025-05-15,2025-05-15,2025-05-16,2269,2270,2270.0,2271,7.079999923706055,7.105000019073486,break_ma10,0.0035310869543547785,1084813.8536432986,1088644.4256898018,15,1
518800.SH,time_or_break_ma10,2025-05-16,2025-05-19,2025-05-19,2025-05-20,2271,2272,2272.0,2273,7.125,7.135000228881836,break_ma10,0.0014035408956962758,1088644.4256898018,1090172.3826621291,15,1
518800.SH,time_or_break_ma10,2025-06-27,2025-06-30,2025-06-30,2025-07-01,2300,2301,2301.0,2302,7.230000019073486,7.265999794006348,break_ma10,0.004979221969279468,1090172.3826621291,1095600.5929401822,15,1
518800.SH,time_or_break_ma10,2025-10-28,2025-10-29,2025-10-29,2025-10-30,2380,2381,2381.0,2382,8.562000274658203,8.545999526977539,break_ma10,-0.001868809526673676,1095600.5929401822,1093553.1241146664,15,1
518800.SH,time_or_break_ma10,2025-10-30,2025-10-31,2025-10-31,2025-11-03,2382,2383,2383.0,2384,8.696000099182129,8.642999649047852,break_ma10,-0.006094807903608723,1093553.1241146664,1086888.1278907964,15,3
518800.SH,time_or_break_ma10,2026-02-02,2026-02-03,2026-02-03,2026-02-04,2447,2448,2448.0,2449,10.232000350952148,10.739999771118164,break_ma10,0.049648104255463954,1086888.1278907964,1140850.0629783447,15,1
518800.SH,time_or_break_ma10,2026-03-17,2026-03-18,2026-03-18,2026-03-19,2472,2473,2473.0,2474,10.508000373840332,10.163999557495115,break_ma10,-0.03273703883772283,1140850.0629783447,1103502.010158604,15,1
518800.SH,time_or_break_ma10,2026-03-19,2026-03-20,2026-03-20,2026-03-23,2474,2475,2475.0,2476,9.791999816894531,9.357000350952148,break_ma10,-0.04442396589835107,1103502.010158604,1054480.0744905563,15,3
518800.SH,time_or_break_ma10,2026-03-23,2026-03-24,2026-03-24,2026-03-25,2476,2477,2477.0,2478,9.097000122070312,9.60200023651123,break_ma10,0.055512818254858765,1054480.0744905563,1113017.2352191205,15,1
518800.SH,time_or_break_ma10,2026-03-25,2026-03-26,2026-03-26,2026-03-27,2478,2479,2479.0,2480,9.517999649047852,9.251999855041504,break_ma10,-0.02794702708703689,1113017.2352191205,1081911.7123981128,15,1
518800.SH,time_or_fail_to_rebound,2021-01-08,2021-01-11,,2021-02-01,1220,1221,,1236,3.690000057220459,3.74399995803833,time_exit,0.01463411923590785,1000000.0,1014634.1192359078,15,21
518800.SH,time_or_fail_to_rebound,2021-02-04,2021-02-05,2021-02-18,2021-02-19,1239,1240,1244.0,1245,3.641999959945679,3.586999893188477,fail_to_rebound,-0.01510161102748131,1014634.1192359078,999311.509431996,15,14
518800.SH,time_or_fail_to_rebound,2021-02-19,2021-02-22,2021-02-26,2021-03-01,1245,1246,1250.0,1251,3.624000072479248,3.5420000553131104,fail_to_rebound,-0.022626935851587815,999311.509431996,976700.1520123249,15,7
518800.SH,time_or_fail_to_rebound,2021-03-01,2021-03-02,2021-03-08,2021-03-09,1251,1252,1256.0,1257,3.500999927520752,3.486999988555908,fail_to_rebound,-0.003998840118445202,976700.1520123249,972794.4842607665,15,7
518800.SH,time_or_fail_to_rebound,2021-03-30,2021-03-31,,2021-04-22,1272,1273,,1288,3.470000028610229,3.651000022888184,time_exit,0.05216138120622649,972794.4842607665,1023536.7881896069,15,22
518800.SH,time_or_fail_to_rebound,2021-06-17,2021-06-18,2021-06-24,2021-06-25,1324,1325,1329.0,1330,3.5999999046325684,3.58899998664856,fail_to_rebound,-0.003055532854279619,1023536.7881896069,1020409.3379057297,15,7
518800.SH,time_or_fail_to_rebound,2021-08-06,2021-08-09,,2021-08-30,1360,1361,,1376,3.526000022888184,3.6679999828338623,time_exit,0.04027225156662495,1020409.3379057297,1061503.5194628024,15,21
518800.SH,time_or_fail_to_rebound,2021-09-16,2021-09-17,,2021-10-19,1389,1390,,1405,3.555999994277954,3.5450000762939453,time_exit,-0.0030933402704468316,1061503.5194628024,1058219.927878827,15,32
518800.SH,time_or_fail_to_rebound,2021-11-23,2021-11-24,,2021-12-15,1430,1431,,1446,3.565999984741211,3.549999952316284,time_exit,-0.004486829078348409,1058219.927878827,1053471.8759351326,15,21
518800.SH,time_or_fail_to_rebound,2022-01-28,2022-02-07,,2022-02-28,1477,1478,,1493,3.5789999961853027,3.750999927520752,time_exit,0.04805809765822189,1053471.8759351326,1104099.7302290134,15,21
518800.SH,time_or_fail_to_rebound,2022-03-16,2022-03-17,,2022-04-11,1505,1506,,1521,3.7820000648498535,3.838000059127808,time_exit,0.014806978666769943,1104099.7302290134,1120448.1113805007,15,25
518800.SH,time_or_fail_to_rebound,2022-04-25,2022-04-26,,2022-05-20,1531,1532,,1547,3.848999977111816,3.825999975204468,time_exit,-0.005975578603304221,1120448.1113805007,1113752.7856200228,15,24
518800.SH,time_or_fail_to_rebound,2022-06-14,2022-06-15,,2022-07-06,1563,1564,,1579,3.8010001182556152,3.697999954223633,time_exit,-0.027098174382391815,1113752.7856200228,1083572.1184164167,15,21
518800.SH,time_or_fail_to_rebound,2022-07-06,2022-07-07,2022-07-13,2022-07-14,1579,1580,1584.0,1585,3.634999990463257,3.61299991607666,fail_to_rebound,-0.006052290080967193,1083572.1184164167,1077014.0256321125,15,7
518800.SH,time_or_fail_to_rebound,2022-07-15,2022-07-18,,2022-08-08,1586,1587,,1602,3.595000028610229,3.733000040054321,time_exit,0.03838665100023397,1077014.0256321125,1118356.9871564095,15,21
518800.SH,time_or_fail_to_rebound,2022-08-22,2022-08-23,,2022-09-14,1612,1613,,1628,3.7160000801086426,3.7279999256134033,time_exit,0.0032292371491040583,1118356.9871564095,1121968.427085295,15,22
518800.SH,time_or_fail_to_rebound,2022-09-15,2022-09-16,,2022-10-14,1629,1630,,1645,3.688999891281128,3.7699999809265137,time_exit,0.02195719491259074,1121968.427085295,1146603.7065245798,15,28
518800.SH,time_or_fail_to_rebound,2022-10-14,2022-10-17,2022-10-21,2022-10-24,1645,1646,1650.0,1651,3.759999990463257,3.775000095367432,fail_to_rebound,0.003989389612292893,1146603.7065245798,1151177.9554408055,15,7
518800.SH,time_or_fail_to_rebound,2022-11-03,2022-11-04,,2022-11-25,1659,1660,,1675,3.763000011444092,3.9040000438690186,time_exit,0.03747011214353324,1151177.9554408055,1194312.7225283359,15,21
518800.SH,time_or_fail_to_rebound,2023-02-03,2023-02-06,2023-02-10,2023-02-13,1719,1720,1724.0,1725,3.990000009536743,3.950000047683716,fail_to_rebound,-0.010025053072035384,1194312.7225283359,1182339.6741003823,15,7
518800.SH,time_or_fail_to_rebound,2023-02-15,2023-02-16,,2023-03-09,1727,1728,,1743,3.950999975204468,3.983000040054321,time_exit,0.008099231852866984,1182339.6741003823,1191915.7172497644,15,21
518800.SH,time_or_fail_to_rebound,2023-05-18,2023-05-19,,2023-06-09,1789,1790,,1805,4.277999877929688,4.309999942779541,time_exit,0.007480146274650767,1191915.7172497644,1200831.421161848,15,21
518800.SH,time_or_fail_to_rebound,2023-09-27,2023-09-28,2023-10-12,2023-10-13,1881,1882,1886.0,1887,4.418000221252441,4.328999996185303,fail_to_rebound,-0.020144911862840176,1200831.421161848,1176640.7780204134,15,15
518800.SH,time_or_fail_to_rebound,2023-11-10,2023-11-13,,2023-12-04,1907,1908,,1923,4.46999979019165,4.699999809265137,time_exit,0.05145414538456272,1176640.7780204134,1237183.8236780807,15,21
518800.SH,time_or_fail_to_rebound,2024-06-13,2024-06-14,,2024-07-05,2048,2049,,2064,5.189000129699707,5.308000087738037,time_exit,0.02293311911040874,1237183.8236780807,1265556.307667961,15,21
518800.SH,time_or_fail_to_rebound,2024-11-06,2024-11-07,2024-11-13,2024-11-14,2145,2146,2150.0,2151,5.800000190734863,5.689000129699707,fail_to_rebound,-0.019137940928428243,1265556.307667961,1241336.165810212,15,7
518800.SH,time_or_fail_to_rebound,2024-11-14,2024-11-15,,2024-12-06,2151,2152,,2167,5.638000011444092,5.798999786376953,time_exit,0.02855618563427842,1241336.165810212,1276783.9917956318,15,21
518800.SH,time_or_fail_to_rebound,2024-12-19,2024-12-20,,2025-01-13,2176,2177,,2192,5.804999828338623,6.0320000648498535,time_exit,0.039104262398608425,1276783.9917956318,1326711.688037151,15,24
518800.SH,time_or_fail_to_rebound,2025-02-28,2025-03-03,,2025-03-24,2220,2221,,2236,6.368000030517578,6.693999767303467,time_exit,0.0511934257574731,1326711.688037151,1394630.6043402527,15,21
518800.SH,time_or_fail_to_rebound,2025-04-07,2025-04-08,,2025-04-29,2245,2246,,2261,6.7829999923706055,7.465000152587891,time_exit,0.10054550508394322,1394630.6043402527,1534854.4428591684,15,21
518800.SH,time_or_fail_to_rebound,2025-05-12,2025-05-13,2025-05-19,2025-05-20,2267,2268,2272.0,2273,7.197999954223633,7.135000228881836,fail_to_rebound,-0.008752393128987124,1534854.4428591684,1521420.7933794924,15,7
518800.SH,time_or_fail_to_rebound,2025-06-27,2025-06-30,,2025-07-21,2300,2301,,2316,7.230000019073486,7.327000141143799,time_exit,0.013416337733667572,1521420.7933794924,1541832.688578496,15,21
518800.SH,time_or_fail_to_rebound,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,8.562000274658203,8.767999649047852,time_exit,0.024059725272301824,1541832.688578496,1578928.759481549,15,21
518800.SH,time_or_fail_to_rebound,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.232000350952148,10.878000259399414,time_exit,0.063135250810185,1578928.759481549,1678614.8227228308,15,29
518800.SH,time_or_fail_to_rebound,2026-03-17,2026-03-18,2026-03-24,2026-03-25,2472,2473,2477.0,2478,10.508000373840332,9.60200023651123,fail_to_rebound,-0.08622003284131863,1678614.8227228308,1533884.5975797442,15,7
518800.SH,time_or_fail_to_rebound,2026-03-25,2026-03-26,,2026-04-17,2478,2479,,2494,9.517999649047852,10.506999969482422,time_exit,0.103908421611836,1533884.5975797442,1693268.1250489617,15,22
159937.SZ,hold_15d_baseline,2021-01-08,2021-01-11,,2021-02-01,1220,1221,,1236,3.7279999256134033,3.7790000438690186,time_exit,0.013680289504625964,1000000.0,1013680.289504626,15,21
159937.SZ,hold_15d_baseline,2021-02-04,2021-02-05,,2021-03-05,1239,1240,,1255,3.678999900817871,3.4779999256134038,time_exit,-0.054634406258011414,1013680.289504626,958298.4687520916,15,28
159937.SZ,hold_15d_baseline,2021-03-08,2021-03-09,,2021-03-30,1256,1257,,1272,3.4809999465942383,3.559999942779541,time_exit,0.02269462723278548,958298.4687520916,980046.6952781695,15,21
159937.SZ,hold_15d_baseline,2021-03-30,2021-03-31,,2021-04-22,1272,1273,,1288,3.502000093460083,3.684000015258789,time_exit,0.051970278966750216,980046.6952781695,1030979.9954322176,15,22
159937.SZ,hold_15d_baseline,2021-06-17,2021-06-18,,2021-07-09,1324,1325,,1340,3.625999927520752,3.678999900817871,time_exit,0.014616650401688691,1030979.9954322176,1046049.4695965849,15,21
159937.SZ,hold_15d_baseline,2021-08-06,2021-08-09,,2021-08-30,1360,1361,,1376,3.562999963760376,3.703999996185303,time_exit,0.03957340271093246,1046049.4695965849,1087445.206512488,15,21
159937.SZ,hold_15d_baseline,2021-09-16,2021-09-17,,2021-10-19,1389,1390,,1405,3.5789999961853027,3.5840001106262207,time_exit,0.0013970702560064385,1087445.206512488,1088964.4438655432,15,32
159937.SZ,hold_15d_baseline,2021-11-23,2021-11-24,,2021-12-15,1430,1431,,1446,3.608999967575073,3.562000036239624,time_exit,-0.013022979151487424,1088964.4438655432,1074782.8826163711,15,21
159937.SZ,hold_15d_baseline,2022-01-28,2022-02-07,,2022-02-28,1477,1478,,1493,3.618000030517578,3.805999994277954,time_exit,0.05196239971658634,1074782.8826163711,1130631.180371428,15,21
159937.SZ,hold_15d_baseline,2022-03-16,2022-03-17,,2022-04-11,1505,1506,,1521,3.825000047683716,3.884000062942505,time_exit,0.01542484039824199,1130631.180371428,1148070.9858779332,15,25
159937.SZ,hold_15d_baseline,2022-04-25,2022-04-26,,2022-05-20,1531,1532,,1547,3.9079999923706055,3.869999885559082,time_exit,-0.009723671158062719,1148070.9858779332,1136907.5211451433,15,24
159937.SZ,hold_15d_baseline,2022-06-14,2022-06-15,,2022-07-06,1563,1564,,1579,3.829999923706055,3.736999988555908,time_exit,-0.02428196788582615,1136907.5211451433,1109301.1692275428,15,21
159937.SZ,hold_15d_baseline,2022-07-06,2022-07-07,,2022-07-28,1579,1580,,1595,3.67300009727478,3.687000036239624,time_exit,0.003811581430458233,1109301.1692275428,1113529.3609649562,15,21
159937.SZ,hold_15d_baseline,2022-08-22,2022-08-23,,2022-09-14,1612,1613,,1628,3.759000062942505,3.775000095367432,time_exit,0.004256459738498197,1113529.3609649562,1118269.053857539,15,22
159937.SZ,hold_15d_baseline,2022-09-15,2022-09-16,,2022-10-14,1629,1630,,1645,3.732000112533569,3.809999942779541,time_exit,0.020900275427113923,1118269.053857539,1141641.1850847797,15,28
159937.SZ,hold_15d_baseline,2022-10-14,2022-10-17,,2022-11-07,1645,1646,,1661,3.7909998893737793,3.8310000896453857,time_exit,0.010551358860159121,1141641.1850847797,1153687.0509181465,15,21
159937.SZ,hold_15d_baseline,2023-02-03,2023-02-06,,2023-02-27,1719,1720,,1735,4.026999950408936,4.01200008392334,time_exit,-0.0037248241048707387,1153687.0509181465,1149389.7695814094,15,21
159937.SZ,hold_15d_baseline,2023-05-18,2023-05-19,,2023-06-09,1789,1790,,1805,4.329999923706055,4.361000061035156,time_exit,0.007159385190604883,1149389.7695814094,1157618.6936759832,15,21
159937.SZ,hold_15d_baseline,2023-09-27,2023-09-28,,2023-10-27,1881,1882,,1897,4.485000133514404,4.583000183105469,time_exit,0.021850623561581184,1157618.6936759832,1182913.3839793466,15,29
159937.SZ,hold_15d_baseline,2023-11-10,2023-11-13,,2023-12-04,1907,1908,,1923,4.527999877929688,4.665999889373779,time_exit,0.030477035151155407,1182913.3839793466,1218965.0767636574,15,21
159937.SZ,hold_15d_baseline,2024-06-13,2024-06-14,,2024-07-05,2048,2049,,2064,5.254000186920166,5.363999843597412,time_exit,0.02093636329726256,1218965.0767636574,1244485.772457457,15,21
159937.SZ,hold_15d_baseline,2024-11-06,2024-11-07,,2024-11-28,2145,2146,,2161,5.861000061035156,5.829999923706055,time_exit,-0.005289223171177748,1244485.772457457,1237903.4094735738,15,21
159937.SZ,hold_15d_baseline,2024-12-19,2024-12-20,,2025-01-13,2176,2177,,2192,5.86899995803833,6.098999977111816,time_exit,0.03918896246684622,1237903.4094735738,1286415.5597250147,15,24
159937.SZ,hold_15d_baseline,2025-02-28,2025-03-03,,2025-03-24,2220,2221,,2236,6.438000202178955,6.763999938964844,time_exit,0.05063680126564041,1286415.5597250147,1351555.528767838,15,21
159937.SZ,hold_15d_baseline,2025-04-07,2025-04-08,,2025-04-29,2245,2246,,2261,6.863999843597412,7.545000076293945,time_exit,0.0992133228749641,1351555.528767838,1485647.8438269242,15,21
159937.SZ,hold_15d_baseline,2025-05-12,2025-05-13,,2025-06-04,2267,2268,,2283,7.271999835968018,7.472000122070312,time_exit,0.02750279023839819,1485647.8438269242,1526507.3048438246,15,22
159937.SZ,hold_15d_baseline,2025-06-27,2025-06-30,,2025-07-21,2300,2301,,2316,7.275000095367432,7.403999805450439,time_exit,0.017731918679307235,1526507.3048438246,1553575.2082366839,15,21
159937.SZ,hold_15d_baseline,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,8.652999877929688,8.868000030517578,time_exit,0.024846891901185497,1553575.2082366839,1592176.7234961025,15,21
159937.SZ,hold_15d_baseline,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.3149995803833,10.98900032043457,time_exit,0.06534180974016324,1592176.7234961025,1696212.4320355013,15,29
159937.SZ,hold_15d_baseline,2026-03-17,2026-03-18,,2026-04-09,2472,2473,,2488,10.612000465393066,9.88700008392334,time_exit,-0.0683189172328097,1696212.4320355013,1580329.035282005,15,22
159937.SZ,time_or_break_ma10,2021-01-08,2021-01-11,2021-01-11,2021-01-12,1220,1221,1221.0,1222,3.7279999256134033,3.767999887466431,break_ma10,0.010729603715441627,1000000.0,1010729.6037154417,15,1
159937.SZ,time_or_break_ma10,2021-01-12,2021-01-13,2021-01-13,2021-01-14,1222,1223,1223.0,1224,3.795000076293945,3.7920000553131104,break_ma10,-0.0007905193466463123,1010729.6037154417,1009930.6024094764,15,1
159937.SZ,time_or_break_ma10,2021-01-14,2021-01-15,2021-01-15,2021-01-18,1224,1225,1225.0,1226,3.795000076293945,3.739000082015991,break_ma10,-0.014756256430076609,1009930.6024094764,995027.8074637405,15,3
