"split_name","week_start","week_end","spot_weekly_return","spot_first_close","spot_last_close","next_week_return","next_week_positive_label","volume_source","volume_total","weekly_volume_price_confirmation","weekly_volume_accumulation_26w","weekly_volume_accumulation_52w","weekly_high_volume_low_price_signal","weekly_high_volume_breakout_signal"
"train","2023-09-25","2023-09-29","-0.02512345992578635","32678.62","31857.62","-0.027087710883612837","0","NK225_VOL.YFINANCE","522100000","-1","0.05468345058502586","0.08351613182973266","0","0"
"train","2023-10-02","2023-10-06","-0.02409360488767598","31759.88","30994.67","0.0426305555116413","1","NK225_VOL.YFINANCE","558700000","-1","0.1049869734175947","0.1543939734659787","0","0"
"train","2023-10-09","2023-10-13","0.017937708467665736","31746.53","32315.99","-0.03269681665330382","0","NK225_VOL.YFINANCE","382600000","0","0.0","0.0","0","0"
"train","2023-10-16","2023-10-20","-0.0126242023207912","31659.03","31259.36","-0.008562875247605906","0","NK225_VOL.YFINANCE","408500000","0","0.0","0.01231924860244018","0","0"
"train","2023-10-23","2023-10-27","-0.00025355206769128724","30999.55","30991.69","0.03091796542879721","1","NK225_VOL.YFINANCE","424800000","0","0.0","0.02632067281664159","0","0"
"train","2023-10-30","2023-11-02","0.04081609384121432","30696.96","31949.89","0.01934967538229393","1","NK225_VOL.YFINANCE","572500000","1","0.06310375403625718","0.10140075038192961","0","0"
"train","2023-11-06","2023-11-10","-0.004291547635353221","32708.48","32568.11","0.031229629229328815","1","NK225_VOL.YFINANCE","629100000","-1","0.05203973609079444","0.08415391125059517","0","1"
"train","2023-11-13","2023-11-17","0.030691625714935444","32585.11","33585.2","0.00120082655455378","1","NK225_VOL.YFINANCE","489900000","0","0.0005865275822213703","0.003314623462411993","0","1"
"train","2023-11-20","2023-11-24","0.007113327740510655","33388.03","33625.53","-0.005770020576627233","0","NK225_VOL.YFINANCE","343100000","0","0.0","0.0","0","0"
"train","2023-11-27","2023-12-01","-0.00048314277197769595","33447.67","33431.51","-0.03361050697381007","0","NK225_VOL.YFINANCE","495800000","0","0.0018938602767329582","0.007623070730123693","0","1"
"train","2023-12-04","2023-12-08","-0.027787382185513687","33231.27","32307.86","0.020511726867703528","1","NK225_VOL.YFINANCE","513900000","0","0.016997147892103534","0.045675196645265086","0","1"
"train","2023-12-11","2023-12-15","0.005451057886422861","32791.8","32970.55","0.00602052437705769","1","NK225_VOL.YFINANCE","578400000","1","0.02168524818061681","0.037789176281588885","0","1"
"train","2023-12-18","2023-12-22","0.012517789015408898","32758.98","33169.05","0.008897451087685582","1","NK225_VOL.YFINANCE","516200000","1","0.006223936140427148","0.016014589589404535","0","1"
"train","2023-12-25","2023-12-29","0.006319234089823045","33254.03","33464.17","-0.0025923248656697373","0","NK225_VOL.YFINANCE","383200000","0","0.0","0.0","0","0"
"train","2024-01-01","2024-01-05","0.002677518130249412","33288.29","33377.42","0.06590353598330845","1","NK225_VOL.YFINANCE","232600000","0","0.0","0.0","0","0"
"train","2024-01-08","2024-01-12","0.053725093430180504","33763.18","35577.11","0.010854169998631091","1","NK225_VOL.YFINANCE","477400000","1","0.0","0.0","0","1"
"train","2024-01-15","2024-01-19","0.0017124494349722852","35901.79","35963.27","-0.005900464557310747","0","NK225_VOL.YFINANCE","553000000","1","0.0","0.0","0","1"
"train","2024-01-22","2024-01-26","-0.021776919825046925","36546.95","35751.07","0.011382876092939309","1","NK225_VOL.YFINANCE","524300000","-1","0.0026587647653007673","0.005392135449762757","0","1"
"train","2024-01-29","2024-02-02","0.0036383883838038145","36026.94","36158.02","0.020449128575071418","1","NK225_VOL.YFINANCE","527400000","1","0.0","0.0","0","1"
"train","2024-02-05","2024-02-09","0.014943544287641108","36354.16","36897.42","0.0430875654720575","1","NK225_VOL.YFINANCE","689500000","1","0.0","0.0","0","1"
"train","2024-02-12","2024-02-16","0.013783331932882614","37963.97","38487.24","0.015886823788871407","1","NK225_VOL.YFINANCE","542500000","0","0.0","0.0","0","1"
"train","2024-02-19","2024-02-22","0.016332045589360078","38470.38","39098.68","0.02077154522863678","1","NK225_VOL.YFINANCE","438100000","0","0.0","0.0","0","0"
"train","2024-02-26","2024-03-01","0.01725837296549315","39233.71","39910.82","-0.005559394670417661","0","NK225_VOL.YFINANCE","653500000","1","0.0","0.0","0","1"
"train","2024-03-04","2024-03-08","-0.010478635466200648","40109.23","39688.94","-0.024724772190942934","0","NK225_VOL.YFINANCE","628000000","-1","0.0046019950499081195","0.006688076869857537","0","1"
"train","2024-03-11","2024-03-15","-0.002906970004757814","38820.49","38707.64","0.056340040364124544","1","NK225_VOL.YFINANCE","629400000","-1","0.02394381046549705","0.03522525237551464","0","1"
"train","2024-03-18","2024-03-22","0.02888719903453496","39740.44","40888.43","-0.012692832666844844","0","NK225_VOL.YFINANCE","556700000","0","0.0","0.0","0","1"
"train","2024-03-25","2024-03-29","-0.0011055541973943317","40414.12","40369.44","-0.034118878042400436","0","NK225_VOL.YFINANCE","581800000","0","0.005427475283738445","0.009492469889298707","0","1"
"train","2024-04-01","2024-04-05","-0.020375553757258413","39803.09","38992.08","0.013630203877300184","1","NK225_VOL.YFINANCE","648200000","-1","0.037475726687997556","0.05321710409881585","0","1"
"train","2024-04-08","2024-04-12","0.004485979123207251","39347.04","39523.55","-0.062119925968188716","0","NK225_VOL.YFINANCE","525700000","0","0.0020332237876765137","0.011196449208969683","0","1"
"train","2024-04-15","2024-04-19","-0.05516939907424412","39232.8","37068.35","0.023373309035875645","1","NK225_VOL.YFINANCE","621800000","-1","0.059493716636107113","0.09043433110784248","0","0"
"train","2024-04-22","2024-04-26","0.013252361666205026","37438.61","37934.76","0.007942847140722575","1","NK225_VOL.YFINANCE","575200000","0","0.020997562844967368","0.04409125290135518","0","0"
"train","2024-04-29","2024-05-02","-0.004415755386055209","38405.66","38236.07","-0.0001820270754813169","0","NK225_VOL.YFINANCE","361800000","0","0.0","0.0","0","0"
"train","2024-05-06","2024-05-10","-0.015604182814000667","38835.1","38229.11","0.014603269602666558","1","NK225_VOL.YFINANCE","521200000","0","0.0","0.011670445452760369","0","0"
"train","2024-05-13","2024-05-17","0.015922697701853172","38179.46","38787.38","-0.003642164023452854","0","NK225_VOL.YFINANCE","709500000","1","0.07410725541668688","0.08864405616653578","0","0"
"train","2024-05-20","2024-05-24","-0.010841399264084006","39069.68","38646.11","-0.004093814358029801","0","NK225_VOL.YFINANCE","543700000","0","0.005008355624199832","0.018391508594513755","0","0"
"train","2024-05-27","2024-05-31","-0.010594339026046673","38900.02","38487.9","0.00509328905967843","1","NK225_VOL.YFINANCE","647600000","-1","0.048564091594015125","0.06841080754466707","0","0"
"train","2024-06-03","2024-06-07","-0.006142892780957698","38923.03","38683.93","0.0033768544199102024","1","NK225_VOL.YFINANCE","568300000","0","0.009349454188418276","0.026648320515971807","0","0"
"train","2024-06-10","2024-06-14","-0.005727728970832735","39038.16","38814.56","-0.005618767802597735","0","NK225_VOL.YFINANCE","563700000","0","0.006200407877496444","0.022400325747354018","0","0"
"train","2024-06-17","2024-06-21","0.012965836308645784","38102.44","38596.47","0.02556218224101836","1","NK225_VOL.YFINANCE","527000000","0","0.0","0.007559967128507456","0","0"
"train","2024-06-24","2024-06-28","0.020060224741107024","38804.65","39583.08","0.03358227808447456","1","NK225_VOL.YFINANCE","550000000","0","0.0006385803698642294","0.009815309461795471","0","0"
"train","2024-07-01","2024-07-05","0.03233095455937862","39631.06","40912.37","0.006802588068107518","1","NK225_VOL.YFINANCE","611700000","1","0.0","0.0","0","1"
"train","2024-07-08","2024-07-12","0.010053285009820945","40780.7","41190.68","-0.027357887755191213","0","NK225_VOL.YFINANCE","619000000","1","0.0","0.0","0","1"
"train","2024-07-15","2024-07-19","-0.02934676322856311","41275.08","40063.79","-0.059814111445771756","0","NK225_VOL.YFINANCE","428100000","0","0.0","0.0","0","0"
"train","2024-07-22","2024-07-26","-0.04877875703931911","39599.0","37667.41","-0.04666394636636828","0","NK225_VOL.YFINANCE","548300000","0","0.0","0.018055843559751254","0","0"
"train","2024-07-29","2024-08-02","-0.06651991505806165","38468.63","35909.7","-0.024636797299893876","0","NK225_VOL.YFINANCE","746500000","-1","0.1604398435850832","0.22354885461901053","0","0"
"train","2024-08-05","2024-08-09","0.11337441613405885","31458.42","35025.0","0.0867286224125623","1","NK225_VOL.YFINANCE","1121800000","1","0.568081378569113","0.6889739508751517","1","0"
"train","2024-08-12","2024-08-16","0.05051154336257668","36232.51","38062.67","0.00792377413355383","1","NK225_VOL.YFINANCE","525500000","0","0.0","0.0","0","0"
"train","2024-08-19","2024-08-23","0.026094838482939364","37388.62","38364.27","0.007389167055700696","1","NK225_VOL.YFINANCE","495800000","0","0.0","0.0","0","0"
"train","2024-08-26","2024-08-30","0.014104615507336327","38110.22","38647.75","-0.058380630178988424","0","NK225_VOL.YFINANCE","507800000","0","0.0","0.0","0","0"
"train","2024-09-02","2024-09-06","-0.05967307711687109","38700.87","36391.47","0.005228972613637195","1","NK225_VOL.YFINANCE","545700000","0","0.0","0.0010370410550321096","0","0"
"train","2024-09-09","2024-09-13","0.010106376369397374","36215.75","36581.76","0.031221843891600765","1","NK225_VOL.YFINANCE","600300000","1","0.009640178875335241","0.045321694553022526","0","0"
"train","2024-09-16","2024-09-20","0.04200427475788082","36203.22","37723.91","0.055817384783284574","1","NK225_VOL.YFINANCE","503900000","0","0.0","0.0","0","0"
"train","2024-09-23","2024-09-27","0.04978757578624893","37940.59","39829.56","-0.029976228710535513","0","NK225_VOL.YFINANCE","524600000","0","0.0","0.0","0","0"
"train","2024-09-30","2024-10-04","0.018883926628876058","37919.55","38635.62","0.025111024489836042","1","NK225_VOL.YFINANCE","710200000","1","0.05496745231149694","0.07440594162721385","0","0"
"train","2024-10-07","2024-10-11","0.006942308112783513","39332.74","39605.8","-0.015756530609153274","0","NK225_VOL.YFINANCE","569600000","0","0.0","0.00539662548908548","0","0"
"train","2024-10-14","2024-10-18","-0.023272042104155455","39910.55","38981.75","-0.027393074964566777","0","NK225_VOL.YFINANCE","440000000","0","0.0","0.0","0","0"
"train","2024-10-21","2024-10-25","-0.02671520179901732","38954.6","37913.92","0.003685981296579266","1","NK225_VOL.YFINANCE","504200000","0","0.0","0.0","0","0"
"train","2024-10-28","2024-11-01","-0.014294843251731026","38605.53","38053.67","0.03801735811552476","1","NK225_VOL.YFINANCE","710400000","-1","0.07865783307973206","0.09410629674292552","0","0"
"train","2024-11-04","2024-11-08","0.02665296076143142","38474.9","39500.37","-0.0217076447638338","0","NK225_VOL.YFINANCE","639900000","1","0.01603482087260565","0.027592475410539562","0","1"
"train","2024-11-11","2024-11-15","-0.022523026146045844","39533.32","38642.91","-0.00929174329780047","0","NK225_VOL.YFINANCE","713800000","-1","0.05742112017039187","0.07938045062173132","0","0"
"train","2024-11-18","2024-11-22","0.001648314990378319","38220.85","38283.85","-0.001980469571372767","0","NK225_VOL.YFINANCE","523900000","0","0.0","0.0","0","0"
"train","2024-11-25","2024-11-29","-0.014752654322547576","38780.14","38208.03","0.023113989389141443","1","NK225_VOL.YFINANCE","641400000","0","0.026709860487240663","0.044157611656066784","0","0"
"train","2024-12-02","2024-12-06","0.015011806396901584","38513.02","39091.17","0.009702191057469056","1","NK225_VOL.YFINANCE","589700000","0","0.0","0.008317390861867969","0","0"
"train","2024-12-09","2024-12-13","0.007914607831871479","39160.5","39470.44","-0.019471280279621972","0","NK225_VOL.YFINANCE","574200000","0","0.0","0.0011317007893369628","0","0"
"train","2024-12-16","2024-12-20","-0.01914946946701368","39457.49","38701.9","0.04080574855498065","1","NK225_VOL.YFINANCE","667600000","-1","0.03778252550996562","0.05246904308066413","0","0"
"train","2024-12-23","2024-12-27","0.02859503786131956","39161.34","40281.16","-0.02707866407025028","0","NK225_VOL.YFINANCE","626400000","0","0.005013729186526174","0.010639492648657356","0","0"
"train","2025-01-06","2025-01-10","-0.0029676610175528584","39307.05","39190.4","-0.018855127786396753","0","NK225_VOL.YFINANCE","613900000","0","0.004423405833410524","0.015610028576686514","0","0"
"train","2025-01-13","2025-01-17","-0.0005936430292430295","38474.3","38451.46","0.03850360948582976","1","NK225_VOL.YFINANCE","457100000","0","0.0","0.0","0","0"
"train","2025-01-20","2025-01-24","0.026463080778870385","38902.5","39931.98","-0.009002558851326836","0","NK225_VOL.YFINANCE","531000000","0","0.0","0.0","0","0"
"train","2025-01-27","2025-01-31","0.00016908542225846368","39565.8","39572.49","-0.01984888997381773","0","NK225_VOL.YFINANCE","589000000","1","0.0","0.0017320094264587128","0","0"
"train","2025-02-03","2025-02-07","0.0069296307459303375","38520.09","38787.02","0.009343589685415488","1","NK225_VOL.YFINANCE","768100000","1","0.10685906730517247","0.12081120214692467","0","0"
"train","2025-02-10","2025-02-14","0.008975502542835745","38801.17","39149.43","-0.00951457019936175","0","NK225_VOL.YFINANCE","573400000","0","0.0","0.0","0","0"
"train","2025-02-17","2025-02-21","-0.010142121419044359","39174.25","38776.94","-0.04181454235429616","0","NK225_VOL.YFINANCE","606900000","0","0.01633384728354879","0.012048782254338234","0","0"
"train","2025-02-24","2025-02-28","-0.028304198542855152","38237.79","37155.5","-0.007221811037396941","0","NK225_VOL.YFINANCE","566900000","0","0.0","0.0","0","0"
"train","2025-03-03","2025-03-07","-0.02377368866921603","37785.47","36887.17","0.004498312014719508","1","NK225_VOL.YFINANCE","659400000","0","0.08414569517707886","0.07881724998514868","1","0"
"train","2025-03-10","2025-03-14","0.000670568730324117","37028.27","37053.1","0.016839616658255396","1","NK225_VOL.YFINANCE","646200000","1","0.058618138754957104","0.06068768856192806","0","0"
"train","2025-03-17","2025-03-21","0.0075017675441457765","37396.52","37677.06","-0.014776365247182177","0","NK225_VOL.YFINANCE","552400000","0","0.0","0.0","0","0"
"train","2025-03-24","2025-03-28","-0.012980047856215315","37608.49","37120.33","-0.08997091351289177","0","NK225_VOL.YFINANCE","599200000","0","0.0031977473664143562","0.00861992186793095","0","0"
"train","2025-03-31","2025-04-04","-0.051575121934236856","35617.56","33780.58","-0.005772547422217111","0","NK225_VOL.YFINANCE","844100000","-1","0.4068874443888866","0.4251362855649319","1","0"
"train","2025-04-07","2025-04-11","0.07865346804305418","31136.58","33585.58","0.034083079702658114","1","NK225_VOL.YFINANCE","1042100000","1","0.7020397137993204","0.744572076132588","1","0"
"train","2025-04-14","2025-04-18","0.02200906588006246","33982.36","34730.28","0.028086730081070543","1","NK225_VOL.YFINANCE","561400000","0","0.0","0.0","0","0"
"train","2025-04-21","2025-04-25","0.04159344595903369","34279.92","35705.74","0.031506138788889526","1","NK225_VOL.YFINANCE","601000000","0","0.0","0.0","0","0"
"train","2025-04-28","2025-05-02","0.027642306819840146","35839.99","36830.69","0.018263030097997124","1","NK225_VOL.YFINANCE","572100000","0","0.0","0.0","0","0"
"train","2025-05-05","2025-05-09","0.019675820820529655","36779.66","37503.33","0.006676473795793614","1","NK225_VOL.YFINANCE","495000000","0","0.0","0.0","0","0"
"train","2025-05-12","2025-05-16","0.0029077474228473843","37644.26","37753.72","-0.015713683313856253","0","NK225_VOL.YFINANCE","735300000","1","0.07955679703905025","0.0948905725565461","0","0"
"train","2025-05-19","2025-05-23","-0.009017929455022666","37498.63","37160.47","0.021652847770762707","1","NK225_VOL.YFINANCE","570900000","0","0.0","0.0","0","0"
"train","2025-05-26","2025-05-30","0.011552153615906446","37531.53","37965.1","-0.005886722279145773","0","NK225_VOL.YFINANCE","636200000","1","0.00870321332658376","0.018831348127194503","0","0"
"train","2025-06-02","2025-06-06","0.007230722055410421","37470.67","37741.61","0.0024545852707396065","1","NK225_VOL.YFINANCE","537500000","0","0.0","0.0","0","0"
"train","2025-06-09","2025-06-13","-0.006677068737419134","38088.57","37834.25","0.015038754567620716","1","NK225_VOL.YFINANCE","549000000","0","0.0","0.0","0","0"
"train","2025-06-16","2025-06-20","0.002398768197293011","38311.33","38403.23","0.045505547319847794","1","NK225_VOL.YFINANCE","591500000","0","0.0","0.0","0","0"
"train","2025-06-23","2025-06-27","0.04684506919601028","38354.09","40150.79","-0.008465835915059339","0","NK225_VOL.YFINANCE","579200000","0","0.0","0.0","0","0"
"train","2025-06-30","2025-07-04","-0.016709153146201916","40487.39","39810.88","-0.006058645274859442","0","NK225_VOL.YFINANCE","627500000","-1","0.00236347260663258","0.005210279936384513","0","0"
"train","2025-07-07","2025-07-11","-0.0004546869126961228","39587.68","39569.68","0.006303563738701001","1","NK225_VOL.YFINANCE","604200000","0","0.0","0.0","0","0"
"train","2025-07-14","2025-07-18","0.009110325948399778","39459.62","39819.11","0.04111392745844911","1","NK225_VOL.YFINANCE","480200000","0","0.0","0.0","0","0"
"train","2025-07-21","2025-07-25","0.04227060670392313","39774.92","41456.23","-0.015839115134203108","0","NK225_VOL.YFINANCE","600100000","0","0.0","0.0","0","0"
"train","2025-07-28","2025-08-01","-0.004845814225819756","40998.27","40799.6","0.025021813939352544","1","NK225_VOL.YFINANCE","614400000","-1","0.0","0.00033164166014057543","0","0"
"train","2025-08-04","2025-08-08","0.0379685634650182","40290.7","41820.48","0.037250409368806636","1","NK225_VOL.YFINANCE","758900000","1","0.0","0.0","0","1"
"train","2025-08-11","2025-08-15","0.015453377333345397","42718.17","43378.31","-0.017174942961124984","0","NK225_VOL.YFINANCE","592500000","0","0.0","0.0","0","0"
"train","2025-08-18","2025-08-22","-0.024729201947828905","43714.31","42633.29","0.0019979691926192977","1","NK225_VOL.YFINANCE","558900000","0","0.0","0.0","0","0"
"train","2025-08-25","2025-08-29","-0.0020872354630532275","42807.82","42718.47","0.007029277968054526","1","NK225_VOL.YFINANCE","600800000","0","0.0","0.0","0","0"
"train","2025-09-01","2025-09-05","0.019672524383846923","42188.79","43018.75","0.040665291297399486","1","NK225_VOL.YFINANCE","555200000","0","0.0","0.0","0","0"
"train","2025-09-08","2025-09-12","0.025761041485608205","43643.81","44768.12","0.006202851493428696","1","NK225_VOL.YFINANCE","580900000","0","0.0","0.0","0","0"
"train","2025-09-15","2025-09-19","0.003196720343982662","44902.27","45045.81","0.006863679440995751","1","NK225_VOL.YFINANCE","538600000","0","0.0","0.0","0","0"
"train","2025-09-22","2025-09-26","-0.0030481170343297226","45493.66","45354.99","0.009139236939529782","1","NK225_VOL.YFINANCE","523000000","0","0.0","0.0","0","0"
"valid","2025-09-29","2025-10-03","0.01611211322325512","45043.75","45769.5","0.0506734834332907","1","NK225_VOL.YFINANCE","676500000","1","0.0","0.0","0","1"
"valid","2025-10-06","2025-10-10","0.0030042907712959366","47944.76","48088.8","-0.010535717256409005","0","NK225_VOL.YFINANCE","763900000","1","0.0","0.0","0","1"
"valid","2025-10-13","2025-10-17","0.015685635805847697","46847.32","47582.15","0.036095468573824396","1","NK225_VOL.YFINANCE","534600000","0","0.0","0.0","0","0"
"valid","2025-10-20","2025-10-24","0.0023208059285766414","49185.5","49299.65","0.06311789231769382","1","NK225_VOL.YFINANCE","603300000","0","0.0","0.0","0","0"
"valid","2025-10-27","2025-10-31","0.03759518469949508","50512.32","52411.34","-0.04073488676305537","0","NK225_VOL.YFINANCE","782500000","1","0.0","0.0","0","1"
"valid","2025-11-03","2025-11-07","-0.02370672580256783","51497.2","50276.37","0.0019921883779596694","1","NK225_VOL.YFINANCE","727800000","-1","0.023361349881780746","0.020040600258419337","0","1"
"valid","2025-11-10","2025-11-14","-0.010512895252491772","50911.76","50376.53","-0.03475130184631614","0","NK225_VOL.YFINANCE","691000000","0","0.013864967893529244","0.012604126538434915","0","1"
"valid","2025-11-17","2025-11-21","-0.03374201249465725","50323.91","48625.88","0.03348073083715919","1","NK225_VOL.YFINANCE","751500000","-1","0.04634570353600136","0.04271923351656372","0","0"
"valid","2025-11-24","2025-11-28","0.032766250057542745","48659.52","50253.91","0.004735153941255454","1","NK225_VOL.YFINANCE","476100000","0","0.0","0.0","0","0"
"valid","2025-12-01","2025-12-05","0.024107726707026433","49303.28","50491.87","0.006826445524794389","1","NK225_VOL.YFINANCE","611400000","0","0.0","0.0","0","0"
"valid","2025-12-08","2025-12-12","0.005033614764479166","50581.94","50836.55","-0.026149296126507515","0","NK225_VOL.YFINANCE","598700000","0","0.0","0.0","0","0"
"valid","2025-12-15","2025-12-19","-0.013173707361110454","50168.11","49507.21","0.025111089879635617","1","NK225_VOL.YFINANCE","639200000","0","0.005737999968929383","0.004977235083219284","0","0"
"valid","2025-12-22","2025-12-26","0.006904434492094547","50402.39","50750.39","-0.008096686547630405","0","NK225_VOL.YFINANCE","428200000","0","0.0","0.0","0","0"
"valid","2025-12-29","2025-12-30","-0.0037097056381033555","50526.92","50339.48","0.03179234270993647","1","NK225_VOL.YFINANCE","191700000","0","0.0","0.0","0","0"
"test","2026-01-05","2026-01-09","0.002066066274636791","51832.8","51939.89","0.0384344287213545","1","NK225_VOL.YFINANCE","698400000","1","0.004325210804326733","0.003746782394682676","0","1"
"test","2026-01-12","2026-01-16","0.007227190865365385","53549.16","53936.17","-0.0016556607560380687","0","NK225_VOL.YFINANCE","608200000","1","0.0","0.0","0","0"
"test","2026-01-19","2026-01-23","0.004913819665244512","53583.57","53846.87","-0.009731670568781547","0","NK225_VOL.YFINANCE","669100000","1","0.0004722417255955077","0.00040910917181272074","0","0"
"test","2026-01-26","2026-01-30","0.008274518887591453","52885.25","53322.85","0.017456493792060934","1","NK225_VOL.YFINANCE","736100000","1","0.00642536942792026","0.005952375359851421","0","1"
"test","2026-02-02","2026-02-06","0.030357886916348997","52655.18","54253.68","0.04955037151396913","1","NK225_VOL.YFINANCE","899100000","1","0.0","0.0","0","1"
"test","2026-02-09","2026-02-13","0.010255315721363623","56363.94","56941.97","-0.0020419033623179095","0","NK225_VOL.YFINANCE","796500000","1","0.0","0.0","0","1"
"test","2026-02-16","2026-02-20","0.000339574354372818","56806.41","56825.7","0.03562771774038853","1","NK225_VOL.YFINANCE","688000000","0","0.000504759728346151","0.0005076476294440013","0","1"
"test","2026-02-23","2026-02-27","0.026677441060524165","57321.09","58850.27","-0.05487536420818462","0","NK225_VOL.YFINANCE","672600000","0","0.0","0.0","0","0"
"test","2026-03-02","2026-03-06","-0.04196548096327002","58057.24","55620.84","-0.032384084814253034","0","NK225_VOL.YFINANCE","883100000","-1","0.05067599518628897","0.05194482060867609","0","1"
"test","2026-03-09","2026-03-13","0.02068872523361076","52728.72","53819.61","-0.008307009285277278","0","NK225_VOL.YFINANCE","851900000","1","0.0638721843186719","0.06918546107166562","0","1"
"test","2026-03-16","2026-03-19","-0.0070439423156528624","53751.15","53372.53","1.011756422264476e-05","1","NK225_VOL.YFINANCE","583900000","0","0.0","0.0","0","0"
"test","2026-03-23","2026-03-27","0.03605866895568699","51515.49","53373.07","-0.004676140982709076","0","NK225_VOL.YFINANCE","737600000","0","0.026534623864171894","0.03432098019787863","0","0"
"test","2026-03-30","2026-04-03","0.02385313144142387","51885.85","53123.49","0.07154311586079909","1","NK225_VOL.YFINANCE","790800000","0","0.04271024944141695","0.05365032527611133","0","0"
"test","2026-04-06","2026-04-10","0.06572155298043492","53413.68","56924.11","0.027260680931155523","1","NK225_VOL.YFINANCE","727700000","0","0.006588498016853269","0.010661010220150665","0","1"
"test","2026-04-13","2026-04-17","0.03492094281395408","56502.77","58475.9","0.02121010535964385","1","NK225_VOL.YFINANCE","730300000","0","0.0014368161153118383","0.0024033836617676305","0","1"
