config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,partial_exit_ratio,partial_exit_condition,trailing_drawdown,trailing_start_day,max_hold_days,loss_anchor_action
p0.00_calways_dd0.030_s12_h20_loss_no_partial_trailing,59,2115976.6075909664,1.1159766075909663,-0.14271275123632376,7.819739987655174,0.6779661016949152,0.013036135706719397,0.008341041243247305,17.10169491525424,21.0,0.0,always,0.03,12,20,no_partial_trailing
p0.00_calways_dd0.030_s12_h20_loss_hold_to_max,59,2115976.6075909664,1.1159766075909663,-0.14271275123632376,7.819739987655174,0.6779661016949152,0.013036135706719397,0.008341041243247305,17.10169491525424,21.0,0.0,always,0.03,12,20,hold_to_max
p0.00_calways_dd0.030_s12_h30_loss_time_exit_20d,56,2033936.6864533494,1.0339366864533495,-0.14271275123632388,7.244879504433429,0.6607142857142857,0.013080350006986442,0.00702606133626903,21.857142857142858,25.5,0.0,always,0.03,12,30,time_exit_20d
p0.00_calways_dd0.030_s12_h30_loss_no_partial_trailing,55,2002215.3360801577,1.0022153360801576,-0.14271275123632388,7.022605390183728,0.6727272727272727,0.01303803216659567,0.005639092184540617,22.763636363636362,31.0,0.0,always,0.03,12,30,no_partial_trailing
p0.00_calways_dd0.030_s12_h30_loss_hold_to_max,55,2021988.9563925,1.0219889563925002,-0.14271275123632376,7.161160776027279,0.6727272727272727,0.01321544092485352,0.005639092184540617,22.78181818181818,31.0,0.0,always,0.03,12,30,hold_to_max
p0.00_calways_dd0.030_s12_h45_loss_time_exit_20d,53,1774596.2161229968,0.7745962161229967,-0.14271275123632376,5.427659472700598,0.6037735849056604,0.011165288007483473,0.008341041243247305,25.566037735849058,24.0,0.0,always,0.03,12,45,time_exit_20d
p0.00_calways_dd0.030_s12_h45_loss_no_partial_trailing,52,1807350.3037456889,0.8073503037456888,-0.14271275123632376,5.657170061901232,0.5961538461538461,0.011770312762396987,0.0073159230209401405,26.78846153846154,27.0,0.0,always,0.03,12,45,no_partial_trailing
p0.00_calways_dd0.030_s12_h45_loss_hold_to_max,52,1843134.9350242107,0.8431349350242108,-0.14271275123632376,5.907915920056995,0.6153846153846154,0.012147266399418464,0.0073159230209401405,27.115384615384617,27.0,0.0,always,0.03,12,45,hold_to_max
p0.00_calways_dd0.030_s12_h60_loss_time_exit_20d,51,1809249.4733555026,0.8092494733555027,-0.14271275123632365,5.670477699749721,0.6078431372549019,0.012020059411379203,0.006928705638241883,28.294117647058822,24.0,0.0,always,0.03,12,60,time_exit_20d
p0.00_calways_dd0.030_s12_h60_loss_no_partial_trailing,50,1941603.5229296717,0.9416035229296718,-0.14271275123632376,6.597893424186272,0.6,0.013766834963424169,0.0073159230209401405,30.22,27.0,0.0,always,0.03,12,60,no_partial_trailing
p0.00_calways_dd0.030_s12_h60_loss_hold_to_max,50,2034908.4814726282,1.0349084814726282,-0.14271275123632376,7.2516889521587435,0.62,0.014715986910826453,0.008832943558258366,31.16,27.0,0.0,always,0.03,12,60,hold_to_max
p0.00_calways_dd0.030_s15_h20_loss_time_exit_20d,59,2089351.5227217672,1.0893515227217674,-0.14543746460863183,7.490171295636802,0.6779661016949152,0.012793922281886666,0.008341041243247305,17.35593220338983,21.0,0.0,always,0.03,15,20,time_exit_20d
p0.00_calways_dd0.030_s15_h20_loss_no_partial_trailing,59,2089351.5227217672,1.0893515227217674,-0.14543746460863183,7.490171295636802,0.6779661016949152,0.012793922281886666,0.008341041243247305,17.35593220338983,21.0,0.0,always,0.03,15,20,no_partial_trailing
p0.00_calways_dd0.030_s15_h20_loss_hold_to_max,59,2089351.5227217672,1.0893515227217674,-0.14543746460863183,7.490171295636802,0.6779661016949152,0.012793922281886666,0.008341041243247305,17.35593220338983,21.0,0.0,always,0.03,15,20,hold_to_max
p0.00_calways_dd0.030_s15_h30_loss_time_exit_20d,56,2013467.930842872,1.013467930842872,-0.14543746460863194,6.968410330653695,0.6607142857142857,0.01287065339276009,0.00702606133626903,22.321428571428573,26.0,0.0,always,0.03,15,30,time_exit_20d
p0.00_calways_dd0.030_s15_h30_loss_no_partial_trailing,55,1982065.8119249889,0.9820658119249888,-0.14543746460863194,6.752495408027772,0.6727272727272727,0.012824522886656113,0.005639092184540617,23.236363636363638,31.0,0.0,always,0.03,15,30,no_partial_trailing
p0.00_calways_dd0.030_s15_h30_loss_hold_to_max,55,2001640.438136677,1.0016404381366772,-0.14543746460863194,6.88708676840636,0.6727272727272727,0.013001931644913962,0.005639092184540617,23.254545454545454,31.0,0.0,always,0.03,15,30,hold_to_max
p0.00_calways_dd0.030_s15_h45_loss_time_exit_20d,53,1781146.262620538,0.7811462626205381,-0.14543746460863205,5.371011277751436,0.6037735849056604,0.01121257143735525,0.008341041243247305,26.339622641509433,25.0,0.0,always,0.03,15,45,time_exit_20d
p0.00_calways_dd0.030_s15_h45_loss_no_partial_trailing,52,1814021.2457996185,0.8140212457996185,-0.14543746460863183,5.597053331410356,0.5961538461538461,0.011818505488997069,0.0073159230209401405,27.576923076923077,28.5,0.0,always,0.03,15,45,no_partial_trailing
p0.00_calways_dd0.030_s15_h45_loss_hold_to_max,52,1849937.9583914229,0.8499379583914228,-0.14543746460863194,5.844009730770415,0.6153846153846154,0.012195459126018545,0.0073159230209401405,27.903846153846153,28.5,0.0,always,0.03,15,45,hold_to_max
p0.00_calways_dd0.030_s15_h60_loss_time_exit_20d,51,1810594.507058691,0.8105945070586911,-0.14543746460863194,5.573491735709074,0.6078431372549019,0.012011673041158194,0.006928705638241883,29.098039215686274,25.0,0.0,always,0.03,15,60,time_exit_20d
p0.00_calways_dd0.030_s15_h60_loss_no_partial_trailing,50,1943046.9513871775,0.9430469513871775,-0.14543746460863194,6.484209236766399,0.6,0.013758280865798738,0.007028535301351835,31.04,28.5,0.0,always,0.03,15,60,no_partial_trailing
p0.00_calways_dd0.030_s15_h60_loss_hold_to_max,50,2036421.2747776932,1.0364212747776933,-0.14543746460863183,7.126233103462537,0.62,0.014707432813201022,0.008586674703665753,31.98,28.5,0.0,always,0.03,15,60,hold_to_max
p0.00_calways_dd0.030_s18_h20_loss_time_exit_20d,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.03,18,20,time_exit_20d
p0.00_calways_dd0.030_s18_h20_loss_no_partial_trailing,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.03,18,20,no_partial_trailing
p0.00_calways_dd0.030_s18_h20_loss_hold_to_max,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.03,18,20,hold_to_max
p0.00_calways_dd0.030_s18_h30_loss_time_exit_20d,56,1916854.8900668947,0.9168548900668947,-0.15941244163543755,5.751463817132056,0.6607142857142857,0.011955859063857158,0.005675086806915686,22.25,26.0,0.0,always,0.03,18,30,time_exit_20d
p0.00_calways_dd0.030_s18_h30_loss_no_partial_trailing,56,1973614.9752571948,0.9736149752571948,-0.15941244163543766,6.107521880153917,0.6785714285714286,0.012495768102794442,0.005277998351458146,23.142857142857142,31.0,0.0,always,0.03,18,30,no_partial_trailing
p0.00_calways_dd0.030_s18_h30_loss_hold_to_max,56,1973614.9752571948,0.9736149752571948,-0.15941244163543766,6.107521880153917,0.6785714285714286,0.012495768102794442,0.005277998351458146,23.142857142857142,31.0,0.0,always,0.03,18,30,hold_to_max
p0.00_calways_dd0.030_s18_h45_loss_time_exit_20d,52,1778777.0273665092,0.7787770273665091,-0.15941244163543744,4.885296400813591,0.6346153846153846,0.01137842931411372,0.0077168728228062975,27.673076923076923,27.0,0.0,always,0.03,18,45,time_exit_20d
p0.00_calways_dd0.030_s18_h45_loss_no_partial_trailing,52,1859908.381390087,0.8599083813900872,-0.15941244163543777,5.3942363128508,0.6346153846153846,0.012281556171069886,0.0077168728228062975,28.634615384615383,30.0,0.0,always,0.03,18,45,no_partial_trailing
p0.00_calways_dd0.030_s18_h45_loss_hold_to_max,52,1859908.381390087,0.8599083813900872,-0.15941244163543777,5.3942363128508,0.6346153846153846,0.012281556171069886,0.0077168728228062975,28.634615384615383,30.0,0.0,always,0.03,18,45,hold_to_max
p0.00_calways_dd0.030_s18_h60_loss_time_exit_20d,50,1819314.530022768,0.819314530022768,-0.15941244163543766,5.139589618083066,0.62,0.012333893022577343,0.005438024914849515,30.84,27.0,0.0,always,0.03,18,60,time_exit_20d
p0.00_calways_dd0.030_s18_h60_loss_no_partial_trailing,50,1931481.5299863769,0.9314815299863768,-0.15941244163543766,5.843217257261474,0.62,0.013612702285340717,0.005438024914849515,31.64,28.5,0.0,always,0.03,18,60,no_partial_trailing
p0.00_calways_dd0.030_s18_h60_loss_hold_to_max,50,1931481.5299863769,0.9314815299863768,-0.15941244163543766,5.843217257261474,0.62,0.013612702285340717,0.005438024914849515,31.64,28.5,0.0,always,0.03,18,60,hold_to_max
p0.30_calways_dd0.010_s12_h20_loss_time_exit_20d,61,2043044.8164851165,1.0430448164851165,-0.14271275123632388,7.308700921600873,0.6721311475409836,0.012012432247074038,0.007047033225393172,15.442622950819672,17.0,0.3,always,0.01,12,20,time_exit_20d
p0.30_calways_dd0.010_s12_h20_loss_no_partial_trailing,61,1951444.5596961288,0.9514445596961287,-0.14271275123632376,6.666850379196975,0.639344262295082,0.011251261394440184,0.005699710288649312,15.21311475409836,16.0,0.3,always,0.01,12,20,no_partial_trailing
p0.30_calways_dd0.010_s12_h20_loss_hold_to_max,61,2043044.8164851165,1.0430448164851165,-0.14271275123632388,7.308700921600873,0.6721311475409836,0.012012432247074038,0.007047033225393172,15.442622950819672,17.0,0.3,always,0.01,12,20,hold_to_max
p0.30_calways_dd0.010_s12_h30_loss_time_exit_20d,61,2011960.1266400344,1.0119601266400342,-0.14271275123632388,7.090887940099257,0.6721311475409836,0.011756260269779738,0.007047033225393172,16.65573770491803,17.0,0.3,always,0.01,12,30,time_exit_20d
p0.30_calways_dd0.010_s12_h30_loss_no_partial_trailing,61,1887516.6112841612,0.8875166112841613,-0.14271275123632365,6.218901980345734,0.639344262295082,0.010698285390021146,0.003673076764366323,16.65573770491803,16.0,0.3,always,0.01,12,30,no_partial_trailing
p0.30_calways_dd0.010_s12_h30_loss_hold_to_max,61,2083433.4581007767,1.0834334581007767,-0.14271275123632388,7.59170745931928,0.6885245901639344,0.01234642139347269,0.00956131584796327,17.639344262295083,17.0,0.3,always,0.01,12,30,hold_to_max
p0.30_calways_dd0.010_s12_h45_loss_time_exit_20d,61,2001654.2739175786,1.0016542739175787,-0.14271275123632365,7.01867398140829,0.6721311475409836,0.011668014773575163,0.007047033225393172,16.901639344262296,17.0,0.3,always,0.01,12,45,time_exit_20d
p0.30_calways_dd0.010_s12_h45_loss_no_partial_trailing,61,1873399.95982457,0.8733999598245701,-0.14271275123632376,6.119985441092591,0.639344262295082,0.01057141632992056,0.0034774334581386232,16.983606557377048,16.0,0.3,always,0.01,12,45,no_partial_trailing
p0.30_calways_dd0.010_s12_h45_loss_hold_to_max,60,2149266.9056148524,1.1492669056148523,-0.14271275123632388,8.053007847292736,0.6666666666666666,0.013097064197339334,0.009807783960706414,18.933333333333334,16.5,0.3,always,0.01,12,45,hold_to_max
p0.30_calways_dd0.010_s12_h60_loss_time_exit_20d,61,2001654.2739175786,1.0016542739175787,-0.14271275123632365,7.01867398140829,0.6721311475409836,0.011668014773575163,0.007047033225393172,16.901639344262296,17.0,0.3,always,0.01,12,60,time_exit_20d
p0.30_calways_dd0.010_s12_h60_loss_no_partial_trailing,61,1873399.95982457,0.8733999598245701,-0.14271275123632376,6.119985441092591,0.639344262295082,0.01057141632992056,0.0034774334581386232,16.983606557377048,16.0,0.3,always,0.01,12,60,no_partial_trailing
p0.30_calways_dd0.010_s12_h60_loss_hold_to_max,59,2225773.9816374485,1.2257739816374484,-0.14271275123632388,8.58909922917567,0.6779661016949152,0.01394818496020791,0.009904189261017137,20.16949152542373,16.0,0.3,always,0.01,12,60,hold_to_max
p0.30_calways_dd0.010_s15_h20_loss_time_exit_20d,61,2124933.971516746,1.1249339715167461,-0.14271275123632365,7.882504974302708,0.6721311475409836,0.012663851785699736,0.008341041243247305,16.37704918032787,21.0,0.3,always,0.01,15,20,time_exit_20d
p0.30_calways_dd0.010_s15_h20_loss_no_partial_trailing,61,2057037.3907552806,1.0570373907552808,-0.14271275123632376,7.406748041770214,0.6721311475409836,0.012122055220178903,0.007047033225393172,16.311475409836067,21.0,0.3,always,0.01,15,20,no_partial_trailing
p0.30_calways_dd0.010_s15_h20_loss_hold_to_max,61,2124933.971516746,1.1249339715167461,-0.14271275123632365,7.882504974302708,0.6721311475409836,0.012663851785699736,0.008341041243247305,16.37704918032787,21.0,0.3,always,0.01,15,20,hold_to_max
p0.30_calways_dd0.010_s15_h30_loss_time_exit_20d,60,2039840.0548213278,1.0398400548213278,-0.14271275123632376,7.286244892717505,0.6666666666666666,0.012182401620845721,0.0076940372343202385,18.166666666666668,21.0,0.3,always,0.01,15,30,time_exit_20d
p0.30_calways_dd0.010_s15_h30_loss_no_partial_trailing,60,1944667.2183934606,0.9446672183934606,-0.14271275123632376,6.619360990589749,0.65,0.011374951779984733,0.0053600549948797475,18.616666666666667,20.5,0.3,always,0.01,15,30,no_partial_trailing
p0.30_calways_dd0.010_s15_h30_loss_hold_to_max,60,2112303.7992239664,1.1123037992239664,-0.14271275123632376,7.794004316979763,0.6833333333333333,0.012782398763266893,0.00963634725417948,19.166666666666668,21.0,0.3,always,0.01,15,30,hold_to_max
p0.30_calways_dd0.010_s15_h45_loss_time_exit_20d,60,2042825.4921743472,1.0428254921743472,-0.14271275123632376,7.307164098094435,0.6666666666666666,0.012204607892336565,0.0076940372343202385,18.916666666666668,21.0,0.3,always,0.01,15,45,time_exit_20d
p0.30_calways_dd0.010_s15_h45_loss_no_partial_trailing,60,1937468.578528321,0.9374685785283212,-0.14271275123632376,6.568919528262261,0.65,0.011310857959763106,0.005047768008076982,19.516666666666666,20.5,0.3,always,0.01,15,45,no_partial_trailing
p0.30_calways_dd0.010_s15_h45_loss_hold_to_max,59,2193474.308469658,1.193474308469658,-0.14271275123632365,8.362772759480594,0.6610169491525424,0.013666973291397775,0.010967025948584064,21.016949152542374,21.0,0.3,always,0.01,15,45,hold_to_max
p0.30_calways_dd0.010_s15_h60_loss_time_exit_20d,60,2025733.4105970417,1.025733410597042,-0.14271275123632388,7.187398474986219,0.6666666666666666,0.012061783587269654,0.0076940372343202385,19.05,21.0,0.3,always,0.01,15,60,time_exit_20d
p0.30_calways_dd0.010_s15_h60_loss_no_partial_trailing,60,1921258.0059049977,0.9212580059049977,-0.14271275123632365,6.455330710984966,0.65,0.011168033654696197,0.005047768008076982,19.65,20.5,0.3,always,0.01,15,60,no_partial_trailing
p0.30_calways_dd0.010_s15_h60_loss_hold_to_max,58,2252549.192831411,1.252549192831411,-0.14271275123632388,8.776715338892624,0.6724137931034483,0.014394845287937257,0.011104321914167775,22.448275862068964,21.0,0.3,always,0.01,15,60,hold_to_max
p0.30_calways_dd0.010_s18_h20_loss_time_exit_20d,58,2132932.906048156,1.1329329060481559,-0.14271275123632376,7.938554167259286,0.7068965517241379,0.013379079105519996,0.009939111937769207,17.620689655172413,21.0,0.3,always,0.01,18,20,time_exit_20d
p0.30_calways_dd0.010_s18_h20_loss_no_partial_trailing,58,2068471.325284362,1.0684713252843623,-0.14271275123632388,7.486866562575316,0.7068965517241379,0.012840028491178728,0.009939111937769207,17.620689655172413,21.0,0.3,always,0.01,18,20,no_partial_trailing
p0.30_calways_dd0.010_s18_h20_loss_hold_to_max,58,2132932.906048156,1.1329329060481559,-0.14271275123632376,7.938554167259286,0.7068965517241379,0.013379079105519996,0.009939111937769207,17.620689655172413,21.0,0.3,always,0.01,18,20,hold_to_max
p0.30_calways_dd0.010_s18_h30_loss_time_exit_20d,58,2114208.550286246,1.114208550286246,-0.15246836100620553,7.307801716586284,0.7241379310344828,0.01320209568014253,0.008303648228693622,20.379310344827587,22.0,0.3,always,0.01,18,30,time_exit_20d
p0.30_calways_dd0.010_s18_h30_loss_no_partial_trailing,58,2022342.6959966794,1.0223426959966795,-0.15246836100620553,6.705277667115931,0.7241379310344828,0.012424658251841102,0.007656644219766555,20.96551724137931,23.5,0.3,always,0.01,18,30,no_partial_trailing
p0.30_calways_dd0.010_s18_h30_loss_hold_to_max,57,2122591.548626082,1.1225915486260822,-0.15246836100620553,7.362783604530203,0.7368421052631579,0.013510801055595848,0.00956131584796327,21.42105263157895,24.0,0.3,always,0.01,18,30,hold_to_max
p0.30_calways_dd0.010_s18_h45_loss_time_exit_20d,57,2073444.625867506,1.073444625867506,-0.15246836100620542,7.040441825329369,0.7192982456140351,0.013084311491440036,0.008341041243247305,21.649122807017545,22.0,0.3,always,0.01,18,45,time_exit_20d
p0.30_calways_dd0.010_s18_h45_loss_no_partial_trailing,57,1973120.4092536278,0.9731204092536279,-0.15246836100620553,6.382441595302657,0.7192982456140351,0.012202392608207912,0.007047033225393172,22.403508771929825,24.0,0.3,always,0.01,18,45,no_partial_trailing
p0.30_calways_dd0.010_s18_h45_loss_hold_to_max,55,2159104.6995038213,1.1591046995038212,-0.15246836100620564,7.60226378675799,0.7272727272727273,0.01433463322653071,0.013882584327555392,23.727272727272727,24.0,0.3,always,0.01,18,45,hold_to_max
p0.30_calways_dd0.010_s18_h60_loss_time_exit_20d,57,2069108.7757377722,1.0691087757377722,-0.15246836100620542,7.012004121263295,0.7192982456140351,0.013047064470273474,0.008341041243247305,21.666666666666668,22.0,0.3,always,0.01,18,60,time_exit_20d
p0.30_calways_dd0.010_s18_h60_loss_no_partial_trailing,57,1968994.3504837381,0.9689943504837382,-0.15246836100620553,6.35537985775488,0.7192982456140351,0.012165145587041352,0.007047033225393172,22.42105263157895,24.0,0.3,always,0.01,18,60,no_partial_trailing
p0.30_calways_dd0.010_s18_h60_loss_hold_to_max,54,2281732.0482460293,1.2817320482460293,-0.15246836100620542,8.406544412147666,0.7407407407407407,0.015667419074806316,0.014216071507795237,25.462962962962962,24.0,0.3,always,0.01,18,60,hold_to_max
p0.30_calways_dd0.012_s12_h20_loss_time_exit_20d,62,2068202.3202364712,1.0682023202364714,-0.14271275123632388,7.48498162205276,0.6612903225806451,0.012020734914646908,0.006379057327341963,15.693548387096774,20.0,0.3,always,0.012,12,20,time_exit_20d
p0.30_calways_dd0.012_s12_h20_loss_no_partial_trailing,62,1980339.0192768725,0.9803390192768726,-0.14271275123632376,6.869316236875638,0.6290322580645161,0.011311417447375413,0.005312250664780291,15.53225806451613,19.0,0.3,always,0.012,12,20,no_partial_trailing
p0.30_calways_dd0.012_s12_h20_loss_hold_to_max,62,2068202.3202364712,1.0682023202364714,-0.14271275123632388,7.48498162205276,0.6612903225806451,0.012020734914646908,0.006379057327341963,15.693548387096774,20.0,0.3,always,0.012,12,20,hold_to_max
p0.30_calways_dd0.012_s12_h30_loss_time_exit_20d,60,2028858.0801508632,1.0288580801508633,-0.14271275123632376,7.209293291859646,0.6666666666666666,0.012104265336959864,0.006379057327341963,17.966666666666665,20.5,0.3,always,0.012,12,30,time_exit_20d
p0.30_calways_dd0.012_s12_h30_loss_no_partial_trailing,60,1911017.0104427699,0.91101701044277,-0.14271275123632376,6.383571212457255,0.65,0.011095366536062978,0.003420227429953304,18.216666666666665,20.0,0.3,always,0.012,12,30,no_partial_trailing
p0.30_calways_dd0.012_s12_h30_loss_hold_to_max,60,2100931.698374894,1.100931698374894,-0.14271275123632365,7.714319069862356,0.6833333333333333,0.012704262479381036,0.00830417453667822,18.966666666666665,20.5,0.3,always,0.012,12,30,hold_to_max
p0.30_calways_dd0.012_s12_h45_loss_time_exit_20d,59,2017318.483292418,1.017318483292418,-0.14271275123632376,7.128434386411622,0.6610169491525424,0.012207282474134513,0.007047033225393172,18.423728813559322,20.0,0.3,always,0.012,12,45,time_exit_20d
p0.30_calways_dd0.012_s12_h45_loss_no_partial_trailing,59,1888329.0534039063,0.8883290534039063,-0.14271275123632388,6.224594829181633,0.6271186440677966,0.011075915277143602,0.0024248154653702335,18.8135593220339,20.0,0.3,always,0.012,12,45,no_partial_trailing
p0.30_calways_dd0.012_s12_h45_loss_hold_to_max,58,2159315.931966439,1.159315931966439,-0.14271275123632388,8.123422202453938,0.6551724137931034,0.01364102973837814,0.01057290357038431,20.551724137931036,20.5,0.3,always,0.012,12,45,hold_to_max
p0.30_calways_dd0.012_s12_h60_loss_time_exit_20d,59,2015455.3294158522,1.0154553294158521,-0.14271275123632376,7.115379113771824,0.6610169491525424,0.012191266821492639,0.007047033225393172,18.677966101694917,20.0,0.3,always,0.012,12,60,time_exit_20d
p0.30_calways_dd0.012_s12_h60_loss_no_partial_trailing,59,1886585.0315128563,0.8865850315128563,-0.14271275123632376,6.212374324174611,0.6271186440677966,0.01105989962450173,0.0024248154653702335,19.06779661016949,20.0,0.3,always,0.012,12,60,no_partial_trailing
p0.30_calways_dd0.012_s12_h60_loss_hold_to_max,57,2241120.3032512562,1.241120303251256,-0.14271275123632388,8.696632168460086,0.6666666666666666,0.01456980270056574,0.011241617879751486,22.12280701754386,20.0,0.3,always,0.012,12,60,hold_to_max
p0.30_calways_dd0.012_s15_h20_loss_time_exit_20d,62,2074898.8456278015,1.0748988456278017,-0.14271275123632388,7.531904726914225,0.6612903225806451,0.012070091262398061,0.006379057327341963,16.080645161290324,21.0,0.3,always,0.012,15,20,time_exit_20d
p0.30_calways_dd0.012_s15_h20_loss_no_partial_trailing,62,2013547.4800304195,1.0135474800304194,-0.14271275123632376,7.102010656020817,0.6612903225806451,0.011576609787286151,0.005312250664780291,16.080645161290324,21.0,0.3,always,0.012,15,20,no_partial_trailing
p0.30_calways_dd0.012_s15_h20_loss_hold_to_max,62,2074898.8456278015,1.0748988456278017,-0.14271275123632388,7.531904726914225,0.6612903225806451,0.012070091262398061,0.006379057327341963,16.080645161290324,21.0,0.3,always,0.012,15,20,hold_to_max
p0.30_calways_dd0.012_s15_h30_loss_time_exit_20d,60,2038567.508480805,1.038567508480805,-0.14271275123632376,7.277328055718017,0.6666666666666666,0.012179621599895362,0.006379057327341963,18.816666666666666,21.0,0.3,always,0.012,15,30,time_exit_20d
p0.30_calways_dd0.012_s15_h30_loss_no_partial_trailing,60,1957032.672017768,0.957032672017768,-0.14271275123632376,6.706006742403692,0.6833333333333333,0.011488093304130316,0.003895127366446588,19.533333333333335,21.5,0.3,always,0.012,15,30,no_partial_trailing
p0.30_calways_dd0.012_s15_h30_loss_hold_to_max,60,2110986.046656345,1.110986046656345,-0.14271275123632365,7.784770716224366,0.6833333333333333,0.012779618742316534,0.00830417453667822,19.816666666666666,21.5,0.3,always,0.012,15,30,hold_to_max
p0.30_calways_dd0.012_s15_h45_loss_time_exit_20d,59,2007526.2058919752,1.0075262058919754,-0.14271275123632376,7.059819092293809,0.6610169491525424,0.012118287001749878,0.007047033225393172,19.677966101694917,21.0,0.3,always,0.012,15,45,time_exit_20d
p0.30_calways_dd0.012_s15_h45_loss_no_partial_trailing,59,1927292.7127638196,0.9272927127638195,-0.14271275123632376,6.497616398889812,0.6610169491525424,0.01141728594844184,0.003167378095540285,20.796610169491526,21.0,0.3,always,0.012,15,45,no_partial_trailing
p0.30_calways_dd0.012_s15_h45_loss_hold_to_max,58,2149406.583077803,1.1494065830778029,-0.14271275123632365,8.053986578777781,0.6551724137931034,0.013555094276626914,0.011104321914167775,21.5,21.0,0.3,always,0.012,15,45,hold_to_max
p0.30_calways_dd0.012_s15_h60_loss_time_exit_20d,59,2001477.9672594364,1.0014779672594365,-0.14271275123632365,7.017438586136215,0.6610169491525424,0.012066286938828443,0.007047033225393172,19.949152542372882,21.0,0.3,always,0.012,15,60,time_exit_20d
p0.30_calways_dd0.012_s15_h60_loss_no_partial_trailing,59,1934386.5071960853,0.9343865071960853,-0.14271275123632376,6.54732320063536,0.6610169491525424,0.011480874341044472,0.003167378095540285,21.16949152542373,21.0,0.3,always,0.012,15,60,no_partial_trailing
p0.30_calways_dd0.012_s15_h60_loss_hold_to_max,57,2226170.569105375,1.226170569105375,-0.14271275123632376,8.591878150221559,0.6666666666666666,0.014445112577968103,0.011241617879751486,23.105263157894736,21.0,0.3,always,0.012,15,60,hold_to_max
p0.30_calways_dd0.012_s18_h20_loss_time_exit_20d,58,2132932.906048156,1.1329329060481559,-0.14271275123632376,7.938554167259286,0.7068965517241379,0.013379079105519996,0.009939111937769207,17.620689655172413,21.0,0.3,always,0.012,18,20,time_exit_20d
p0.30_calways_dd0.012_s18_h20_loss_no_partial_trailing,58,2068471.325284362,1.0684713252843623,-0.14271275123632388,7.486866562575316,0.7068965517241379,0.012840028491178728,0.009939111937769207,17.620689655172413,21.0,0.3,always,0.012,18,20,no_partial_trailing
p0.30_calways_dd0.012_s18_h20_loss_hold_to_max,58,2132932.906048156,1.1329329060481559,-0.14271275123632376,7.938554167259286,0.7068965517241379,0.013379079105519996,0.009939111937769207,17.620689655172413,21.0,0.3,always,0.012,18,20,hold_to_max
p0.30_calways_dd0.012_s18_h30_loss_time_exit_20d,57,2061393.6619364724,1.0613936619364726,-0.15246836100620564,6.9614027128767555,0.7017543859649122,0.012989785756256735,0.008266255214139939,20.789473684210527,23.0,0.3,always,0.012,18,30,time_exit_20d
p0.30_calways_dd0.012_s18_h30_loss_no_partial_trailing,56,1895824.2522172066,0.8958242522172066,-0.15246836100620564,5.8754763696892205,0.7142857142857143,0.011704608585212408,0.006512236814968752,21.517857142857142,24.0,0.3,always,0.012,18,30,no_partial_trailing
p0.30_calways_dd0.012_s18_h30_loss_hold_to_max,56,2069567.2452111316,1.0695672452111316,-0.15246836100620553,7.0150111023204325,0.7142857142857143,0.013300212479059477,0.008913785531051604,21.857142857142858,24.0,0.3,always,0.012,18,30,hold_to_max
p0.30_calways_dd0.012_s18_h45_loss_time_exit_20d,56,2033564.4178530085,1.0335644178530083,-0.15246836100620553,6.778877998242152,0.6964285714285714,0.012973692168222068,0.008303648228693622,21.910714285714285,22.5,0.3,always,0.012,18,45,time_exit_20d
p0.30_calways_dd0.012_s18_h45_loss_no_partial_trailing,55,1862130.4467118797,0.8621304467118798,-0.1524683610062052,5.6544875344780055,0.6909090909090909,0.011584741402351974,0.007047033225393172,22.927272727272726,24.0,0.3,always,0.012,18,45,no_partial_trailing
p0.30_calways_dd0.012_s18_h45_loss_hold_to_max,54,2117576.9232289842,1.117576923228984,-0.15246836100620553,7.329893991472094,0.7037037037037037,0.014243070997547085,0.013419691916646142,24.037037037037038,24.0,0.3,always,0.012,18,45,hold_to_max
p0.30_calways_dd0.012_s18_h60_loss_time_exit_20d,56,2027437.7317665617,1.027437731766562,-0.15246836100620542,6.738694670724148,0.6964285714285714,0.012918906387644131,0.008303648228693622,22.196428571428573,22.5,0.3,always,0.012,18,60,time_exit_20d
p0.30_calways_dd0.012_s18_h60_loss_no_partial_trailing,55,1868984.3981161222,0.8689843981161223,-0.15246836100620542,5.699440804513894,0.6909090909090909,0.011652954405325707,0.007047033225393172,23.327272727272728,24.0,0.3,always,0.012,18,60,no_partial_trailing
p0.30_calways_dd0.012_s18_h60_loss_hold_to_max,53,2235778.8544710544,1.2357788544710542,-0.15246836100620542,8.105149463899322,0.7169811320754716,0.015581447414000457,0.013882584327555392,26.09433962264151,24.0,0.3,always,0.012,18,60,hold_to_max
